text_id,align_idx,diff_CAREC,diff_CAREC_M,diff_CARES,diff_CML2RI,diff_flesch_reading_ease,diff_flesch_kincaid_grade_score,diff_gunning_fog_index,diff_coleman_liau_index,diff_smog_index,diff_dale_chall_score,diff_ARI,diff_linsear_formula,diff_difficult_words_count,diff_syllable_count,diff_lexicon_count,diff_sentence_count,diff_char_count,diff_letter_count,diff_polysyllabcount,diff_monosyllabcount,diff_fernansex_huerta,diff_szigriszt_pazos,diff_gutierrez_polini,diff_crawford,diff_cpidr_density,diff_depid_density,diff_max_embedding_depth,diff_avg_embedding_depth,diff_mean_entropy,diff_mean_entropy_sents,diff_word_length,diff_wordFreq_frequency,diff_gpt2_surprisal,diff_Wordfreq_Frequency,diff_Length,diff_TF,diff_CML2RI_(-),diff_flesch_reading_ease_(-),diff_lexicon_count_(-),diff_monosyllabcount_(-),diff_fernansex_huerta_(-),diff_szigriszt_pazos_(-),diff_gutierrez_polini_(-),diff_wordFreq_frequency_(-),CAREC_Adv,CAREC_M_Adv,CARES_Adv,CML2RI_Adv,flesch_reading_ease_Adv,flesch_kincaid_grade_score_Adv,gunning_fog_index_Adv,coleman_liau_index_Adv,smog_index_Adv,dale_chall_score_Adv,ARI_Adv,linsear_formula_Adv,difficult_words_count_Adv,syllable_count_Adv,lexicon_count_Adv,sentence_count_Adv,char_count_Adv,letter_count_Adv,polysyllabcount_Adv,monosyllabcount_Adv,fernansex_huerta_Adv,szigriszt_pazos_Adv,gutierrez_polini_Adv,crawford_Adv,cpidr_density_Adv,depid_density_Adv,max_embedding_depth_Adv,avg_embedding_depth_Adv,mean_entropy_Adv,mean_entropy_sents_Adv,word_length_Adv,wordFreq_frequency_Adv,gpt2_surprisal_Adv,Wordfreq_Frequency_Adv,Length_Adv,CAREC_Ele,CAREC_M_Ele,CARES_Ele,CML2RI_Ele,flesch_reading_ease_Ele,flesch_kincaid_grade_score_Ele,gunning_fog_index_Ele,coleman_liau_index_Ele,smog_index_Ele,dale_chall_score_Ele,ARI_Ele,linsear_formula_Ele,difficult_words_count_Ele,syllable_count_Ele,lexicon_count_Ele,sentence_count_Ele,char_count_Ele,letter_count_Ele,polysyllabcount_Ele,monosyllabcount_Ele,fernansex_huerta_Ele,szigriszt_pazos_Ele,gutierrez_polini_Ele,crawford_Ele,cpidr_density_Ele,depid_density_Ele,max_embedding_depth_Ele,avg_embedding_depth_Ele,mean_entropy_Ele,mean_entropy_sents_Ele,word_length_Ele,wordFreq_frequency_Ele,gpt2_surprisal_Ele,Wordfreq_Frequency_Ele,Length_Ele
3_1_5,628,0.28615,0.27815,0.1834270418975748,-9.654161609999989,-14.549999999999997,3.5,-0.16000000000000014,4.249999999999999,0.0,3.42,5.5,4.0,4.0,10.0,6.0,0.0,35.0,35.0,0.0,3.0,-12.120000000000005,-8.659999999999997,-7.759999999999998,0.9000000000000004,0.07486631016042788,-0.10160427807486627,1.0,1.0,-1.521233483813341,-1.521233483813341,0.6761133603238858,0.037345199999999995,-0.5910432386420714,1.0446490035832223,0.5780243378668581,35.906251491290845,9.654161609999989,14.549999999999997,-6.0,-3.0,12.120000000000005,8.659999999999997,7.759999999999998,-0.037345199999999995,0.1202,0.2982,0.0541001066245216,-2.5053823099999946,54.22,9.9,11.51,10.03,0.0,11.91,10.1,10.5,7,27,17,1,83,81,2,10,93.5,90.89,43.03,3.2,0.5294117647058824,0.3529411764705882,3,3.0,5.691723880869729,5.691723880869729,4.368421052631579,0.13203341,3.50753419843363,10.856731289344458,4.75984251968504,-0.16595,0.02005,-0.1293269352730532,7.148779299999994,68.77,6.4,11.67,5.78,0.0,8.49,4.6,6.5,3,17,11,1,48,46,2,7,105.62,99.55,50.79,2.3,0.4545454545454545,0.4545454545454545,2,2.0,7.21295736468307,7.21295736468307,3.692307692307693,0.09468821,4.0985774370757015,9.812082285761235,4.181818181818182
3_1_5,629,0.14472000000000002,0.12138,0.2440996100017696,-3.4394479174999972,-4.730000000000004,3.9000000000000004,3.66,2.51,0.0,1.8600000000000003,8.0,7.5,2.0,17.0,13.0,0.0,62.0,59.0,0.0,10.0,-7.260000000000005,-10.599999999999994,-6.780000000000001,0.5999999999999999,0.03846153846153849,0.0,0.0,0.0,0.2297978020763516,0.2297978020763516,0.009523809523809046,0.18439799,-0.39734460796731064,-0.8234276871425337,0.23076923076923084,6.619230769230768,3.4394479174999972,4.730000000000004,-13.0,-10.0,7.260000000000005,10.599999999999994,6.780000000000001,-0.18439799,0.05796,0.21662,0.025877249884346,1.765980112499996,70.47,9.9,11.94,8.01,0.0,8.57,12.6,14.0,4,35,26,1,116,112,1,19,102.32,96.97,44.32,2.4,0.4230769230769231,0.3846153846153846,2,2.0,6.0303514367816415,6.0303514367816415,3.8666666666666663,0.22441299,3.6091587983537465,10.138707456887149,4.3076923076923075,-0.08676,0.09524,-0.2182223601174236,5.205428029999993,75.2,6.0,8.28,5.5,0.0,6.71,4.6,6.5,2,18,13,1,54,53,1,9,109.58,107.57,51.1,1.8,0.3846153846153846,0.3846153846153846,2,2.0,5.80055363470529,5.80055363470529,3.857142857142857,0.040015,4.006503406321057,10.962135144029682,4.076923076923077
3_1_5,630,0.015349999999999989,0.0005000000000000004,0.011500204812141,-0.203978254901962,-9.14,3.5,1.370000000000001,-0.33999999999999986,0.0,-0.4299999999999997,3.5999999999999996,4.5,2.0,13.0,9.0,0.0,40.0,40.0,0.0,5.0,-9.180000000000007,-7.849999999999994,-1.5300000000000011,0.30000000000000027,0.055555555555555525,0.14814814814814808,0.0,0.0,0.0042138555269612965,0.0042138555269612965,-0.09398496240601428,0.10245110000000002,0.4109300333851329,-0.11987466169703076,-0.16666666666666696,68.50185185185185,0.203978254901962,9.14,-9.0,-5.0,9.180000000000007,7.849999999999994,1.5300000000000011,-0.10245110000000002,0.11918,0.26495,-0.0068700050518219,0.1941146117647036,52.53,12.6,15.24,10.74,0.0,10.24,14.7,16.5,7,40,27,1,130,129,3,17,89.3,87.54,39.41,3.1,0.4444444444444444,0.4814814814814814,2,2.0,4.824405879996407,4.824405879996407,4.642857142857143,0.28008293,3.552266126136399,10.224262534882227,4.777777777777778,0.10383,0.26445,-0.0183702098639629,0.3980928666666656,61.67,9.1,13.87,11.08,0.0,10.67,11.1,12.0,5,27,18,1,90,89,3,12,98.48,95.39,40.94,2.8,0.3888888888888889,0.3333333333333333,2,2.0,4.820192024469446,4.820192024469446,4.7368421052631575,0.17763183,3.141336092751266,10.344137196579258,4.944444444444445
3_1_5,631,0.10515999999999998,0.10515999999999998,-0.030844562104574397,-4.620311203333323,0.0,0.0,0.0,0.6399999999999997,0.0,1.75,1.0,0.0,-1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,-1.0700000000000003,0.0,0.05454545454545445,0.05454545454545445,-1.0,-1.0,-0.6256586097173189,-0.6256586097173189,0.1538461538461542,-2.189999999999137e-06,1.2051324357000546,0.17370360941662355,0.11111111111111072,35.99629629629629,4.620311203333323,-0.0,-0.0,-0.0,-0.0,-0.0,1.0700000000000003,2.189999999999137e-06,0.37194,0.56194,0.0084762945968843,-5.766982183333333,87.72,3.3,3.6,6.06,0.0,14.61,6.6,3.5,1,12,9,1,45,39,0,6,119.66,114.77,50.02,0.8,0.4545454545454545,0.4545454545454545,2,2.0,5.432903150421928,5.432903150421928,3.615384615384616,0.0931240488,4.751483670911209,11.575462713695028,4.333333333333333,0.26678,0.45678,0.0393208567014587,-1.1466709800000103,87.72,3.3,3.6,5.42,0.0,12.86,5.6,3.5,2,12,9,1,43,38,0,6,119.66,114.77,51.09,0.8,0.4,0.4,3,3.0,6.058561760139247,6.058561760139247,3.4615384615384617,0.0931262388,3.546351235211154,11.401759104278405,4.222222222222222
3_2_1,632,0.049339999999999995,0.03295000000000001,0.1003997128023937,-0.6204909774999976,-27.240000000000002,8.4,6.519999999999998,2.8499999999999996,0.0,2.3499999999999996,11.3,9.75,2.0,-1.0,-2.0,-1.0,8.0,7.0,-1.0,-4.0,-24.870000000000005,-20.88000000000001,-10.299999999999997,0.5999999999999999,-0.02501563477173241,-0.02626641651031897,0.0,0.5,0.39762827762381914,-0.05218044933140842,0.2707070707070707,-0.07223519000000012,0.612375715630002,0.882432990497362,0.4047395147639641,9.463977180114114,0.6204909774999976,27.240000000000002,2.0,4.0,24.870000000000005,20.88000000000001,10.299999999999997,0.07223519000000012,0.09286,0.22378,0.1369766870590313,3.8782358124999874,57.27,15.0,17.65,9.93,0.0,11.24,20.3,21.5,6,50,39,1,184,179,2,32,89.06,87.96,37.03,2.3,0.4871794871794871,0.4615384615384615,4,4.0,5.018768810372812,5.018768810372812,4.181818181818182,0.2100034429999999,3.814494535804559,11.27444397968749,4.589743589743589,0.04352,0.19083,0.0365769742566376,4.498726789999985,84.51,6.6,11.13,7.08,0.0,8.89,9.0,11.75,4,51,41,2,176,172,3,36,113.93,108.84,47.33,1.7,0.5121951219512195,0.4878048780487805,4,3.5,4.621140532748993,5.0709492597042205,3.911111111111111,0.282238633,3.202118820174557,10.392010989190128,4.185004074979625
3_2_1,633,-0.007010000000000001,0.004369999999999985,-0.0242400771564284,0.8563298510989057,-0.5099999999999909,0.20000000000000018,0.1999999999999993,0.46999999999999975,0.0,-1.0099999999999998,0.5,0.75,-1.0,2.0,1.0,0.0,6.0,6.0,1.0,1.0,-0.5100000000000051,-2.470000000000013,-0.8999999999999986,0.19999999999999996,-0.02371541501976282,-0.02371541501976282,0.0,0.0,-0.08107457164300325,-0.08107457164300325,0.08119658119658091,0.0003166000000000002,0.40518779339889743,-0.05030159503440501,0.08333333333333348,-21.018722222222237,-0.8563298510989057,0.5099999999999909,-1.0,-1.0,0.5100000000000051,2.470000000000013,0.8999999999999986,-0.0003166000000000002,0.00719,0.17919,0.0021412056749645,-2.596034264285713,85.18,4.2,4.6,6.77,0.0,11.07,5.8,5.75,3,30,23,2,105,100,1,17,117.11,114.07,49.0,1.2,0.5217391304347826,0.5217391304347826,3,3.0,5.041094204736788,5.041094204736788,3.888888888888889,0.2242554053,4.629835515916348,13.493076374843785,4.0,0.0142,0.17482,0.0263812828313929,-3.4523641153846185,85.69,4.0,4.4,6.3,0.0,12.08,5.3,5.0,4,28,22,2,99,94,0,16,117.62,116.54,49.9,1.0,0.5454545454545454,0.5454545454545454,3,3.0,5.122168776379791,5.122168776379791,3.807692307692308,0.2239388053,4.22464772251745,13.54337796987819,3.9166666666666665
3_2_1,634,0.27513,0.27713,0.0460466659551092,-4.351152285454553,-15.909999999999997,2.0,2.400000000000002,2.49,0.0,1.2400000000000002,1.8999999999999986,0.5,1.0,2.0,-1.0,0.0,3.0,3.0,1.0,-2.0,-10.97999999999999,-11.39,-4.27,0.9000000000000004,0.020467836257309968,-0.031578947368421095,0.0,0.0,-0.01134623136116808,-0.01134623136116808,0.3150000000000004,-0.001581199999999991,0.14496708381648737,0.4266166970001777,0.47660818713450315,-0.35331384015594836,4.351152285454553,15.909999999999997,1.0,2.0,10.97999999999999,11.39,4.27,0.001581199999999991,0.31199,0.48599,0.1269977471878099,-3.840018740000005,36.28,12.7,20.53,17.57,0.0,13.3,17.7,15.0,6,32,18,1,115,109,6,12,80.48,78.08,30.16,4.2,0.3888888888888889,0.3684210526315789,4,4.0,5.178820030670858,5.178820030670858,4.875,0.0829032687,3.5393749344576566,13.354272151560487,6.055555555555555,0.03686,0.20886,0.0809510812327007,0.5111335454545483,52.19,10.7,18.13,15.08,0.0,12.06,15.8,14.5,5,30,19,1,112,106,5,14,91.46,89.47,34.43,3.3,0.3684210526315789,0.4,4,4.0,5.190166262032026,5.190166262032026,4.56,0.0844844687,3.3944078506411692,12.927655454560309,5.578947368421052
3_2_1,635,0.0749,0.06889999999999999,0.0241703060595719,0.6139976723076899,-13.539999999999992,3.0999999999999996,2.7799999999999994,-0.040000000000000924,0.0,-0.08999999999999986,1.9000000000000004,3.5,1.0,9.0,5.0,0.0,23.0,23.0,1.0,4.0,-11.100000000000009,-9.819999999999993,-0.6700000000000017,0.7000000000000002,-0.04589371980676338,-0.08937198067632857,1.0,1.0,0.06876966921170169,0.06876966921170169,-0.06140350877192979,0.09387050000000009,-0.08859816549846888,-0.5577098719690223,-0.10408921933085491,-51.66723775658639,-0.6139976723076899,13.539999999999992,-5.0,-4.0,11.100000000000009,9.819999999999993,0.6700000000000017,-0.09387050000000009,0.04266,0.21866,0.0232371489490327,-3.39125090769231,56.59,11.1,14.42,12.02,0.0,12.33,13.8,14.5,7,35,23,1,116,115,3,16,93.38,89.03,38.65,3.2,0.5652173913043478,0.5217391304347826,5,5.0,6.275881186477736,6.275881186477736,4.833333333333333,0.20615751,3.537822063566874,11.047248717353975,5.0,-0.03224,0.14976,-0.0009331571105392,-4.00524858,70.13,8.0,11.64,12.06,0.0,12.42,11.9,11.0,6,26,18,1,93,92,2,12,104.48,98.85,39.32,2.5,0.6111111111111112,0.6111111111111112,4,4.0,6.207111517266035,6.207111517266035,4.894736842105263,0.1122870099999999,3.6264202290653427,11.604958589322997,5.104089219330855
3_2_1,636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07432937898296998,0.01690835060160012,0.023311061618411344,-31.61857461024499,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.20175,0.38775,0.0153188820592885,-12.065313916666677,73.17,6.8,8.67,13.85,0.0,11.75,13.1,7.5,3,21,15,1,86,82,1,12,107.54,104.62,36.92,2.1,0.6,0.5625,3,3.0,5.00404761306598,5.00404761306598,5.0588235294117645,0.0961062690238,3.424660573915268,13.103379610037456,5.533333333333333,0.20175,0.38775,0.0153188820592885,-12.065313916666677,73.17,6.8,8.67,13.85,0.0,11.75,13.1,7.5,3,21,15,1,86,82,1,12,107.54,104.62,36.92,2.1,0.6,0.5625,3,3.0,5.00404761306598,5.00404761306598,5.0588235294117645,0.0961062690238,3.498989952898238,13.086471259435855,5.510022271714922
3_2_2,637,0.27821,0.28959999999999997,0.2228496836671406,-9.703651725824166,-29.599999999999994,7.2,8.33,2.7700000000000014,0.0,4.299999999999999,6.200000000000001,9.75,2.0,9.0,5.0,-1.0,26.0,27.0,2.0,4.0,-24.75,-19.769999999999996,-5.020000000000003,2.3000000000000003,-0.09999999999999998,-0.08333333333333331,0.0,0.5,0.5930145557022444,-0.8300154700727349,0.35294117647058787,0.10308442000000001,-0.6587413749968016,-0.4056408457776097,0.06666666666666643,-17.33499999999998,9.703651725824166,29.599999999999994,-5.0,-4.0,24.75,19.769999999999996,5.020000000000003,-0.10308442000000001,0.16336,0.33536,0.0772090230172871,-5.107426464285709,59.64,9.9,14.0,12.88,0.0,12.52,13.3,13.0,4,29,20,1,105,104,3,16,96.44,96.5,37.76,2.7,0.5,0.45,3,3.0,6.497411351379443,6.497411351379443,5.0,0.13299579,4.185853349976242,11.630955767934225,5.2,-0.11485,0.04576,-0.1456406606498535,4.596225261538457,89.24,2.7,5.67,10.11,0.0,8.22,7.1,3.25,2,20,15,2,79,77,1,12,121.19,116.27,42.78,0.4,0.6,0.5333333333333333,3,2.5,5.904396795677199,7.327426821452178,4.647058823529412,0.02991137,4.844594724973043,12.036596613711835,5.133333333333334
3_2_2,638,0.25290999999999997,0.25690999999999997,0.1589313170232386,-4.710681031313143,-13.86999999999999,1.1999999999999993,2.8000000000000007,2.0299999999999994,0.0,2.74,0.5,-0.5,1.0,-2.0,-3.0,0.0,-10.0,-10.0,1.0,-2.0,-8.940000000000012,-9.459999999999994,-2.8299999999999983,0.7000000000000002,-0.033333333333333326,0.050000000000000044,0.0,0.0,1.0172358319870547,1.0172358319870547,0.3125,-0.027484259999999996,1.578605513065959,1.0666875388771349,0.38072190217864676,146.00254445011262,4.710681031313143,13.86999999999999,3.0,2.0,8.940000000000012,9.459999999999994,2.8299999999999983,0.027484259999999996,0.09158,0.27158,0.1247300310084109,-2.6506905222222272,50.84,9.2,11.47,12.75,0.0,13.44,10.1,7.0,3,20,12,1,65,64,2,9,92.6,91.0,39.27,3.1,0.5,0.5833333333333334,2,2.0,6.316343224345857,6.316343224345857,5.0,0.08173361,6.885798772287102,12.846027439854383,5.29608938547486,-0.16133,0.01467,-0.0342012860148277,2.059990509090916,64.71,8.0,8.67,10.72,0.0,10.7,9.6,7.5,2,22,15,1,75,74,1,11,101.54,100.46,42.1,2.4,0.5333333333333333,0.5333333333333333,2,2.0,5.299107392358803,5.299107392358803,4.6875,0.10921787,5.307193259221143,11.779339900977249,4.9153674832962135
3_2_2,639,-0.02073999999999998,-0.022809999999999997,0.0858312029682828,-7.322951030000013,-15.570000000000007,3.9000000000000004,6.279999999999999,2.789999999999999,0.0,2.58,5.299999999999999,6.5,4.0,13.0,7.0,0.0,39.0,38.0,2.0,3.0,-13.14,-18.50999999999999,-6.109999999999999,1.3000000000000003,0.0842391304347826,0.040760869565217406,-1.0,-1.0,-0.7063856228093712,-0.7063856228093712,0.3205128205128207,0.029154502,0.13279818073023186,1.225094634902005,0.3756349782293178,68.43015239477504,7.322951030000013,15.570000000000007,-7.0,-3.0,13.14,18.50999999999999,6.109999999999999,-0.029154502,0.17233,0.33204,0.0097288599730781,-1.679866660000009,65.05,9.9,12.68,9.52,0.0,10.96,12.2,13.5,7,33,23,1,108,105,2,15,99.38,94.45,42.87,2.7,0.5217391304347826,0.4782608695652174,3,3.0,6.782770082332371,6.782770082332371,4.153846153846154,0.256550002,4.136738442630657,10.908332556261842,4.563134978229318,0.19307,0.35485,-0.0761023429952047,5.643084370000004,80.62,6.0,6.4,6.73,0.0,8.38,6.9,7.0,3,20,16,1,69,67,0,12,112.52,112.96,48.98,1.4,0.4375,0.4375,4,4.0,7.489155705141743,7.489155705141743,3.8333333333333335,0.2273955,4.003940261900425,9.683237921359837,4.1875
3_2_2,640,0.14307,0.16172999999999998,0.001272093710256,-6.948289053846146,-11.850000000000001,0.40000000000000036,-0.6699999999999999,4.799999999999999,0.0,0.8100000000000005,1.9000000000000004,-3.5,-1.0,-3.0,-5.0,0.0,-9.0,-9.0,0.0,-6.0,-6.8999999999999915,-12.650000000000006,-7.299999999999997,1.0,-0.01666666666666672,-0.033333333333333326,3.0,3.0,-0.6035232898290719,-0.6035232898290719,0.8214285714285712,-0.07341842999999999,0.3309035465121264,1.3548864720980536,0.9333333333333336,67.44666666666666,6.948289053846146,11.850000000000001,5.0,6.0,6.8999999999999915,12.650000000000006,7.299999999999997,0.07341842999999999,0.17222,0.35222,0.0120946472249765,0.1708596,47.79,10.3,11.33,14.2,0.0,11.75,12.4,8.5,6,26,15,1,84,83,2,7,89.54,83.85,36.28,3.7,0.5333333333333333,0.4666666666666667,5,5.0,5.952836870175602,5.952836870175602,5.25,0.11411513,4.037070369720459,11.394383859906283,5.533333333333333,0.02915,0.19049,0.0108225535147205,7.119148653846146,59.64,9.9,12.0,9.4,0.0,10.94,10.5,12.0,7,29,20,1,93,92,2,13,96.44,96.5,43.58,2.7,0.55,0.5,2,2.0,6.556360160004674,6.556360160004674,4.428571428571429,0.18753356,3.7061668232083322,10.039497387808229,4.6
3_2_3,641,0.07691,0.10190999999999997,0.01053435315318399,-9.042576185119039,3.049999999999997,-1.0999999999999979,-0.7699999999999996,0.5800000000000001,0.0,3.3200000000000003,-0.8000000000000007,-0.5,4.0,-4.0,-3.0,0.0,-12.0,-13.0,1.0,-1.0,3.0600000000000023,1.6000000000000085,0.060000000000002274,0.09999999999999964,0.061471861471861566,0.11861471861471873,0.0,0.0,0.036916606287541676,0.036916606287541676,0.08119658119658002,0.08520865999999999,0.27218772810504266,0.46405502387877107,0.08762501865950156,105.22015823257203,9.042576185119039,-3.049999999999997,3.0,1.0,-3.0600000000000023,-1.6000000000000085,-0.060000000000002274,-0.08520865999999999,0.16491,0.32291,0.1443536459437638,-7.691676914285708,39.0,15.8,17.8,15.39,0.0,14.11,21.4,21.0,12,51,32,1,182,177,5,19,78.2,75.54,30.35,3.8,0.5757575757575758,0.5757575757575758,4,4.0,5.321019030787036,5.321019030787036,5.055555555555555,0.32921171,4.666629933236097,11.509200849741053,5.51619644723093,0.088,0.221,0.1338192927905798,1.350899270833331,35.95,16.9,18.57,14.81,0.0,10.79,22.2,21.5,8,55,35,1,194,190,4,20,75.14,73.94,30.29,3.7,0.5142857142857142,0.4571428571428571,4,4.0,5.284102424499494,5.284102424499494,4.974358974358975,0.24400305,4.394442205131054,11.045145825862281,5.428571428571429
3_2_3,642,0.00032000000000000084,0.010850000000000026,0.0335153049512331,-3.4729627124999993,-1.019999999999996,0.40000000000000036,0.35999999999999943,-0.5300000000000002,0.0,1.4900000000000002,0.0,0.5,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,-1.019999999999996,-0.730000000000004,0.5600000000000023,0.0,0.01505376344086018,-0.046236559139784916,2.0,2.0,-0.078663715364657,-0.078663715364657,-0.08870967741935498,0.025649429999999973,-0.20275866078433147,0.15832016275673055,-0.09462365591397814,5.69397849462365,3.4729627124999993,1.019999999999996,-1.0,-1.0,1.019999999999996,0.730000000000004,-0.5600000000000023,-0.025649429999999973,0.06456,0.22856,0.0300655007840224,2.3844041062500025,82.31,9.5,13.69,5.58,0.0,9.25,12.3,16.5,2,35,31,1,120,119,1,28,109.22,105.5,47.11,1.5,0.5483870967741935,0.3870967741935484,4,4.0,5.584804582583961,5.584804582583961,3.75,0.29953504,3.291430231063597,10.166344668688344,3.838709677419355,0.06424,0.21771,-0.0034498041672107,5.857366818750002,83.33,9.1,13.33,6.11,0.0,7.76,12.3,16.0,2,34,30,1,119,118,1,27,110.24,106.23,46.55,1.5,0.5333333333333333,0.4333333333333333,2,2.0,5.663468297948618,5.663468297948618,3.838709677419355,0.27388561,3.4941888918479282,10.008024505931614,3.933333333333333
3_2_3,643,-0.13541,-0.11495999999999998,0.010185063496489795,-0.9618696888888889,-4.060000000000002,1.5999999999999996,3.95,-1.2700000000000014,0.0,0.9100000000000001,0.40000000000000036,3.0,1.0,5.0,4.0,0.0,15.0,15.0,1.0,4.0,-4.079999999999998,-2.019999999999996,1.6300000000000026,0.19999999999999996,0.009049773755656076,-0.04977375565610859,3.0,3.0,-0.7006785796053538,-0.7006785796053538,-0.16491228070175445,0.08382959999999999,-0.6337477523176109,-0.7268241176916188,-0.3122171945701355,-16.41085972850678,0.9618696888888889,4.060000000000002,-4.0,-4.0,4.079999999999998,2.019999999999996,-1.6300000000000026,-0.08382959999999999,0.04629,0.20829,0.0553082145301283,0.2423803555555466,71.14,7.6,9.15,10.03,0.0,10.05,10.1,8.5,4,23,17,1,83,81,1,12,105.5,105.55,43.03,2.0,0.4705882352941176,0.4117647058823529,5,5.0,5.329583111024276,5.329583111024276,4.368421052631579,0.18403782,3.0309636224718655,9.821834501165675,4.764705882352941,0.1817,0.32325,0.0451231510336385,1.2042500444444355,75.2,6.0,5.2,11.3,0.0,9.14,9.7,5.5,3,18,13,1,68,66,0,8,109.58,107.57,41.4,1.8,0.4615384615384615,0.4615384615384615,2,2.0,6.03026169062963,6.03026169062963,4.533333333333333,0.10020822,3.6647113747894764,10.548658618857294,5.076923076923077
3_2_3,644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018794807117608059,0.0,0.0,9.996825396825386,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.10113,0.06069,-0.0879751727196693,2.3005622923076814,67.08,9.1,12.21,10.33,0.0,10.69,12.0,12.5,4,29,21,1,102,100,2,15,101.42,99.8,41.66,2.4,0.6190476190476191,0.5238095238095238,10,10.0,4.346252580347322,4.346252580347322,4.434782608695652,0.0942467999999999,2.892812019923613,11.100109626667189,4.761904761904762,-0.10113,0.06069,-0.0879751727196693,2.3005622923076814,67.08,9.1,12.21,10.33,0.0,10.69,12.0,12.5,4,29,21,1,102,100,2,15,101.42,99.8,41.66,2.4,0.6190476190476191,0.5238095238095238,10,10.0,4.346252580347322,4.346252580347322,4.434782608695652,0.0942467999999999,2.8909325392118523,11.100109626667189,4.761904761904762
3_2_3,645,0.27083,0.26883,0.013933749617199799,-2.2300537633333306,-1.0100000000000016,0.40000000000000036,-0.9299999999999997,0.3100000000000023,0.0,1.6300000000000008,0.5999999999999996,0.5,1.0,2.0,1.0,0.0,7.0,6.0,0.0,0.0,-1.019999999999996,-1.0,0.620000000000001,0.7000000000000002,-0.09999999999999998,-0.09999999999999998,0.0,0.0,0.6958156722176438,0.6958156722176438,-0.41666666666666696,0.0044379999999999,-0.19176866201063003,0.021857599946415007,-0.09999999999999964,65.4088888888889,2.2300537633333306,1.0100000000000016,-1.0,-0.0,1.019999999999996,1.0,-0.620000000000001,-0.0044379999999999,0.19981,0.38781,0.0187823261599346,3.3282616166666585,31.55,10.4,9.07,16.87,0.0,11.83,13.7,3.0,3,12,6,1,41,39,1,1,80.72,76.24,30.05,3.0,0.5,0.5,1,1.0,8.690906220121246,8.690906220121246,5.25,0.0077394199999999,5.597730182732145,12.25242496126115,6.5,-0.07102,0.11898,0.0048485765427348,5.558315379999989,32.56,10.0,10.0,16.56,0.0,10.2,13.1,2.5,2,10,5,1,34,33,1,1,81.74,77.24,29.43,2.3,0.6,0.6,1,1.0,7.995090547903602,7.995090547903602,5.666666666666667,0.00330142,5.789498844742775,12.230567361314735,6.6
3_2_4,646,0.0,0.0,-0.0020000000000000018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5999999999999996,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5327035534405686,-0.5327035534405686,0.33333333333333304,0.0,-0.35440265727224585,-0.007048906615271022,-0.018148756245254916,85.49322952527234,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.24236,0.43036,0.0852838309516509,0.907044699999993,46.44,8.8,8.2,14.46,0.0,9.95,10.8,5.0,1,14,8,1,48,47,2,5,90.68,89.81,35.41,2.6,0.25,0.25,2,2.0,7.18426412317842,7.18426412317842,5.333333333333333,0.0764565,5.410140938899688,10.600248896956138,5.831223628691983,0.24236,0.43036,0.0872838309516509,0.907044699999993,46.44,8.8,8.2,14.46,0.0,9.95,11.4,5.0,1,14,8,1,49,47,2,5,90.68,89.81,35.41,2.6,0.25,0.25,2,2.0,7.716967676618989,7.716967676618989,5.0,0.0764565,5.764543596171934,10.60729780357141,5.849372384937238
