Unnamed: 0,unique_paragraph_id,text,level,text_id,PLL_bert-base-uncased,PLL_roberta-large,PLL_roberta-base,PLL_bert-large-uncased,PLL_bert-base-cased
155,2_4_Ele_1,"Chemists have waited a long time to find a new element and, now, researchers in Japan, Russia and the US have discovered four. The four new elements will be added to the periodic table. They are the first elements to be added since 2011, when elements 114 and 116 were included. The new elements, all very radioactive, complete the seventh row of the periodic table.",Ele,2_4_1,83.56549072265625,46.56411743164063,66.78523254394531,67.88401794433594,90.02127075195312
156,2_4_Ele_2,"The International Union of Pure and Applied Chemistry (IUPAC) is the global organization that controls chemical names. IUPAC confirmed the new elements on 30 December, 2015 after examining studies dating back to 2004. The scientists who found them must now think of formal names for the elements, which have the atomic numbers, 113, 115, 117, and 118. The atomic number is the number of protons in an element's atomic nucleus.",Ele,2_4_2,137.19541931152344,70.74177551269531,101.61065673828124,124.8905258178711,137.91653442382812
157,2_4_Ele_3,"IUPAC said that a Russian-American team of scientists at the Joint Institute for Nuclear Research in Dubna and Lawrence Livermore National Laboratory in California had discovered elements 115, 117 and 118. The organization said a team of scientists from the RIKEN Institute in Japan discovered element 113. The decision means Japan becomes the first Asian country to name an element. Under IUPAC rules, new elements can be named after mythological concepts, minerals, a place or country, or a scientist.",Ele,2_4_3,181.56402587890625,92.84796142578124,116.3433074951172,159.46588134765625,187.51498413085938
158,2_4_Ele_4,"In 2012, scientists chose the formal name flerovium for element 114, after the Flerov Lab at Dubna's Joint Institute of Research. And they chose the formal name livermorium for element 116, after the Lawrence Livermore Lab in the US. The elements were discovered there. Kosuke Morita, who led the research at RIKEN, said his team now planned to ""look into the undiscovered element 119 and beyond."" Jan Reedijk of IUPAC said: ""Chemists want to see the periodic table finally completed down to the seventh row.""",Ele,2_4_4,315.2471923828125,190.71018981933597,215.5469207763672,309.46856689453125,328.5845642089844
159,2_4_Ele_5,"The Japanese team is considering three names for element 113: japonium, rikenium and nishinarium, after the Nishina Center for Accelerator-Based Science, where they found the element. Polly Arnold, professor of chemistry at Edinburgh University, said, ""This is very difficult and slow work. The work helps us understand radioactive decay. If we understand it better, hopefully we can find a better way to deal with nuclear waste and things that are important in the real world. And, when they build the equipment to make these discoveries, it also leads to fantastic improvements in technology.""",Ele,2_4_5,222.39126586914065,145.123046875,207.04600524902344,187.171875,212.9722900390625
160,2_4_Ele_6,"Scientists must find new names for the elements but, also, they must suggest two-letter symbols for the elements. When IUPAC has received the researchers' suggestions, they will tell the public so that people can comment on the names. That allows scientists and others to find any problems with the names. In 1996, someone suggested the symbol Cp for copernicium, or element 112, but it was changed to Cn, when scientists complained that Cp was already the symbol for another substance.",Ele,2_4_6,220.55162048339844,145.38140869140625,177.9205322265625,172.7586669921875,193.3840789794922
161,2_4_Ele_7,"To discover the elements, researchers at the three labs crashed lighter nuclei into one another and looked for the radioactive decays that should come from the new elements. 113 and 115 are probably metals. 117 could be a metalloid - a material with some metallic characteristics. The fourth element, 118, may be a gas. Paul Karol, chair of the IUPAC panel that checked the elements, said: ""It will be a long time before we can find practical uses for the new elements.""",Ele,2_4_7,202.05758666992188,130.07473754882812,166.18902587890625,164.15086364746094,192.94203186035156
162,2_5_Adv_1,"Police and intelligence agencies around the world have, for almost 100 years, relied on polygraphs as lie detectors to help convict criminals or unearth spies and traitors. The polygraph is beloved of the movies, with countless dramatic moments showing the guilty sweating profusely as they are hooked up. But the invention could soon be defunct. Researchers in Britain and the Netherlands have made a breakthrough, developing a method with a success rate in tests of over 70% that could be in use in police stations around the world within a decade. Rather than relying on facial tics, talking too much or waving of arms - all seen as tell-tale signs of lying - the new method involves monitoring full-body motions to provide an indicator of signs of guilty feelings.",Adv,2_5_1,286.60406494140625,158.61334228515625,181.7211456298828,254.2318420410156,283.1289978027344
163,2_5_Adv_2,"The polygraph is widely used in the US in criminal and other cases and for security clearance for the FBI and CIA but is much less popular in Europe. There has been a lot of skepticism in the scientific and legal communities about its reliability. By contrast, the new method developed by the researchers has performed well in experiments. The basic premise is that liars fidget more and so the use of an all-body motion suit - the kind used in films to create computer-generated characters - will pick this up. One of the research team, Ross Anderson, said: ""Decades of deception research show that the interviewer will tell truth from lies only slightly better than random."" He said the new method, by contrast, achieved a reliability rating of over 70%. In some tests, the team has already achieved more than 80%. Anderson said: ""The takeaway message is that guilty people fidget more and we can measure this robustly.""",Adv,2_5_2,334.8370361328125,191.99647521972656,247.557861328125,315.5404052734375,344.6127624511719
164,2_5_Adv_3,"The polygraph was created in 1921 by policeman John Larson, based on research by the psychologist William Marston. It records changes in pulse, blood pressure, sweating and breathing to ascertain whether a subject is lying. While cinema depictions suggest the device is near-infallible, the US Supreme Court ruled, in 1998, that there was no consensus that the polygraph was reliable, a finding supported by the US National Academy of Scientists in 2003.",Adv,2_5_3,204.7846221923828,131.75010681152344,153.23095703125,191.3233642578125,199.86672973632812
165,2_5_Adv_4,"The experiment carried out by Anderson and his colleagues involved 180 students and employees at Lancaster University, of which half were told to tell the truth and half to lie. They were each paid £7.50 for their participation in the 70-minute experiment, involving two tests. Some were interviewed about a computer game Never End, which they played for seven minutes, while others lied about playing it, having only been shown notes about it. The second test involved a lost wallet containing £5. Some were asked to bring the wallet to a lost-and-found box while others hid it and lied about it.",Adv,2_5_4,153.51638793945312,91.53456115722656,116.59172821044922,132.79884338378906,146.6321258544922
166,2_5_Adv_5,"""Overall, we correctly classified 82.2% (truths: 88.9%; lies: 75.6%) of the interviewees as either being truthful or deceptive based on the combined movement in their individual limbs,"" the report says. Anderson said: ""Our first attempt looked at the extent to which different body parts and body signals indicated deception. It turned out that liars wave their arms more but, again, this is only at the 55% level that you can get from a conventional polygraph. The pay dirt was when we considered total body motion. That turns out to tell truth from lies over 70% of the time."" The use of all-body suits is expensive - they cost about £30,000 - and can be uncomfortable, and Anderson and his colleagues are now looking at low-cost alternatives. These include using motion-sensing technology from computer games, such as the Kinect camera devices developed by Microsoft for the Xbox console.",Adv,2_5_5,384.8482666015625,225.28677368164065,266.7308044433594,350.9190979003906,403.10400390625
167,2_5_Ele_1,"Police and intelligence agencies around the world have, for almost 100 years, used the polygraph, a lie-detector test, to help catch criminals and spies. But, now, researchers in Britain and the Netherlands have developed a new method, which is correct (in tests) over 70% of the time. Police stations around the world might begin using this new method within ten years. It doesn't monitor movements in the face, talking too much or waving arms - all signs that someone is lying. The new method monitors movements in the whole body, which can show that the person is feeling guilty.",Ele,2_5_1,152.0498504638672,95.306396484375,108.6726531982422,121.94629669189452,155.43487548828125
168,2_5_Ele_2,"The polygraph is often used in the US in criminal cases and by the FBI and CIA but is much less popular in Europe. Many people do not believe that it is reliable. The basic idea behind the new method is that liars fidget more and that an all-body motion suit - the kind used in films to create computer-generated characters - will record this. The new method is over 70% reliable - the polygraph is only 55% reliable. In some tests, the success rate of the new method was more than 80%. Ross Anderson, one of the research team, said: ""Guilty people fidget more and we can now measure this.""",Ele,2_5_2,240.3555908203125,117.7328643798828,162.13233947753906,226.644287109375,228.17115783691406
169,2_5_Ele_3,"The polygraph was created in 1921 by policeman John Larson, based on research by the psychologist William Marston. It records changes in pulse, blood pressure, sweating and breathing to find out if someone is lying. In movies, the polygraph is always correct but, in 1998, the US Supreme Court decided that there was no agreement that the polygraph was reliable. The US National Academy of Scientists said the same thing in 2003.",Ele,2_5_3,157.86878967285156,99.56854248046876,120.96378326416016,146.7640838623047,150.5714874267578
170,2_5_Ele_4,The tests Anderson and his colleagues did involved 180 students and employees at Lancaster University. Half of the people were told to tell the truth and half to lie. The researchers interviewed some of the people about a computer game called Never End that they played for seven minutes. Others lied about playing it. The second test involved a lost wallet with £5 inside. Some people had to bring the wallet to a lost-and-found box. Others hid it and lied about it.,Ele,2_5_4,140.1983184814453,78.27536010742188,93.27582550048828,124.79849243164062,129.4912567138672
171,2_5_Ele_5,"The new body-suit method was correct 82.2% of the time. Researchers monitored how much the people moved their arms and legs, to decide if they were telling the truth or lying. All-body suits are expensive - they cost about £30,000 - and they can be uncomfortable, so Anderson and his colleagues are now looking at cheaper alternatives. These include using motion-sensing technology from computer games, such as the Kinect camera devices developed by Microsoft for the Xbox console.",Ele,2_5_5,158.3594970703125,95.33747863769533,99.562744140625,139.5442352294922,157.57083129882812
172,2_6_Adv_1,"Vienna is the world's best city to live in, Baghdad is the worst and London, Paris and New York do not even make it into the top 35, according to international research into quality of life. German-speaking cities dominate the rankings in the 18th Mercer Quality of Life study, with Vienna joined by Zurich, Munich, Dusseldorf and Frankfurt in the top seven. Paris has tumbled down the league, falling ten places to 37th, just ahead of London at 39th, almost entirely because of the city's vulnerability to terrorist attacks. The study examined social and economic conditions, health, education, housing and the environment, and is used by big companies to assess where they should locate offices and factories and how much they should pay staff.",Adv,2_6_1,196.50079345703125,120.30596923828124,140.2154083251953,171.01461791992188,211.96087646484375
173,2_6_Adv_2,"Viennese-born Helena Hartlauer, 32, said she was not surprised at her city's top position. The municipality's social democratic government has a long tradition of investing in high-quality social housing, making Vienna almost uniquely affordable among major cities. ""I live in a 100sq-meter turn-of-the-century apartment in a good area about 20 minutes' walk from the city center. But my rent is just €800 (£625) a month."" An equivalent apartment in London would cost upwards of £2,000 and even more in New York, ranked 44th in the table.",Adv,2_6_2,247.20587158203125,113.74331665039062,151.7071075439453,216.9005279541016,238.97314453125
174,2_6_Adv_3,"US cities perform relatively poorly in the study, largely because of issues around personal safety and crime. The highest ranking city in the US is San Francisco, at 28th; Boston is 34th. Canadian cities, led by Vancouver, far outrank their US rivals in the table. ""You don't realize how safe Vienna is until you head abroad,"" said Hartlauer. ""We also have terrific public transport, with the underground working 24 hours at weekends, and it only costs €1 per trip.""",Adv,2_6_3,209.91799926757807,112.3914566040039,147.52304077148438,187.26910400390625,223.0091552734375
175,2_6_Adv_4,"""Our big USP (unique selling point) is our geographical location,"" said Martin Eichtinger, Austrian ambassador to London, who lived in Vienna for 20 years. ""The fall of the Berlin Wall helped define Vienna as a hub for companies wanting to do business in Central Europe."" According to the World Bank, Austria has one of the highest figures for GDP per head in the world, just behind the US and ahead of Germany and Britain, although quite some way below neighboring Switzerland. Zurich in Switzerland is named by Mercer as having the world's second highest quality of life but the Viennese say their city is far more fun. ""There are more students in Vienna than any other German-speaking city,"" said Hartlauer. ""It's a very fast growing, young and lively city,"" she added - though she conceded she works for the city's tourist board.",Adv,2_6_4,294.9415588378906,162.46945190429688,196.300048828125,275.76153564453125,308.32745361328125
176,2_6_Ele_1,"Vienna is the world's best city to live in, Baghdad is the worst and London, Paris and New York are not in the top 35, says an international study on quality of life. German-speaking cities do well in the 18th Mercer Quality of Life study, with Vienna, Zurich, Munich, Dusseldorf and Frankfurt in the top seven. Paris fell ten places to 37th. This was mostly because of the terrorist attacks on the city. Paris was just above London in 39th place. The study looked at the economy, health, education, housing and the environment. Big companies use the results of the study to decide where they should open offices and factories and how much they should pay their employees.",Ele,2_6_1,192.89569091796875,110.84640502929688,127.92852783203124,153.2320556640625,199.70968627929688
177,2_6_Ele_2,"Helena Hartlauer, 32, is from Vienna. She said she was not surprised about her city's top position. For many years, Vienna's government has spent money on good social housing. This makes Vienna a cheap place to live compared to other big cities. ""I live in a 100 square-meter apartment in a good area about 20 minutes' walk from the city center. But my rent is just €800 (£625) a month."" A similar apartment in London costs over £2,000 and even more in New York, which came 44th in the study.",Ele,2_6_2,178.89129638671875,105.8279266357422,120.81106567382812,176.83599853515625,185.3249969482422
178,2_6_Ele_3,"US cities do badly in the study, mostly because of worries about personal safety and crime. The US city in top position is San Francisco, in 28th position; Boston is 34th. ""You don't realize how safe Vienna is until you go abroad,"" said Hartlauer. ""We also have terrific public transport - the underground trains run 24 hours at weekends and it only costs €1 per trip.""",Ele,2_6_3,169.52279663085938,98.35032653808594,126.9112777709961,151.5928955078125,183.5514373779297
179,2_6_Ele_4,"""Vienna's location is very special,"" said Martin Eichtinger, Austrian ambassador to London, who lived in Vienna for 20 years. ""The fall of the Berlin Wall helped make Vienna a center for companies who want to do business in Central Europe."" Mercer says Zurich in Switzerland has the world's second highest quality of life but the Viennese say their city is far more fun. ""There are more students in Vienna than any other German-speaking city,"" said Hartlauer. ""It's a very young and lively city,"" she added.",Ele,2_6_4,169.91607666015625,105.95059204101562,118.05652618408205,171.83609008789062,182.03359985351562
180,2_7_Adv_1,"Clay Cockrell is sitting in his office at Columbus Circle, across the street from 1 Central Park West, which houses Trump International Hotel and Tower. In front of the tower is Central Park, where Cockrell holds his popular walk and talk therapy sessions. Cockrell, a former Wall Street worker turned therapist, spends large parts of his days walking through Central Park or the Battery Park in downtown Manhattan near Wall Street, as a confidant and counselor to some of New York's wealthiest people.",Adv,2_7_1,178.77328491210938,70.12527465820312,84.43736267089844,139.68350219726562,168.29278564453125
181,2_7_Adv_2,"""I shifted towards it naturally,"" he said of his becoming an expert in wealth therapy. ""Many of the extremely wealthy - the 1% of the 1% - feel that their problems are really not problems. But they are. A lot of therapists do not give enough weight to their issues."" So, what issues are America's 1% struggling with? ""There is guilt over being rich in the first place,"" he said. ""There is the feeling that they have to hide the fact that they are rich. And, then, there is the isolation - being in the 1%, it turns out, can be lonely."" It seems F. Scott Fitzgerald was right: the very rich ""are different from you and me."" Counselors argue things have become worse since the financial crisis and the debate over income inequality that has been spurred on by movements like Occupy Wall Street and the Fight for $15 fair wage campaign.",Adv,2_7_2,237.17140197753903,113.4342041015625,141.760498046875,214.3170318603516,269.4284362792969
182,2_7_Adv_3,"""The Occupy Wall Street movement was a good one and had some important things to say about income inequality but it singled out the 1% and painted them globally as something negative,"" said Jamie Traeger-Muney, a wealth psychologist and founder of the Wealth Legacy Group. The media, she said, is partly to blame for making the rich ""feel like they need to hide or feel ashamed"". ""Sometimes, I am shocked by things that people say. You would never refer to another group of people in the way that it seems perfectly normal to refer to wealth holders.""",Adv,2_7_3,222.78842163085932,102.74518585205078,138.3330535888672,196.76153564453125,248.7820281982422
183,2_7_Adv_4,"""It's really isolating to have a lot of money. People's reactions to you can be scary,"" said Barbara Nusbaum, an expert in money psychology. ""We are all taught not to talk about money. It's not polite to talk about money. Ironically, it's harder to talk about having money than it is to talk about not having money. It's much more socially acceptable to say 'I am broke. Things are hard.' You can't say 'I have a ton of money.' You have to keep a lot of your life private."" As a result, Cockrell points out, the rich tend to hang out with other rich Americans, not out of snobbery but in order to be around those who understand them and their problems.",Adv,2_7_4,200.05702209472656,99.8701629638672,121.68145751953124,176.83079528808594,187.52352905273438
184,2_7_Adv_5,"In the US, over the last three decades, the number of extremely wealthy people has been climbing. According to research from Spectrem Group, in 2014, the number of US households with $1m or more in assets - excluding the value of their primary home - increased by 500,000 to 10.1m. In 2007, that number was 9.2m. Households worth $5m or more reached 1.3m and 142,000 households are now worth $25m or more. Since the 2008 financial crisis, the income gap has expanded and the situation ""has gotten worse for the wealthy,"" Cockrell said. The main reason? Not knowing if your friends are friends with you or your money. ""Someone else who is also a billionaire - they don't want anything from you. Never being able to trust your friendships with people of different means, I think that is difficult,"" said Cockrell. ""As the gap has widened, the rich have become more and more isolated.""",Adv,2_7_5,289.2003173828125,151.46617126464844,184.983627319336,262.5904846191406,270.7611083984375
185,2_7_Adv_6,"Some Americans have taken to keeping their wealth secret. ""There are a lot of people that are hiding their wealth because they are concerned about negative judgment,"" said Traeger-Muney. ""If wealthy Americans talk about the unique challenges that come with their wealth, people often dismiss their experience. People say 'Oh, poor you.' There is not a lot of sympathy there,"" she said. ""Wealth is still one of our last taboos."" Cockrell said that a common mistake that many of his wealthy clients make is letting their money define them. ""I don't think it's healthy to discount your problems. If you are part of the 1%, you still have problems and they are legitimate to you. Even when you say, 'I don't have to struggle for money', there are other parts of your life. Money is not the only thing that defines you,"" he said. ""Your problems are real.""",Adv,2_7_6,280.3790283203125,158.78656005859375,193.42071533203125,242.6358184814453,290.9234313964844
186,2_7_Ele_1,"Clay Cockrell is sitting in his office opposite the Trump International Hotel and Tower. In front of the tower is Central Park, where Cockrell holds his popular walk and talk therapy sessions. Cockrell is a former Wall Street worker who is now a therapist. He spends large parts of his days walking in Central Park or the Battery Park in downtown Manhattan near Wall Street, talking to some of New York's wealthiest people.",Ele,2_7_1,137.86859130859375,72.4742660522461,77.51841735839844,106.68505859375,120.20407104492188
187,2_7_Ele_2,"""Many of the extremely wealthy - the 1% of the 1% - feel that their problems are really not problems. But they are,"" he says. So, what problems do America's 1% have? ""There is guilt that they are rich,"" he said. ""There is the feeling that they have to hide that they are rich. And, then, there is the isolation - being in the 1% can be lonely."" Counselors say that things have become worse since the financial crisis. People now talk about the gap between rich and poor more because of movements like Occupy Wall Street.",Ele,2_7_2,148.5088348388672,62.03287124633789,86.67665100097656,120.21895599365234,191.68211364746094
188,2_7_Ele_3,"""Occupy Wall Street had some important things to say about the gap between rich and poor but it was negative about the 1%,"" said Jamie Traeger-Muney, a wealth psychologist. The media, she said, makes the rich ""feel like they need to hide or feel ashamed"". ""Sometimes, I am shocked by things that people say. You would never talk about another group of people in the way that it seems perfectly normal to talk about wealthy people.""",Ele,2_7_3,176.40750122070312,91.15234375,119.26071166992188,150.90115356445312,181.7644805908203
189,2_7_Ele_4,"""It's really isolating to have a lot of money. People's reaction to you can be scary,"" said Barbara Nusbaum, an expert in money psychology. ""We are all taught not to talk about money. It's not polite to talk about money. But it's harder to talk about being rich than it is to talk about being poor. People don't mind if you say 'I am broke. Things are hard.' You can't say 'I have a ton of money.' You have to keep a lot of your life private."" As a result, Cockrell says, the rich hang out with other rich Americans who understand them and their problems.",Ele,2_7_4,192.16375732421875,100.4093017578125,115.82681274414062,180.0881805419922,170.54747009277344
190,2_7_Ele_5,"In the US, over the last 30 years, the number of very wealthy people has grown. In 2014, the number of US households with $1 million or more - excluding the value of their main home - increased by 500,000 to 10.1 million. There were 1.3 million households worth $5 million and 142,000 worth $25 million or more. Since the 2008 financial crisis, the gap between the rich and the poor has grown and the situation ""has gotten worse for the wealthy,"" Cockrell said. The main reason? Not knowing if your friends are friends with you or with your money. ""Someone else who is also a billionaire - they don't want anything from you. Never being able to trust your friendships with other people, I think that is difficult,"" said Cockrell.",Ele,2_7_5,196.1520538330078,115.09147644042967,126.88235473632812,180.9152069091797,182.21913146972656
191,2_7_Ele_6,"Some Americans keep their wealth secret. ""There are a lot of people hiding their wealth because they are worried about negative judgment,"" said Traeger-Muney. ""If wealthy Americans talk about their problems, people often don't have a lot of sympathy,"" she said. Cockrell said that there is a common mistake that many of his wealthy clients make - they let their money define them. ""If you are part of the 1%, you still have problems. There are other parts of your life. Money is not the only thing,"" he said. ""Your problems are real.""",Ele,2_7_6,183.56655883789065,96.26596069335938,108.97604370117188,158.629150390625,191.28384399414062
192,2_8_Adv_1,"From all across Rwanda, and even parts of neighboring Burundi, people flock to the southern town of Butare to a little shop called Inzozi Nziza (Sweet Dreams). They come for a taste of the unknown, something most have never tasted - the sweet, cold, velvety embrace of ice cream. Here, at the central African country's first ice-cream parlor, customers can buy scoops in sweet cream, passion fruit, strawberry and pineapple flavors. Toppings include fresh fruit, honey, chocolate chips and granola. Black tea and coffee are also on sale.",Adv,2_8_1,263.0009765625,147.79580688476562,182.61163330078125,224.8072509765625,284.3567810058594
193,2_8_Adv_2,"The shop, which has ""ice cream, coffee, dreams"" across its signage, is milking local curiosity about the dessert - and ""changing lives"" in the process, says Inzozi Nziza's manager, Louise Ingabire. ""Ice cream is important,"" she says between mouthfuls of a honey-flavored offering. ""Some Rwandans like ice cream, but it's a new thing. We still have some work to do, to tell others that they'll enjoy it."" True to Inzozi Nziza's motto, the shop can certainly make dreams come true. ""I didn't have a job before: I just stayed at home. Now, I have a vision for the future. I am making money and I can give some of it to my family,"" says the 27-year-old.",Adv,2_8_2,269.13153076171875,174.7082977294922,220.55487060546875,251.8560485839844,265.96124267578125
194,2_8_Adv_3,"Butare, which has 89,600 residents and is located 135km south of the capital, Kigali, is the home of the National University of Rwanda. Inzozi Nziza has become a hub for tired students looking to treat themselves to something cool and different. ""It's something uniting people here,"" Kalisa Migendo, a 24-year-old agriculture student, says. ""If you need to go out and talk to a friend, a girl or a boy, you come to Inzozi Nziza for an ice cream."" Most of the ingredients are sourced locally and the milk comes from a depot in nearby Nyanza. The vanilla beans and cocoa are imported.",Adv,2_8_3,284.06219482421875,159.3672637939453,176.2803497314453,269.9464416503906,296.3861389160156
195,2_8_Adv_4,"Inzozi Nziza was opened by the theater director Odile Gakire Katese. She met Alexis Miesen and Jennie Dundas, co-founders of Blue Marble Ice Cream in Brooklyn, New York, and formed a partnership with them to open the shop in 2010. ""An ice-cream shop, Katese proposed, might help to put the human pieces back together by rebuilding spirits, hopes and family traditions,"" Miesen says. At the start, Miesen and Dundas owned the shop in partnership with its staff and had shares in the business, which is a cooperative and non-profit. They did not set financial targets, but waited for 18 months before they transferred their shares to the women, who had by then proved their business credentials.",Adv,2_8_4,366.9640808105469,213.95159912109372,258.18487548828125,342.677490234375,331.3373718261719
196,2_8_Adv_5,"Though ice cream is somewhat new to Rwanda, Ndangiza is enthused by the idea of the shop. ""I think it's great. It requires a lot of skills and changing people's mindsets because selling and eating ice cream is not part of Rwanda's culture"""". The Butare shop employs nine women, who spend their spare time practicing with Ingoma Nshya, Rwanda's first and only female drumming troupe, which was established by Katese ten years ago. The musicians are Hutu and Tutsi women, some survivors of the 1994 genocide, during which almost a million Tutsis and moderate Hutus were killed. Some members of Ingoma Nshya are widows, some orphans. Ingabire's father, two siblings and many cousins were killed in the genocide. ""Some of us are survivors; some know someone who was killed,"" she says. ""When I'm drumming with them, it gives me power because we're still alive and survivors.""",Adv,2_8_5,430.5188598632813,224.91932678222656,258.8565368652344,383.0098571777344,413.452880859375
197,2_8_Adv_6,"The popular ice-cream shop features in a documentary by Rob and Lisa Fruchtman, sibling film-makers. Sweet Dreams, which tells the story of how the women have forged a promising post-genocide future, also includes the female drummers. The film, which has been screened in more than a dozen countries, including the US, UK and several African states, premieres in Rwanda in 2014. ""We feel the film is about resilience, hope, bravery, resourcefulness and the ability to change the course of your own life,"" says Lisa Fruchtman, who won an Academy Award for film-editing in 1984.",Adv,2_8_6,195.99871826171875,123.68533325195312,142.06375122070312,189.5348358154297,188.9117889404297
198,2_8_Ele_1,"From all across Rwanda, and even from Burundi, people are coming to the southern town of Butare to a little shop called Inzozi Nziza (Sweet Dreams). They come for a taste of something new, something most of them have never tasted before - sweet, cold ice cream. Here, at the central African country's first ice-cream shop, customers can buy ice cream in sweet cream, passion fruit, strawberry and pineapple flavors. Toppings include fresh fruit, honey, chocolate chips and granola. They can also buy black tea and coffee.",Ele,2_8_1,208.109115600586,129.23507690429688,159.60960388183594,178.93630981445312,225.65658569335938
199,2_8_Ele_2,"The shop, which has ""ice cream, coffee, dreams"" written on its signs, is taking advantage of local people's curiosity about ice cream - and the shop is also ""changing lives,"" says Inzozi Nziza's manager, Louise Ingabire. ""Ice cream is important,"" she says between mouthfuls of honey-flavored ice cream. ""Some Rwandans like ice cream, but it's a new thing. We still have some work to do, to tell others that they'll enjoy it."" The shop can certainly make dreams come true. ""I didn't have a job before: I just stayed at home. Now, I have a vision for the future. I am making money and I can give some of it to my family,"" says the 27-year-old.",Ele,2_8_2,236.9141540527344,178.05203247070312,209.0046844482422,207.97056579589844,226.0228271484375
200,2_8_Ele_3,"Butare has 89,600 residents and is 135km south of the capital, Kigali. It is the home of the National University of Rwanda. Inzozi Nziza has become a meeting place for students who want to treat themselves to something cool and different. ""The shop is uniting people here,"" Kalisa Migendo, a 24-year-old student, says. ""If you need to go out and talk to a friend, a girl or a boy, you come to Inzozi Nziza for an ice cream."" Most of the ingredients are from local sources and the milk comes from nearby Nyanza. The vanilla beans and cocoa are imported.",Ele,2_8_3,276.606689453125,132.08853149414062,148.88047790527344,250.50567626953125,268.57513427734375
201,2_8_Ele_4,"Inzozi Nziza was opened by Odile Gakire Katese. She met Alexis Miesen and Jennie Dundas, co-founders of Blue Marble Ice Cream in Brooklyn, New York. The three women formed a partnership to open the shop in 2010. At the start, Miesen and Dundas owned the shop in partnership with its employees and had shares in the business, which is a cooperative. After 18 months, they gave their shares to the women employees, who by then could control the business by themselves.",Ele,2_8_4,245.980224609375,147.90084838867188,174.71780395507812,219.54830932617188,226.12384033203125
202,2_8_Ele_5,"Ice cream is new to Rwanda. Selling and eating ice cream is not part of the Rwandan culture. The Butare shop employs nine women. They spend their free time practicing with Ingoma Nshya, Rwanda's first and only female drumming group. The musicians are Hutu and Tutsi women. Some are survivors of the 1994 genocide, when almost a million Tutsis and Hutus were killed. Some members of Ingoma Nshya are widows, some orphans. Ingabire's father, two siblings and many cousins were killed in the genocide. ""When I'm drumming, it gives me power because we're still alive and survivors,"" she says.",Ele,2_8_5,237.48475646972656,106.92405700683594,136.20860290527344,209.4607391357422,258.7339782714844
203,2_8_Ele_6,"The ice-cream shop is in a documentary by film-makers Rob and Lisa Fruchtman. Sweet Dreams, which tells the story of how the women have made a positive future after the genocide, also includes the female drummers. The film has been shown in many countries, including the US, UK and several African states. ""We feel the film is about hope, bravery and the ability to change your life,"" says Lisa Fruchtman.",Ele,2_8_6,124.69558715820312,93.54515075683594,102.44180297851562,112.8611068725586,122.58677673339844
204,2_9_Adv_1,"A major international disagreement with wide-ranging implications for global drugs policy has erupted over the right of Bolivia's indigenous Indian tribes to chew coca leaves, the principal ingredient in cocaine. Bolivia has obtained a special exemption from the 1961 Single Convention on Narcotic Drugs, the framework that governs international drugs policy, allowing its indigenous people to chew the leaves. Bolivia had argued that the convention was in opposition to its new constitution, adopted in 2009, which obliges it to ""protect native and ancestral coca as cultural patrimony"" and maintains that coca ""in its natural state ... is not a dangerous narcotic.""",Adv,2_9_1,213.005615234375,104.99034118652344,126.03228759765624,195.2752380371093,267.712646484375
205,2_9_Adv_2,"South American Indians have chewed coca leaves for centuries. The leaves reputedly provide energy and are said to have medicinal qualities. Supporters of Bolivia's position praised it for doing the right thing by defending the rights of indigenous people. ""The Bolivian move is inspirational and groundbreaking,"" said Danny Kushlick, Head of External Affairs at the Transform Drug Policy Foundation, which promotes drug liberalization. ""It shows that any country that has had enough of the war on drugs can change the terms of its engagement with the UN conventions.""",Adv,2_9_2,184.51852416992188,134.29476928710938,158.62591552734375,164.60986328125,219.047119140625
206,2_9_Adv_3,"However, the UN's International Narcotics Control Board (INCB), which monitors implementation of the global drug treaties, has accused Bolivia of threatening the integrity of the international drug control regime. A number of countries - including the UK, the US, Italy, Sweden, the Netherlands and Russia - opposed Bolivia's demands. The UK's submission to the UN, which oversees the convention, told the UN that it ""acknowledges and respects the cultural importance of the coca leaf in Bolivia,"" but it adds: ""The United Kingdom is ... concerned that the reservation could lead to increases in coca production and - most importantly - the amount of coca diverted to the cocaine trade. As such, the reservation would weaken international law as it relates to the global effort to tackle the illegal drugs trade and could weaken the international community's response to that trade.""",Adv,2_9_3,193.1473999023437,133.595703125,186.4973907470703,178.4808349609375,241.14993286132812
207,2_9_Adv_4,"The right of indigenous communities in South America's Andean region to chew coca leaf was removed in 1964 when Bolivia was under a dictatorship and it signed up to the convention. But Bolivia was given 25 years to implement the ban. This expired in 1989 and since then the issue has been under dispute. In 2011, Bolivia formally notified the UN of its withdrawal from the convention. On Friday it reacceded to the convention, but with an exemption from the prohibition on the chewing of coca leaves. The move is the first of its kind in the history of UN drug-control treaties and has sparked concerns that other countries may apply for amendments. Russia has argued that the move will lead to ""an increase in illegal circulation of cocaine"" and warned that ""it also sets a dangerous precedent that could be used by other states in creating a more liberal drug-control regime.""",Adv,2_9_4,245.1782684326172,168.76564025878906,168.6187286376953,223.4344787597656,271.66937255859375
