text_id,align_idx,diff_CAREC,diff_CAREC_M,diff_CARES,diff_CML2RI,diff_flesch_reading_ease,diff_flesch_kincaid_grade_score,diff_gunning_fog_index,diff_coleman_liau_index,diff_smog_index,diff_dale_chall_score,diff_ARI,diff_linsear_formula,diff_difficult_words_count,diff_syllable_count,diff_lexicon_count,diff_sentence_count,diff_char_count,diff_letter_count,diff_polysyllabcount,diff_monosyllabcount,diff_fernansex_huerta,diff_szigriszt_pazos,diff_gutierrez_polini,diff_crawford,diff_cpidr_density,diff_depid_density,diff_max_embedding_depth,diff_avg_embedding_depth,diff_mean_entropy,diff_mean_entropy_sents,diff_word_length,diff_wordFreq_frequency,diff_gpt2_surprisal,diff_Wordfreq_Frequency,diff_Length,diff_TF,diff_CML2RI_(-),diff_flesch_reading_ease_(-),diff_lexicon_count_(-),diff_monosyllabcount_(-),diff_fernansex_huerta_(-),diff_szigriszt_pazos_(-),diff_gutierrez_polini_(-),diff_wordFreq_frequency_(-),CAREC_Adv,CAREC_M_Adv,CARES_Adv,CML2RI_Adv,flesch_reading_ease_Adv,flesch_kincaid_grade_score_Adv,gunning_fog_index_Adv,coleman_liau_index_Adv,smog_index_Adv,dale_chall_score_Adv,ARI_Adv,linsear_formula_Adv,difficult_words_count_Adv,syllable_count_Adv,lexicon_count_Adv,sentence_count_Adv,char_count_Adv,letter_count_Adv,polysyllabcount_Adv,monosyllabcount_Adv,fernansex_huerta_Adv,szigriszt_pazos_Adv,gutierrez_polini_Adv,crawford_Adv,cpidr_density_Adv,depid_density_Adv,max_embedding_depth_Adv,avg_embedding_depth_Adv,mean_entropy_Adv,mean_entropy_sents_Adv,word_length_Adv,wordFreq_frequency_Adv,gpt2_surprisal_Adv,Wordfreq_Frequency_Adv,Length_Adv,CAREC_Ele,CAREC_M_Ele,CARES_Ele,CML2RI_Ele,flesch_reading_ease_Ele,flesch_kincaid_grade_score_Ele,gunning_fog_index_Ele,coleman_liau_index_Ele,smog_index_Ele,dale_chall_score_Ele,ARI_Ele,linsear_formula_Ele,difficult_words_count_Ele,syllable_count_Ele,lexicon_count_Ele,sentence_count_Ele,char_count_Ele,letter_count_Ele,polysyllabcount_Ele,monosyllabcount_Ele,fernansex_huerta_Ele,szigriszt_pazos_Ele,gutierrez_polini_Ele,crawford_Ele,cpidr_density_Ele,depid_density_Ele,max_embedding_depth_Ele,avg_embedding_depth_Ele,mean_entropy_Ele,mean_entropy_sents_Ele,word_length_Ele,wordFreq_frequency_Ele,gpt2_surprisal_Ele,Wordfreq_Frequency_Ele,Length_Ele
3_3_1,663,0.04464999999999998,0.052649999999999975,-0.009073369451697101,-6.8544830416666755,5.07,-2.0,-0.9299999999999997,-0.6999999999999993,0.0,1.0200000000000014,-2.799999999999999,-3.5,0.0,-9.0,-5.0,0.0,-26.0,-26.0,-1.0,-2.0,5.099999999999994,8.0,2.450000000000003,-0.5,-0.016042780748663055,-0.07486631016042783,-2.0,-2.0,0.32535854462664027,0.32535854462664027,-0.11594202898550687,-0.009405799999999992,0.5004102412700266,0.21545577059793075,-0.07219251336898314,24.025668449197894,6.8544830416666755,-5.07,5.0,2.0,-5.099999999999994,-8.0,-2.450000000000003,0.009405799999999992,0.13631,0.31431,-0.0411061105480403,-1.4962216333333416,54.22,9.9,11.51,10.73,0.0,10.05,10.3,10.5,6,27,17,1,84,83,2,11,93.5,90.89,41.89,3.2,0.5294117647058824,0.4705882352941176,3,3.0,6.564081795679788,6.564081795679788,4.666666666666667,0.132597239,4.502854225595536,10.588835634488436,4.882352941176471,0.09166,0.26166,-0.0320327410963432,5.358261408333334,49.15,11.9,12.44,11.43,0.0,9.03,13.1,14.0,6,36,22,1,110,109,3,13,88.4,82.89,39.44,3.7,0.5454545454545454,0.5454545454545454,5,5.0,6.238723251053147,6.238723251053147,4.782608695652174,0.142003039,4.0024439843255095,10.373379863890506,4.954545454545454
3_3_1,664,-0.10740000000000002,-0.1254,0.061200390224989604,1.375268103333319,-17.249999999999993,6.6000000000000005,9.049999999999999,-2.6899999999999995,0.0,-0.28999999999999915,4.499999999999998,12.5,4.0,25.0,17.0,0.0,80.0,78.0,3.0,12.0,-17.340000000000003,-14.599999999999994,0.9699999999999989,0.6999999999999997,-0.028205128205128216,-0.08064516129032262,0.0,0.0,-1.0768951980218517,-1.0768951980218517,-0.14864864864864824,0.1300217371,0.4885398091808053,-0.5308299682908704,-0.7128205128205121,215.5333333333333,-1.375268103333319,17.249999999999993,-17.0,-12.0,17.340000000000003,14.599999999999994,-0.9699999999999989,-0.1300217371,0.1595,0.3255,0.1873125378334686,-7.585228446666683,49.49,13.8,17.33,13.07,0.0,12.49,18.9,19.0,7,45,30,1,161,154,4,21,86.24,83.39,34.91,3.3,0.4333333333333333,0.4193548387096774,2,2.0,6.32082761723032,6.32082761723032,4.351351351351352,0.2407050598,5.877194831970458,13.076437034388075,5.133333333333334,0.2669,0.4509,0.126112147608479,-8.960496550000002,66.74,7.2,8.28,15.76,0.0,12.78,14.4,6.5,3,20,13,1,81,76,1,9,103.58,97.99,33.94,2.6,0.4615384615384615,0.5,2,2.0,7.3977228152521715,7.3977228152521715,4.5,0.1106833227,5.388655022789653,13.607267002678945,5.846153846153846
3_3_1,665,-0.054160000000000014,-0.05015999999999998,0.1312987091853828,-6.10201922638889,-6.430000000000007,0.40000000000000036,-0.4399999999999995,1.209999999999999,0.0,2.580000000000001,0.0,-1.0,1.0,-1.0,-2.0,0.0,-7.0,-6.0,0.0,-3.0,-3.9599999999999937,-4.6699999999999875,-1.8100000000000023,0.40000000000000013,-0.04201680672268909,-0.054621848739495826,2.0,2.0,0.9359089935480425,0.9359089935480425,0.41111111111111054,0.06781601000000001,0.04764704774736739,0.7969257148728079,0.2589285714285712,19.47678571428571,6.10201922638889,6.430000000000007,2.0,3.0,3.9599999999999937,4.6699999999999875,1.8100000000000023,-0.06781601000000001,0.14322,0.32522,0.0712974983722824,-3.656574337500004,74.19,6.4,8.46,11.53,0.0,9.97,9.8,7.0,2,19,14,1,72,71,1,10,108.56,108.29,41.11,1.8,0.4285714285714285,0.3571428571428571,4,4.0,7.604190413105797,7.604190413105797,4.8,0.2028878627,4.343047720579697,11.460442468969385,5.071428571428571,0.19738,0.37538,-0.0600012108131004,2.4454448888888862,80.62,6.0,8.9,10.32,0.0,7.39,9.8,8.0,1,20,16,1,79,77,1,13,112.52,112.96,42.92,1.4,0.4705882352941176,0.4117647058823529,2,2.0,6.668281419557754,6.668281419557754,4.388888888888889,0.1350718527,4.295400672832329,10.663516754096577,4.8125
3_3_1,666,-0.11373,-0.11173,-0.0334840953565651,-0.7988160428571476,1.0100000000000051,-0.40000000000000036,-0.40000000000000036,0.9299999999999997,0.0,0.15000000000000036,-0.1999999999999993,-0.5,0.0,-1.0,-1.0,0.0,-3.0,-1.0,0.0,-1.0,1.019999999999996,0.10000000000000853,-1.2100000000000009,0.0,-0.018115942028985588,0.01992753623188409,0.0,0.0,0.3187080903552033,0.3187080903552033,0.3814285714285708,-0.023035799999999995,0.463273630872604,0.37134431894549813,0.16123188405797162,-141.71811594202902,0.7988160428571476,-1.0100000000000051,1.0,1.0,-1.019999999999996,-0.10000000000000853,1.2100000000000009,0.023035799999999995,-0.00492,0.16908,0.0409560284416427,-3.202975164285718,73.51,8.7,9.2,11.26,0.0,9.58,13.4,12.5,4,31,23,1,114,112,1,16,105.38,99.87,39.92,2.3,0.5652173913043478,0.4782608695652174,3,3.0,5.715211692353646,5.715211692353646,4.56,0.154223151,4.445278122142949,11.635430770726751,4.869565217391305,0.10881,0.28081,0.0744401237982078,-2.4041591214285702,72.5,9.1,9.6,10.33,0.0,9.43,13.6,13.0,4,32,24,1,117,113,1,17,104.36,99.77,41.13,2.3,0.5833333333333334,0.4583333333333333,3,3.0,5.396503601998442,5.396503601998442,4.178571428571429,0.177258951,3.982004491270345,11.264086451781253,4.708333333333333
3_3_1,667,0.024409999999999987,0.024409999999999987,0.008342610089118102,-1.8121340142857179,-16.919999999999998,2.4000000000000004,3.639999999999999,2.6099999999999994,0.0,1.4299999999999997,2.0999999999999996,1.0,1.0,2.0,0.0,0.0,5.0,5.0,1.0,0.0,-12.0,-11.330000000000013,-4.409999999999997,0.9000000000000004,0.0,0.0,0.0,0.0,5.274541782362974e-05,5.274541782362974e-05,0.41666666666666696,0.0,-0.21423527261305786,-1.7763568394002505e-15,0.45454545454545414,-35.96363636363637,1.8121340142857179,16.919999999999998,-0.0,-0.0,12.0,11.330000000000013,4.409999999999997,-0.0,0.30899,0.49499,0.0979480748716695,-0.0516069571428658,18.01,13.5,18.95,16.86,0.0,9.92,13.2,8.5,4,23,11,1,68,67,4,6,69.62,65.57,32.27,5.0,0.2727272727272727,0.2727272727272727,3,3.0,7.456804766652279,7.456804766652279,5.666666666666667,0.1482484,3.3449842365596187,10.014803383367756,6.090909090909091,0.28458,0.47058,0.0896054647825514,1.760527057142852,34.93,11.1,15.31,14.25,0.0,8.49,11.1,7.5,3,21,11,1,63,62,3,6,81.62,76.9,36.68,4.1,0.2727272727272727,0.2727272727272727,3,3.0,7.456752021234456,7.456752021234456,5.25,0.1482484,3.5592195091726766,10.014803383367758,5.636363636363637
3_3_2,669,-0.028810000000000002,-0.02681,0.1733928524821379,-11.909282834999992,-1.0100000000000051,0.40000000000000036,3.130000000000001,0.2400000000000002,0.0,0.6500000000000004,1.1999999999999993,1.5,0.0,1.0,1.0,0.0,7.0,5.0,1.0,2.0,-1.0200000000000102,2.299999999999997,-0.21000000000000085,-0.10000000000000009,-0.03787878787878779,0.04487179487179482,1.0,1.0,-0.4136094649209934,-0.4136094649209934,-0.4134615384615383,0.04207693,-0.8581551864450425,0.3197920381230315,-0.015151515151514694,-425.56818181818187,11.909282834999992,1.0100000000000051,-1.0,-2.0,1.0200000000000102,-2.299999999999997,0.21000000000000085,-0.04207693,0.46046,0.64646,0.1007366368918068,-7.604382774999998,59.3,8.0,14.8,11.82,0.0,13.44,10.5,8.0,4,19,12,1,66,62,3,8,98.6,96.19,40.88,2.6,0.4166666666666667,0.4615384615384615,3,3.0,6.200817741199938,6.200817741199938,4.125,0.1502920727,5.69867975647018,14.239643269150898,5.166666666666667,0.48927,0.67327,-0.0726562155903311,4.304900059999994,60.31,7.6,11.67,11.58,0.0,12.79,9.3,6.5,4,18,11,1,59,57,2,6,99.62,93.89,41.09,2.7,0.4545454545454545,0.4166666666666667,2,2.0,6.614427206120931,6.614427206120931,4.538461538461538,0.1082151427,6.556834942915223,13.919851231027867,5.181818181818182
3_3_2,670,-0.04298,-0.058539999999999995,0.1387552291241949,-5.104079851010084,-31.29,9.899999999999999,8.29,4.26,0.0,1.8399999999999999,14.100000000000001,13.75,5.0,14.0,7.0,-1.0,55.0,53.0,0.0,0.0,-28.950000000000003,-29.91000000000001,-13.450000000000003,1.4,-0.048387096774193505,-0.003308519437551727,0.0,0.5,0.18340670472627352,-0.954196760999567,0.4142857142857146,-0.0002978876999999991,0.817052814333409,1.3790400540841272,0.6995184038527693,-68.09115927072583,5.104079851010084,31.29,-7.0,-0.0,28.950000000000003,29.91000000000001,13.450000000000003,0.0002978876999999991,-0.03546,0.10387,0.041468436047053,1.6026250045454589,41.37,16.9,18.36,12.49,0.0,11.34,22.1,22.0,11,56,38,1,198,191,3,23,78.08,77.02,33.14,3.3,0.5,0.5128205128205128,3,3.0,5.64114296422839,5.64114296422839,4.5,0.2594844424,5.414354087205873,12.13150444701099,5.026315789473684,0.00752,0.16241,-0.0972867930771419,6.706704855555543,72.66,7.0,10.07,8.23,0.0,9.5,8.0,8.25,6,42,31,2,143,138,3,23,107.03,106.93,46.59,1.9,0.5483870967741935,0.5161290322580645,3,2.5,5.457736259502116,6.595339725227957,4.085714285714285,0.2597823301,4.597301272872464,10.752464392926862,4.326797385620915
3_3_2,671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21514534354209935,1.7763568394002505e-15,0.0,548.3599999999999,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.11766,0.30766,-0.2728030783548871,2.497508619999998,117.16,-1.9,2.0,0.32,0.0,10.2,-0.2,1.5,0,5,5,1,20,19,0,5,141.74,139.54,56.59,-2.7,0.2,0.2,2,2.0,9.352230812656602,9.352230812656602,3.333333333333333,0.0057427999999999,4.928893105685711,12.887457418334765,3.8,0.11766,0.30766,-0.2728030783548871,2.497508619999998,117.16,-1.9,2.0,0.32,0.0,10.2,-0.2,1.5,0,5,5,1,20,19,0,5,141.74,139.54,56.59,-2.7,0.2,0.2,2,2.0,9.352230812656602,9.352230812656602,3.333333333333333,0.0057427999999999,4.713747762143612,12.887457418334764,3.8
3_3_2,672,-0.05206,-0.052059999999999995,0.023318515879992605,0.34503133000000474,0.0,0.0,0.0,0.2400000000000002,0.0,0.0,0.20000000000000018,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,-1.0,0.0,-2.8299999999999983,-0.45000000000000284,0.19999999999999996,0.0,0.0,0.0,0.0,0.0331967567676239,0.0331967567676239,0.04166666666666652,0.0011143000000000125,0.18140661208467046,-0.09976699624452223,0.04545454545454586,220.11818181818188,-0.34503133000000474,-0.0,-0.0,1.0,-0.0,2.8299999999999983,0.45000000000000284,-0.0011143000000000125,0.01433,0.17495,-0.0441023827341155,9.260148029999996,82.99,7.2,10.62,4.59,0.0,9.75,7.8,12.0,2,27,22,1,85,83,1,19,112.4,108.38,50.9,1.7,0.5,0.5,3,3.0,6.021890239348443,6.021890239348443,3.5416666666666665,0.1858245,3.596648233350028,9.959094665978524,3.772727272727273,0.06639,0.22701,-0.0674208986141081,8.915116699999992,82.99,7.2,10.62,4.35,0.0,9.75,7.6,12.0,1,26,22,1,84,82,1,20,112.4,111.21,51.35,1.5,0.5,0.5,3,3.0,5.988693482580819,5.988693482580819,3.5,0.1847102,3.4152416212653574,10.058861662223046,3.727272727272727
3_3_2,673,0.04481,0.04680999999999999,0.0347414401233425,-4.2503006117647075,-23.35,2.6999999999999993,-0.3100000000000005,4.400000000000002,0.0,2.7399999999999984,3.4000000000000004,0.0,2.0,2.0,-2.0,0.0,9.0,7.0,1.0,-5.0,-15.959999999999994,-13.469999999999999,-7.149999999999999,1.1,0.01449275362318836,0.059782608695652106,0.0,0.0,-0.2836877234731734,-0.2836877234731734,0.5430769230769235,-0.044513683999999915,1.300792233482405,0.9780178863177511,0.8095238095238093,346.0902691511386,4.2503006117647075,23.35,2.0,5.0,15.959999999999994,13.469999999999999,7.149999999999999,0.044513683999999915,0.05999,0.22799,0.0616537646941844,-2.7682161176470643,24.78,15.0,14.11,16.42,0.0,13.7,17.8,14.5,7,39,21,1,128,122,4,11,71.42,70.14,31.5,4.7,0.3478260869565217,0.4347826086956521,2,2.0,5.943298970332727,5.943298970332727,5.12,0.155916496,4.910552321356677,12.1400483092357,5.809523809523809,0.01518,0.18118,0.0269123245708419,1.4820844941176432,48.13,12.3,14.42,12.02,0.0,10.96,14.4,14.5,5,37,23,1,119,115,3,16,87.38,83.61,38.65,3.6,0.3333333333333333,0.375,2,2.0,6.2269866938059,6.2269866938059,4.576923076923077,0.2004301799999999,3.6097600878742724,11.16203042291795,5.0
3_3_2,674,-0.04128,-0.04128000000000004,0.1871295253669957,-5.610592090000004,-41.28000000000001,5.5,7.6,8.0,0.0,1.8199999999999994,6.300000000000001,1.5,1.0,4.0,-1.0,0.0,10.0,10.0,2.0,-2.0,-28.980000000000004,-31.279999999999987,-13.490000000000002,2.4,0.045454545454545525,0.045454545454545525,0.0,0.0,-0.04473203343418408,-0.04473203343418408,1.2727272727272725,-0.05482808,0.6014175184748387,1.8330024262940139,1.4272727272727277,55.918181818181836,5.610592090000004,41.28000000000001,1.0,2.0,28.980000000000004,31.279999999999987,13.490000000000002,0.05482808,0.07004,0.25204,-0.0157223511694678,3.109011079999995,52.87,8.4,12.0,14.3,0.0,8.87,10.9,6.0,2,17,10,1,58,57,2,7,94.64,90.93,36.41,2.9,0.5,0.5,2,2.0,6.320864981177814,6.320864981177814,5.2727272727272725,0.01026595,5.0797330886125565,12.658915430678096,5.7,0.11132,0.29332,-0.2028518765364635,8.71960317,94.15,2.9,4.4,6.3,0.0,7.05,4.6,4.5,1,13,11,1,48,47,0,9,123.62,122.21,49.9,0.5,0.4545454545454545,0.4545454545454545,2,2.0,6.365597014611998,6.365597014611998,4.0,0.06509403,4.478315570137718,10.825913004384082,4.2727272727272725
3_3_2,675,-0.04606000000000002,-0.060450000000000004,-0.005172092786327402,2.5465510252525263,-5.070000000000007,2.0,1.4699999999999989,0.2999999999999998,0.0,1.0500000000000007,2.5999999999999996,3.5,1.0,6.0,5.0,0.0,21.0,20.0,0.0,4.0,-5.099999999999994,-5.3300000000000125,-1.75,0.30000000000000004,0.010695187165775388,0.037433155080213915,0.0,0.0,0.18945030822978648,0.18945030822978648,-0.04421052631578881,0.06648808319999999,1.0835722735035933,-0.028403641914310995,0.0,-80.08235294117645,-2.5465510252525263,5.070000000000007,-5.0,-4.0,5.099999999999994,5.3300000000000125,1.75,-0.06648808319999999,0.10876,0.25619,-0.0600031184760788,3.3280120363636314,82.99,7.2,10.62,5.92,0.0,8.32,9.1,12.0,2,26,22,1,91,88,1,19,112.4,111.21,48.7,1.5,0.3636363636363636,0.2727272727272727,2,2.0,6.146414617990627,6.146414617990627,3.64,0.2045102032,4.433858955247905,10.926186295251433,4.0,0.15482,0.31664,-0.0548310256897514,0.7814610111111051,88.06,5.2,9.15,5.62,0.0,7.27,6.5,8.5,1,20,17,1,70,68,1,15,117.5,116.54,50.45,1.2,0.3529411764705882,0.2352941176470588,2,2.0,5.95696430976084,5.95696430976084,3.684210526315789,0.13802212,3.3502866817443113,10.954589937165744,4.0
3_3_3,676,0.08571000000000001,0.08370999999999998,0.0729708601444619,-2.5010036044871815,-17.93,2.700000000000001,2.1500000000000004,2.789999999999999,0.0,1.3900000000000006,2.5,1.5,2.0,5.0,1.0,0.0,14.0,14.0,1.0,-1.0,-13.02000000000001,-11.380000000000003,-4.490000000000002,0.8999999999999995,-0.010526315789473578,-0.01315789473684209,1.0,1.0,-0.4105369116026152,-0.4105369116026152,0.39826839826839855,-9.272399999990522e-05,-0.11346396192710984,0.313932847948168,0.34188034188034155,67.08180708180714,2.5010036044871815,17.93,-1.0,1.0,13.02000000000001,11.380000000000003,4.490000000000002,9.272399999990522e-05,0.08086,0.25286,0.0585795482637728,-3.804520446153852,18.35,15.4,16.02,19.38,0.0,12.06,18.8,15.5,8,38,19,1,124,120,6,8,67.46,63.24,27.29,5.3,0.2,0.25,3,3.0,6.541072698068767,6.541072698068767,5.636363636363637,0.155885736,6.101208450071831,12.083409481316075,6.230769230769231,-0.00485,0.16915,-0.0143913118806891,-1.3035168416666707,36.28,12.7,13.87,16.59,0.0,10.67,16.3,14.0,6,33,18,1,110,106,5,9,80.48,74.62,31.78,4.4,0.2105263157894736,0.2631578947368421,2,2.0,6.951609609671382,6.951609609671382,5.238095238095238,0.1559784599999999,6.214672411998941,11.769476633367907,5.888888888888889
3_3_3,677,-0.12889,-0.12689000000000003,-0.029103823256123693,-4.726893923214298,15.91000000000001,-2.0,-2.6799999999999997,-3.299999999999999,0.0,-0.21999999999999975,-3.200000000000001,-0.5,-1.0,-1.0,1.0,0.0,-6.0,-4.0,-1.0,2.0,10.980000000000004,9.959999999999994,5.68,-0.8000000000000003,0.03846153846153849,-0.032967032967033016,1.0,1.0,-0.6649613703437929,-0.6649613703437929,-0.3333333333333335,0.015242199999999997,-1.4629707416048743,0.0037066467152264693,-0.6208791208791213,-106.87912087912088,4.726893923214298,-15.91000000000001,-1.0,-2.0,-10.980000000000004,-9.959999999999994,-5.68,-0.015242199999999997,0.0588,0.2448,-0.1434334512526988,2.2098045142857003,82.65,5.2,5.6,5.73,0.0,7.71,6.1,7.0,2,18,14,1,61,57,1,11,114.56,112.74,50.81,1.4,0.5,0.4285714285714285,5,5.0,5.56883550680286,5.56883550680286,3.5,0.1264372,3.4266387476984943,9.999668215978934,4.071428571428571,0.18769,0.37169,-0.1143296279965751,6.936698437499999,66.74,7.2,8.28,9.03,0.0,7.93,9.3,7.5,3,19,13,1,67,61,2,9,103.58,102.78,45.13,2.2,0.4615384615384615,0.4615384615384615,4,4.0,6.233796877146653,6.233796877146653,3.8333333333333335,0.111195,4.889609489303369,9.995961569263708,4.6923076923076925
3_3_3,678,0.041319999999999996,0.007320000000000021,0.20041802245823398,-3.5714708028205147,-14.210000000000008,5.500000000000001,5.979999999999999,0.5499999999999989,0.0,1.1500000000000004,6.0,9.75,8.0,45.0,28.0,0.0,142.0,140.0,4.0,17.0,-14.280000000000001,-18.99000000000001,-3.809999999999995,1.2999999999999998,-0.08333333333333337,-0.003773584905660432,4.0,2.0,-0.3766439487070201,-0.5432981717422836,0.14999999999999947,0.22913562,-0.06495499988014863,-0.8945847208919133,0.09615384615384581,-142.6092307692308,3.5714708028205147,14.210000000000008,-28.0,-17.0,14.280000000000001,18.99000000000001,3.809999999999995,-0.22913562,0.1139,0.2539,0.1458425487016937,-5.619235656666668,53.55,12.3,15.78,12.6,0.0,11.3,16.3,16.5,15,80,52,2,273,265,7,34,90.32,84.99,36.67,3.3,0.5,0.3962264150943396,7,4.5,6.158583993112924,6.360099759806808,4.583333333333333,0.43374108,4.440623273356603,11.124491112422769,5.096153846153846,0.07258,0.24658,-0.0545754737565403,-2.0477648538461537,67.76,6.8,9.8,12.05,0.0,10.15,10.3,6.75,7,35,24,2,131,125,3,17,104.6,103.98,40.48,2.0,0.5833333333333334,0.4,3,2.5,6.535227941819944,6.903397931549091,4.433333333333334,0.20460546,4.505578273236751,12.019075833314682,5.0
3_3_3,680,0.02310999999999999,0.02910999999999997,-0.019084982654894,-0.1227570811965677,3.039999999999992,-1.1000000000000005,-0.6499999999999995,-1.9300000000000006,0.0,0.2900000000000009,-2.3999999999999995,-1.5,0.0,-7.0,-6.0,0.0,-31.0,-30.0,0.0,-5.0,3.0600000000000023,1.2700000000000102,2.8100000000000023,-0.4,-0.020460358056266004,-0.05555555555555558,0.0,0.0,0.29266724872404115,0.29266724872404115,-0.07287449392712553,-0.0295725,0.5551520769921767,0.06819458666307732,-0.2897940074906362,-53.549157303370805,0.1227570811965677,-3.039999999999992,6.0,5.0,-3.0600000000000023,-1.2700000000000102,-2.8100000000000023,0.0295725,0.10411,0.28411,-0.0439312668217825,7.062475711111112,87.72,3.3,5.82,5.77,0.0,8.47,3.7,4.0,2,23,18,2,79,77,1,14,119.66,118.23,50.56,0.6,0.5882352941176471,0.4444444444444444,3,3.0,6.277830236300446,6.277830236300446,4.157894736842105,0.11732666,3.3521122051739094,10.891863120289745,4.168539325842697,0.081,0.255,-0.0248462841668885,7.18523279230768,84.68,4.4,6.47,7.7,0.0,8.18,6.1,5.5,2,30,24,2,110,107,1,19,116.6,116.96,47.75,1.0,0.6086956521739131,0.5,3,3.0,5.9851629875764045,5.9851629875764045,4.230769230769231,0.14689916,2.7969601281817327,10.823668533626668,4.458333333333333
3_3_3,681,-0.0165,-0.0165,0.030705850297222795,-1.2694531857142923,-1.0100000000000051,0.40000000000000036,2.219999999999999,0.41000000000000014,0.0,-0.04999999999999982,0.7999999999999998,0.5,0.0,1.0,1.0,0.0,5.0,5.0,0.0,1.0,-1.019999999999996,-0.46000000000000796,-1.0200000000000031,0.0,-0.0632411067193675,-0.06126482213438744,2.0,2.0,-0.028558723686745502,-0.028558723686745502,0.06923076923076898,0.0770594,0.7127196166777248,-0.018343063654898017,0.06926406926406914,9.883116883116884,1.2694531857142923,1.0100000000000051,-1.0,-1.0,1.019999999999996,0.46000000000000796,1.0200000000000031,-0.0770594,-0.07076,0.10324,-0.0820897046030672,11.526247771428563,82.99,7.2,10.62,3.31,0.0,6.88,7.3,12.0,1,26,22,1,83,78,1,19,112.4,111.21,53.11,1.5,0.391304347826087,0.3478260869565217,4,4.0,6.673797991906617,6.673797991906617,3.269230769230769,0.27225,3.885505850003524,9.221186579021891,3.5454545454545454,-0.05426,0.11974,-0.11279555490029,12.795700957142856,84.0,6.8,8.4,2.9,0.0,6.93,6.5,11.5,1,25,21,1,78,73,1,18,113.42,111.67,54.13,1.5,0.4545454545454545,0.4090909090909091,2,2.0,6.702356715593362,6.702356715593362,3.2,0.1951906,3.1727862333257995,9.23952964267679,3.4761904761904763
3_3_3,682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11238339708911038,0.0,0.0,30.399999999999977,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.37041,-0.18041,-0.2591174092767603,-2.015204675,87.72,3.3,3.6,6.06,0.0,5.84,5.6,3.5,1,12,9,1,43,39,0,6,119.66,114.77,50.02,0.8,0.6666666666666666,0.5,3,3.0,5.710647518905128,5.710647518905128,3.3846153846153846,0.0601366,4.396842527720663,10.560484415797228,4.333333333333333,-0.37041,-0.18041,-0.2591174092767603,-2.015204675,87.72,3.3,3.6,6.06,0.0,5.84,5.6,3.5,1,12,9,1,43,39,0,6,119.66,114.77,50.02,0.8,0.6666666666666666,0.5,3,3.0,5.710647518905128,5.710647518905128,3.3846153846153846,0.0601366,4.284459130631553,10.560484415797228,4.333333333333333
3_3_3,683,0.02126,0.023260000000000003,-0.06221136749990869,3.5040745428571416,0.0,0.0,0.0,-2.2,0.0,-1.2199999999999998,-2.2,0.0,0.0,0.0,0.0,0.0,-6.0,-5.0,0.0,0.0,0.0,0.0,3.730000000000004,0.0,-0.07692307692307687,0.04395604395604402,0.0,0.0,1.4052315289842126,1.4052315289842126,-0.14166666666666705,4.500000000101645e-06,0.7587506346977673,-0.743582854782078,-0.384615384615385,-96.30769230769232,-3.5040745428571416,-0.0,-0.0,-0.0,-0.0,-0.0,-3.730000000000004,-4.500000000101645e-06,-0.06317,0.12083,-0.1924348233097083,11.46307378571428,92.12,3.6,5.2,5.5,0.0,6.71,5.0,5.5,2,16,13,1,55,53,0,10,121.58,117.16,51.1,1.0,0.6153846153846154,0.6153846153846154,2,2.0,6.62693332148578,6.62693332148578,3.733333333333333,0.0826986,4.919490356284839,9.603328712222678,4.076923076923077,-0.08443,0.09757,-0.1302234558097996,7.958999242857139,92.12,3.6,5.2,7.7,0.0,7.93,7.2,5.5,2,16,13,1,61,58,0,10,121.58,117.16,47.37,1.0,0.6923076923076923,0.5714285714285714,2,2.0,5.221701792501568,5.221701792501568,3.875,0.0826940999999999,4.160739721587071,10.346911567004756,4.461538461538462
