text_id,diff_CAREC,diff_CAREC_M,diff_CARES,diff_CML2RI,diff_length,diff_flesch_reading_ease,diff_flesch_kincaid_grade_score,diff_gunning_fog_index,diff_coleman_liau_index,diff_smog_index,diff_dale_chall_score,diff_ARI,diff_linsear_formula,diff_difficult_words_count,diff_syllable_count,diff_lexicon_count,diff_sentence_count,diff_char_count,diff_letter_count,diff_polysyllabcount,diff_monosyllabcount,diff_fernansex_huerta,diff_szigriszt_pazos,diff_gutierrez_polini,diff_crawford,diff_cpidr_density,diff_depid_density,diff_max_embedding_depth,diff_avg_embedding_depth,diff_mean_entropy,diff_mean_entropy_sents,diff_word_length,diff_wordFreq_frequency,diff_gpt2_surprisal,diff_Wordfreq_Frequency,diff_Length,diff_TF,diff_CML2RI_(-),diff_flesch_reading_ease_(-),diff_lexicon_count_(-),diff_monosyllabcount_(-),diff_fernansex_huerta_(-),diff_szigriszt_pazos_(-),diff_gutierrez_polini_(-),diff_wordFreq_frequency_(-)
2_4_4,-0.010940000000000005,-0.020520000000000038,0.07883598513068787,-4.948187635750629,76.0,-22.97,6.800000000000001,7.349999999999998,2.34,4.400000000000002,1.5,8.299999999999999,10.366666666666667,8.0,24.0,9.0,-2.0,67.0,67.0,4.0,1.0,-20.590000000000003,-21.049999999999997,-7.469999999999999,1.1,-0.014267834793491918,-0.018604651162790697,0.0,0.7999999999999998,0.183759397910074,-0.6919896912088195,0.26376146788990784,0.04032720000000001,-0.026310978586621125,-0.10349725632420181,0.2520650813516898,13.759929078014181,4.948187635750629,22.97,-9.0,-1.0,20.590000000000003,21.049999999999997,7.469999999999999,-0.04032720000000001
2_4_5,0.047130000000000005,0.02989,0.06678253245979643,-0.440997567920963,105.0,0.6099999999999994,-0.1999999999999993,-1.3100000000000005,0.27999999999999936,-1.299999999999999,0.2699999999999996,0.0,-2.033333333333333,8.0,27.0,15.0,1.0,90.0,90.0,-1.0,5.0,0.6099999999999994,-0.37000000000000455,-0.8400000000000034,0.0,0.02108139761858291,-0.03542845988678511,1.0,0.10000000000000009,-0.030440535128297697,0.3607787356297827,0.17127272727272747,0.016989421000000005,0.08097760474413906,-0.024230031684542297,0.10333881770288045,-19.75803958717654,0.440997567920963,-0.6099999999999994,-15.0,-5.0,-0.6099999999999994,0.37000000000000455,0.8400000000000034,-0.016989421000000005
2_4_6,-0.06491000000000002,-0.04447999999999999,-0.028118850753744706,-10.691575107782425,-72.0,3.240000000000002,-1.200000000000001,-0.6999999999999993,0.28999999999999915,-0.40000000000000036,0.9900000000000002,-1.0999999999999996,-1.875,0.0,-19.0,-13.0,0.0,-59.0,-57.0,-1.0,-8.0,3.260000000000005,2.6299999999999955,0.11999999999999744,-0.20000000000000018,0.026143790849673165,0.0408496732026144,0.0,0.04999999999999982,0.0566007413420655,0.05407196946553938,0.0955674760022589,-0.21649488999999994,0.4642174277371218,0.6792379429580606,0.10485074626865654,-16.68345771144277,10.691575107782425,-3.240000000000002,13.0,8.0,-3.260000000000005,-2.6299999999999955,-0.11999999999999744,0.21649488999999994
2_4_7,0.08795,0.046119999999999994,0.14352593031180408,1.6829881000429037,223.0,-15.160000000000004,3.799999999999999,4.65,2.1000000000000014,3.299999999999999,0.05000000000000071,4.6,3.3999999999999986,11.0,63.0,33.0,0.0,190.0,183.0,11.0,17.0,-12.739999999999995,-14.310000000000002,-4.8799999999999955,1.0,0.025666016894087096,0.018843404808317088,0.0,0.6000000000000001,-0.34583601747262094,-1.1760531004879677,0.22615868028279706,0.19879210399999991,0.29866743000925133,0.552925185060742,0.2608904036638622,57.85857563815813,-1.6829881000429037,15.160000000000004,-33.0,-17.0,12.739999999999995,14.310000000000002,4.8799999999999955,-0.19879210399999991
2_5_1,0.06530999999999998,0.04441999999999999,0.2058821705247285,-13.196079957086045,186.0,-14.349999999999994,3.4000000000000004,3.0200000000000014,1.4000000000000004,1.799999999999999,2.0299999999999994,3.4000000000000004,0.5,17.0,49.0,29.0,0.0,156.0,161.0,4.0,16.0,-11.919999999999987,-10.669999999999987,-3.8399999999999963,0.6999999999999997,0.04937984496124037,0.04410852713178287,5.0,2.2,0.16470890805458271,0.036220185270364524,0.434676434676434,0.1611911544000001,0.1615787598364946,0.9680776281477961,0.1580925534413904,-30.376047294651926,13.196079957086045,14.349999999999994,-29.0,-16.0,11.919999999999987,10.669999999999987,3.8399999999999963,-0.1611911544000001
2_5_2,0.046479999999999966,0.008209999999999995,0.2596579998469555,-5.898994002557011,332.0,-10.089999999999996,1.8000000000000007,2.130000000000001,2.8500000000000005,1.8000000000000007,0.9599999999999991,2.8000000000000007,3.7333333333333343,18.0,88.0,49.0,2.0,284.0,278.0,9.0,30.0,-7.63000000000001,-10.080000000000013,-4.850000000000001,0.7999999999999998,-0.0213264722698685,-0.029674099485420213,-2.0,-0.08333333333333304,-0.07599237373144518,-0.3338287123814201,0.4349206349206356,0.390106222,0.11753843235391503,-0.0527187239427338,0.49736528981812,0.2423366762989474,5.898994002557011,10.089999999999996,-49.0,-30.0,7.63000000000001,10.080000000000013,4.850000000000001,-0.390106222
2_5_3,-0.03985,-0.03719999999999998,0.06025274223124941,-4.407040094512185,25.0,-23.009999999999998,4.699999999999999,5.18,2.5600000000000005,3.8000000000000007,2.2699999999999996,4.6,5.333333333333332,7.0,11.0,0.0,-1.0,25.0,24.0,5.0,-4.0,-18.120000000000005,-15.519999999999996,-5.340000000000003,1.0,-0.019406392694063967,-0.017884322678843267,0.0,0.583333333333333,-0.09400451877707017,0.027249736823893755,0.30487804878048763,-0.034328322999999994,0.49850083793151256,0.6011950527452203,0.3333333333333339,93.82947530864197,4.407040094512185,23.009999999999998,-0.0,4.0,18.120000000000005,15.519999999999996,5.340000000000003,0.034328322999999994
2_5_4,-0.018380000000000007,-0.03594,0.1041988200910069,2.4055575117433463,130.0,-5.179999999999993,2.0,3.0699999999999994,1.8699999999999992,2.3999999999999986,0.9299999999999997,3.5999999999999996,4.476190476190477,4.0,31.0,19.0,-1.0,111.0,105.0,5.0,16.0,-5.209999999999994,-7.810000000000002,-3.509999999999998,0.8,0.052655677655677746,0.0008879023307435951,-2.0,-0.11428571428571432,-0.15369356859638383,-0.12941905688221933,0.14039882579208385,-0.08821951530000005,-0.12616645083387645,0.5464638608717554,0.1846172422120258,-21.676540824814197,-2.4055575117433463,5.179999999999993,-19.0,-16.0,5.209999999999994,7.810000000000002,3.509999999999998,0.08821951530000005
2_5_5,0.005699999999999983,-0.07067000000000001,0.2522956719705239,2.915187017825078,410.0,0.7099999999999937,-0.20000000000000018,-0.33000000000000007,-1.3399999999999999,0.0,-0.35999999999999943,-1.1999999999999993,-2.1750000000000007,15.0,103.0,69.0,5.0,341.0,319.0,10.0,50.0,0.7099999999999937,1.2999999999999972,2.469999999999999,-0.20000000000000018,0.03840232637701002,0.0649328859060403,1.0,0.2142857142857144,0.3754126092924981,0.7068287263479638,-0.4160652232023532,0.4861546095,0.47369841749659347,-0.2784869712300839,-0.1708529565672423,-15.802314088028396,-2.915187017825078,-0.7099999999999937,-69.0,-50.0,-0.7099999999999937,-1.2999999999999972,-2.469999999999999,-0.4861546095
2_6_1,0.06352000000000002,0.06034999999999996,0.08067171765735937,-4.295537012248486,74.0,-22.769999999999996,6.699999999999999,7.0699999999999985,2.74,4.4,2.1400000000000006,8.6,8.642857142857142,11.0,26.0,6.0,-3.0,68.0,67.0,5.0,-6.0,-20.379999999999995,-23.010000000000005,-8.060000000000002,1.1999999999999997,0.041411764705882426,-0.008136482939632483,1.0,0.9285714285714279,-0.15387519978842157,-0.9067126370950582,0.27576100370218004,-0.04989332000000002,0.09055365113923086,0.4625162612816265,0.3205303444505194,7.831789912520492,4.295537012248486,22.769999999999996,-6.0,6.0,20.379999999999995,23.010000000000005,8.060000000000002,0.04989332000000002
2_6_2,0.062270000000000006,0.06742,0.1021627944789705,-7.792518134429322,46.0,-29.740000000000002,5.2,5.080000000000001,4.94,3.5,1.540000000000001,5.9,4.7714285714285705,8.0,18.0,-4.0,-2.0,50.0,47.0,6.0,-14.0,-22.38000000000001,-21.14999999999999,-8.719999999999999,1.7000000000000002,0.005136168179646461,0.004939862542955309,1.0,0.9142857142857146,0.08371398208963488,-0.445581100855188,0.7187933746645694,0.002595502140000039,0.6471701162139301,1.0443916245834792,0.802247912652537,103.1557482337829,7.792518134429322,29.740000000000002,4.0,14.0,22.38000000000001,21.14999999999999,8.719999999999999,-0.002595502140000039
2_6_3,0.03283,0.020840000000000025,0.04508527134517301,-1.6793695064950853,97.0,-7.949999999999996,1.0000000000000009,0.05000000000000071,1.2799999999999994,-0.3999999999999986,0.7400000000000002,0.9000000000000004,-1.5500000000000007,10.0,24.0,14.0,1.0,84.0,80.0,1.0,6.0,-5.489999999999995,-2.509999999999991,-2.020000000000003,0.20000000000000018,0.017045454545454586,-0.0012898470609913337,1.0,0.3500000000000001,-0.08449411882942215,0.20305729626310942,0.1518987341772151,0.12262921500000001,-0.038721495061347255,-0.2116860095909523,0.28960490985807485,-3.8249424626006885,1.6793695064950853,7.949999999999996,-14.0,-6.0,5.489999999999995,2.509999999999991,2.020000000000003,-0.12262921500000001
2_6_4,0.09803000000000002,0.05189000000000002,0.1625864425872836,-1.966509510704606,326.0,-6.599999999999994,2.5,1.959999999999999,0.47999999999999865,0.3000000000000007,0.23999999999999844,2.9000000000000004,4.550000000000001,10.0,75.0,56.0,1.0,269.0,261.0,3.0,42.0,-6.6299999999999955,-4.1299999999999955,-2.0600000000000023,0.20000000000000018,0.02358336062888955,0.0039519566059667,1.0,1.0333333333333337,0.08770847424697603,-0.038681132559096554,0.06610312764158888,0.48002880400000003,-0.025901108075337742,-0.018579411526356893,-0.05567522783761447,6.840202982601511,1.966509510704606,6.599999999999994,-56.0,-42.0,6.6299999999999955,4.1299999999999955,2.0600000000000023,-0.48002880400000003
2_7_1,0.04098,0.035,0.045736948258263604,-2.505764815574219,79.0,-9.54,3.700000000000001,3.289999999999999,1.6300000000000008,1.200000000000001,0.7100000000000009,5.799999999999999,5.291666666666668,2.0,14.0,10.0,-1.0,69.0,66.0,0.0,6.0,-9.579999999999998,-8.920000000000002,-5.5,0.2999999999999998,-0.03201848489849812,-0.012548262548262579,-1.0,0.666666666666667,-0.27757387476669493,-0.3485331980909905,0.12862903225806477,-0.005155679000000024,0.1250683276096618,0.38818863381601254,0.2274302690212906,63.013698630136986,2.505764815574219,9.54,-10.0,-6.0,9.579999999999998,8.920000000000002,5.5,0.005155679000000024
2_7_2,0.020680000000000004,-0.019190000000000013,0.2322097285242461,-9.065423780557545,313.0,-1.8299999999999983,0.6999999999999993,0.9900000000000002,1.0,1.0,0.9799999999999995,1.0999999999999996,0.4375,12.0,78.0,56.0,3.0,257.0,246.0,6.0,42.0,-1.8299999999999983,-4.590000000000003,-1.269999999999996,0.5,-0.06652482269503546,-0.04999999999999993,-1.0,0.5,0.011115171491158371,0.4498115026094558,0.16775362318840603,0.4785222499999999,0.16226562011884438,0.012541042304503591,0.10983087393032864,27.193568492689167,9.065423780557545,1.8299999999999983,-56.0,-42.0,1.8299999999999983,4.590000000000003,1.269999999999996,-0.4785222499999999
2_7_3,0.07099,0.05331999999999999,0.1167060350198553,-3.9045037422077638,120.0,-13.839999999999996,3.2,2.4799999999999986,0.6400000000000006,1.0999999999999996,0.4800000000000004,2.700000000000001,3.125,8.0,35.0,21.0,0.0,99.0,99.0,2.0,10.0,-11.409999999999997,-10.509999999999991,-2.3700000000000045,0.5999999999999999,-0.06029684601113172,-0.02226345083487935,-1.0,0.25,-0.17933441282269502,-0.24721140672830444,0.15698345517506818,0.2606845299999999,0.11444336551770995,0.08180160671489034,0.05493760173629969,-19.804259359739547,3.9045037422077638,13.839999999999996,-21.0,-10.0,11.409999999999997,10.509999999999991,2.3700000000000045,-0.2606845299999999
2_7_4,0.035,0.026899999999999993,0.04926597832777199,0.611931213440883,97.0,-1.6299999999999955,0.6000000000000001,1.4299999999999997,1.0499999999999998,0.9000000000000004,0.3799999999999999,1.3000000000000003,0.20000000000000018,4.0,26.0,16.0,0.0,81.0,79.0,3.0,10.0,-1.6299999999999955,-4.239999999999995,-1.769999999999996,0.5,0.032068654019873466,0.0033482142857143016,2.0,0.5,-0.1747861853446473,-0.04860200364948852,0.13309764477418717,0.14256635899999992,-0.12307604605266231,0.08151132213824397,0.125425301577482,10.862240952675535,-0.611931213440883,1.6299999999999955,-16.0,-10.0,1.6299999999999955,4.239999999999995,1.769999999999996,-0.14256635899999992
2_7_5,0.045160000000000006,0.01051000000000002,0.1253160600202608,-0.70063575048232,153.0,0.5100000000000051,-0.20000000000000018,0.8900000000000006,0.7499999999999991,1.4000000000000004,0.7900000000000009,0.4999999999999991,-0.4464285714285712,9.0,36.0,23.0,2.0,130.0,122.0,6.0,16.0,0.5100000000000051,-1.980000000000004,-1.0900000000000034,0.19999999999999996,0.02018697349496612,0.03825522303783169,5.0,0.875,0.18279401270865403,0.2043953570154562,0.07234613212873997,0.1276045416,0.2853603633811015,0.4453959759773696,0.14794899465386546,7.5156755851598405,0.70063575048232,-0.5100000000000051,-23.0,-16.0,-0.5100000000000051,1.980000000000004,1.0900000000000034,-0.1276045416
2_7_6,0.06068,0.01633000000000001,0.21437391786812102,0.3679294805404183,316.0,-0.8100000000000023,0.2999999999999998,0.3699999999999992,0.0600000000000005,0.0,0.3899999999999997,0.1999999999999993,0.5625,8.0,72.0,56.0,4.0,261.0,247.0,2.0,44.0,-0.8199999999999932,-0.38999999999998636,0.14999999999999858,0.10000000000000009,0.0019022122023389931,-0.007558790593505005,0.0,-0.08333333333333348,-0.05240261168084448,-0.13619072300301482,-0.010344827586207028,0.401797066,-0.09253467015703665,-0.48494397122178157,0.0026155187445517925,-11.769716288869517,-0.3679294805404183,0.8100000000000023,-56.0,-44.0,0.8199999999999932,0.38999999999998636,-0.14999999999999858,-0.401797066
2_8_1,0.07434,0.08256000000000002,0.03406817205903709,-5.845080292972645,16.0,-8.670000000000002,1.2000000000000002,0.5300000000000002,0.5800000000000001,0.8999999999999995,1.0699999999999994,0.5999999999999996,0.3000000000000007,4.0,4.0,1.0,0.0,15.0,14.0,1.0,-1.0,-6.209999999999994,-2.0999999999999943,-1.0899999999999963,0.20000000000000018,0.00613897596656221,-0.0053626149131768,-2.0,-0.20000000000000018,0.02842725158652648,0.004576050892835859,0.06275033377837058,0.12509446700000004,0.4229087528158395,0.34759680403205273,0.10710024734468249,63.47868470827882,5.845080292972645,8.670000000000002,-1.0,1.0,6.209999999999994,2.0999999999999943,1.0899999999999963,-0.12509446700000004
2_8_2,0.045630000000000004,0.05135999999999999,0.020110243253986887,-1.3746866348000246,8.0,0.0,0.0,0.0,0.41000000000000014,0.0,0.41000000000000014,0.2999999999999998,0.0,2.0,1.0,0.0,0.0,8.0,7.0,0.0,-1.0,0.0,-0.5400000000000063,-0.5900000000000034,0.0,0.0,0.0,0.0,0.125,-0.02115260366921845,0.155900722438985,0.02975717439293568,0.07366700999999998,0.3065383476581287,0.4067031891804511,0.005401805535001358,-1.8299130120204836,1.3746866348000246,-0.0,-0.0,1.0,-0.0,0.5400000000000063,0.5900000000000034,-0.07366700999999998
2_8_3,0.040889999999999996,0.035140000000000005,0.05466889426028729,-3.0386150836812043,30.0,-2.739999999999995,1.0999999999999996,2.210000000000001,1.2799999999999994,1.700000000000001,0.8200000000000003,2.200000000000001,1.7142857142857135,4.0,9.0,2.0,-1.0,28.0,26.0,3.0,-2.0,-2.75,-6.540000000000006,-2.6000000000000014,0.5,0.020619509939898306,-0.011540575196922531,0.0,0.16666666666666652,-0.05806016438090289,-0.29718686061274013,0.10316091954022966,-0.028601949999999987,0.17788330627274895,0.33186764551032155,0.18338907469342214,32.71983408748116,3.0386150836812043,2.739999999999995,-2.0,2.0,2.75,6.540000000000006,2.6000000000000014,0.028601949999999987
2_8_4,-0.02146999999999999,-0.05932000000000001,0.13029691998632478,-0.9373540637433493,227.0,-15.560000000000002,3.9000000000000004,3.7299999999999995,1.6399999999999988,2.799999999999999,0.9199999999999999,4.5,3.9000000000000004,9.0,52.0,35.0,0.0,192.0,183.0,6.0,24.0,-13.139999999999986,-9.629999999999995,-4.240000000000002,0.6000000000000001,0.06732937077269929,0.06107808977249429,0.0,-0.20000000000000018,-0.25801244893701814,-0.21074594838713878,0.11778066190785186,0.1455238299999999,0.22647506108834392,0.17968093485033876,0.19015388999715022,-100.27206231594948,0.9373540637433493,15.560000000000002,-35.0,-24.0,13.139999999999986,9.629999999999995,4.240000000000002,-0.1455238299999999
2_8_5,0.04188,0.0039000000000000146,0.18341970553585302,1.382511061560498,282.0,3.1799999999999926,0.8999999999999995,2.2399999999999993,0.8300000000000001,0.8999999999999995,0.16999999999999993,2.6999999999999993,3.2222222222222214,8.0,62.0,47.0,0.0,235.0,222.0,2.0,34.0,0.6999999999999886,-4.329999999999998,-1.7899999999999991,0.5,0.032793690327936886,-0.04099244875943908,1.0,0.0,-0.0868697535482168,-0.39794517951587416,-0.04444444444444429,0.26875848299999994,0.08433456324305766,-0.2990552448451034,-0.004497025044970293,-37.91957243669572,-1.382511061560498,-3.1799999999999926,-47.0,-34.0,-0.6999999999999886,4.329999999999998,1.7899999999999991,-0.26875848299999994
2_8_6,0.01816999999999999,-0.006949999999999984,0.1763553535222753,-3.0913918607547277,174.0,-6.899999999999999,2.6000000000000005,2.9000000000000004,1.4700000000000006,0.5999999999999996,1.1900000000000013,4.299999999999999,3.625,9.0,37.0,27.0,0.0,147.0,139.0,1.0,19.0,-6.939999999999998,-6.490000000000009,-3.8500000000000014,0.2999999999999998,0.050736961451247176,0.012755102040816313,1.0,0.25,-0.5166517249361915,-0.6017252649621714,0.102439024390244,0.11244481500000003,0.4654698817561256,0.7848143023079164,0.4927835051546392,-86.58151693667159,3.0913918607547277,6.899999999999999,-27.0,-19.0,6.939999999999998,6.490000000000009,3.8500000000000014,-0.11244481500000003
2_9_1,0.08545000000000003,0.09111999999999998,0.0251480497003716,-6.396227603599341,12.0,-24.840000000000003,5.4,5.260000000000002,2.4499999999999993,3.8000000000000007,1.0200000000000014,5.4,4.65,5.0,10.0,-3.0,-2.0,15.0,16.0,5.0,-9.0,-19.959999999999994,-17.13000000000001,-5.799999999999997,1.1,0.009997116216476032,0.03249299719887949,1.0,1.2000000000000002,-0.2624627297436959,-0.5057902951357836,0.3350287483414416,-0.03562504699999991,0.02070527799336963,0.5738825054645194,0.3109291698400609,-27.867193450114257,6.396227603599341,24.840000000000003,3.0,9.0,19.959999999999994,17.13000000000001,5.799999999999997,0.03562504699999991
2_9_2,0.07623999999999999,0.06514999999999999,0.10442648233022381,-2.6112898891640866,102.0,-11.099999999999994,2.1999999999999993,2.290000000000001,1.8600000000000012,1.3000000000000007,0.870000000000001,2.4000000000000004,2.0999999999999996,8.0,26.0,13.0,0.0,89.0,89.0,4.0,8.0,-8.650000000000006,-6.77000000000001,-3.5,0.5,-0.004186602870813405,0.010652269079235388,2.0,0.6000000000000001,0.17377594791802853,0.16295903817905888,0.3092934293429339,0.11703604200000006,0.08932969896919207,0.43107390615188557,0.27269355273806273,-82.5081939573779,2.6112898891640866,11.099999999999994,-13.0,-8.0,8.650000000000006,6.77000000000001,3.5,-0.11703604200000006
2_9_3,0.11193999999999998,0.08906999999999998,0.17101082312643362,-7.4740169628923105,265.0,-25.85,5.799999999999999,5.250000000000002,2.4400000000000013,4.200000000000001,0.7599999999999998,6.199999999999999,7.333333333333329,14.0,74.0,35.0,0.0,229.0,221.0,12.0,15.0,-20.980000000000004,-18.510000000000005,-6.6200000000000045,1.0,0.03962962962962957,0.04109979343258069,1.0,0.5,-0.15016056804536326,-0.17854510603225737,0.29914781075521546,0.7049791400000001,-0.14007379132544262,-0.04216111128106803,0.3670329670329666,-60.259401709401715,7.4740169628923105,25.85,-35.0,-15.0,20.980000000000004,18.510000000000005,6.6200000000000045,-0.7049791400000001
2_9_4,-0.008789999999999992,-0.013039999999999996,0.07402149049683548,-9.014293282170357,151.0,-0.20000000000000284,0.09999999999999964,0.8800000000000008,0.8099999999999987,-0.29999999999999893,1.17,0.7000000000000011,0.16666666666666785,12.0,38.0,23.0,1.0,128.0,125.0,2.0,13.0,-0.20000000000000284,-1.8299999999999983,-1.3800000000000026,0.10000000000000009,-0.014523644294636595,0.01168132942326483,1.0,0.1428571428571428,-0.09831975268079862,0.010249594546530183,0.10094664371772843,0.3569482500000001,-0.0736678033089766,0.31164271770874663,0.13183398263611235,34.69270399165262,9.014293282170357,0.20000000000000284,-23.0,-13.0,0.20000000000000284,1.8299999999999983,1.3800000000000026,-0.3569482500000001
2_9_5,0.10706000000000004,0.09242,0.1444182891848837,-5.700750584251306,168.0,-16.82,2.3000000000000007,3.4399999999999995,2.8499999999999996,2.9000000000000004,1.5999999999999996,2.4000000000000004,6.085714285714287,17.0,55.0,16.0,1.0,152.0,147.0,15.0,1.0,-11.899999999999991,-14.370000000000005,-4.760000000000005,1.0999999999999996,0.037547940121242185,0.0458605290278255,0.0,-0.017857142857142794,-0.14969204840351935,-0.2314060419120123,0.4584726867335567,0.014250113000000009,0.4675728079880179,0.6604259900537741,0.4939286617758665,39.487007055119875,5.700750584251306,16.82,-16.0,-1.0,11.899999999999991,14.370000000000005,4.760000000000005,-0.014250113000000009
2_9_6,0.14180999999999996,0.07580999999999999,0.2656480875463404,-1.7661839444426768,410.0,-18.92,5.2,5.83,2.919999999999999,4.199999999999999,0.14000000000000057,6.9,5.300000000000001,18.0,110.0,66.0,1.0,343.0,333.0,12.0,37.0,-16.50999999999999,-16.39999999999999,-7.049999999999997,1.1,0.0723025583982202,0.03420467185761955,2.0,1.2999999999999998,-0.5277947057300976,-0.7270026360669268,0.25120772946859926,0.662998662,0.4427726093662465,0.7562414961876236,0.3146398331083571,64.71947478218186,1.7661839444426768,18.92,-66.0,-37.0,16.50999999999999,16.39999999999999,7.049999999999997,-0.662998662
3_10_1,0.025050000000000003,0.02847000000000001,0.0073564790668740054,4.789910321848737,-5.0,4.810000000000002,0.3000000000000007,0.8699999999999992,-0.11000000000000032,0.09999999999999964,0.17999999999999972,1.3999999999999995,2.8249999999999993,-1.0,-3.0,0.0,-1.0,-5.0,-5.0,-1.0,2.0,2.3200000000000074,-0.9200000000000017,-0.5499999999999972,0.0,0.01428571428571429,-0.02777777777777779,0.0,0.0,0.028069747539242407,-0.0020031903388693095,-0.060975609756097615,-0.029912754999999902,0.10987390789095519,0.022711421143258193,-0.038901967043051044,-192.602681243267,-4.789910321848737,-4.810000000000002,-0.0,-2.0,-2.3200000000000074,0.9200000000000017,0.5499999999999972,0.029912754999999902
3_10_2,0.0712,0.06037000000000001,0.042178616339790906,-1.6461697734693885,55.0,-11.0,2.0999999999999996,1.7200000000000006,0.6999999999999993,1.0999999999999996,0.6100000000000003,1.3000000000000007,1.75,3.0,17.0,10.0,0.0,45.0,48.0,2.0,8.0,-8.549999999999997,-5.189999999999998,-1.5900000000000034,0.2999999999999998,-0.024691358024691357,-0.03685636856368568,1.0,0.5,-0.2705976259306837,-0.14309497569291008,0.15085702118598965,0.14686871999999995,-0.36559017287859064,-0.0013367269036379525,0.056263919821826214,53.065144766147,1.6461697734693885,11.0,-10.0,-8.0,8.549999999999997,5.189999999999998,1.5900000000000034,-0.14686871999999995
3_10_3,-0.022419999999999995,-0.04497999999999999,0.0646851557724624,1.6566254816100496,106.0,-6.390000000000001,2.3999999999999995,2.880000000000001,1.2299999999999995,1.5,0.4299999999999997,3.6000000000000005,4.833333333333334,4.0,23.0,18.0,-1.0,88.0,85.0,2.0,15.0,-6.430000000000007,-5.349999999999994,-3.25,0.40000000000000013,0.007560975609756049,-0.0102439024390244,0.0,0.1333333333333333,-0.20764106911708602,-0.17692040673887366,0.09627817578193287,0.1299039179999999,0.15141916980058046,0.11433110984981099,0.12905714854639516,-32.15984667463164,-1.6566254816100496,6.390000000000001,-18.0,-15.0,6.430000000000007,5.349999999999994,3.25,-0.1299039179999999
3_10_4,0.04511999999999999,0.04563000000000002,0.03976220429679217,-4.708135407868621,14.0,-11.200000000000003,2.2,1.6899999999999995,1.46,0.8000000000000007,0.8999999999999995,2.3999999999999995,3.0,7.0,6.0,-3.0,-1.0,17.0,16.0,1.0,-8.0,-8.759999999999991,-7.27000000000001,-2.989999999999995,0.3999999999999999,0.009951348960636819,-0.001172208013640208,-2.0,-0.02380952380952417,0.10303723541951282,-0.226423122320484,0.1575091575091574,-0.06532483099999986,0.31535141915206255,0.2854211357366445,0.17951608137537134,59.59873712778648,4.708135407868621,11.200000000000003,3.0,8.0,8.759999999999991,7.27000000000001,2.989999999999995,0.06532483099999986
3_10_5,0.01335,0.0011099999999999999,0.057409959560462076,-2.518449887508144,103.0,-4.160000000000011,1.6000000000000005,1.870000000000001,0.71,1.0,0.3799999999999999,2.1999999999999993,2.5,3.0,23.0,18.0,-1.0,85.0,81.0,2.0,15.0,-4.180000000000007,-3.7900000000000063,-1.6099999999999994,0.30000000000000004,0.02001897533206831,0.017931688804554036,0.0,0.2777777777777777,-0.026308233918967083,-0.2283365677295457,-0.001885919652706125,0.0659769,0.04236911454098813,0.09145499717732442,-0.05695208169677901,-79.09996072270229,2.518449887508144,4.160000000000011,-18.0,-15.0,4.180000000000007,3.7900000000000063,1.6099999999999994,-0.0659769
3_10_6,0.06615,0.06489000000000002,0.016515741450095198,-1.2501532747508435,14.0,-7.410000000000011,2.9000000000000004,2.9000000000000004,1.0,1.0,0.71,4.100000000000001,4.083333333333334,2.0,3.0,1.0,-1.0,13.0,14.0,0.0,-1.0,-7.450000000000003,-8.569999999999993,-3.710000000000001,0.3999999999999999,-0.005042016806722616,0.007797537619699091,0.0,0.583333333333333,-0.08094162580029796,-0.2621215076585184,0.13684210526315743,-0.007629200000000003,0.10921969126648978,0.09523953392460704,0.12820440825494872,55.47089709392114,1.2501532747508435,7.410000000000011,-1.0,1.0,7.450000000000003,8.569999999999993,3.710000000000001,0.007629200000000003
3_1_1,0.10272,0.07371,0.13982102488745213,-0.8021676433230063,214.0,-17.08,4.5,4.82,1.6300000000000008,3.200000000000001,0.9800000000000004,5.299999999999999,4.685714285714287,13.0,57.0,32.0,-1.0,182.0,177.0,9.0,17.0,-14.670000000000002,-13.439999999999998,-5.25,0.7999999999999998,0.028640059127863993,-0.01679348070775738,1.0,0.6666666666666665,0.4521202247661975,-0.08520873384383698,0.1871771839209524,0.37163451000000003,0.6029711937479498,0.3134970634045633,0.24741870930767895,-121.37415796841384,0.8021676433230063,17.08,-32.0,-17.0,14.670000000000002,13.439999999999998,5.25,-0.37163451000000003
3_1_2,-0.02605,-0.036699999999999997,0.15799189380973538,-3.984645160930235,137.0,-19.83,5.6000000000000005,6.2299999999999995,2.74,3.6999999999999993,1.4700000000000006,6.9,8.291666666666666,10.0,34.0,20.0,-1.0,117.0,115.0,4.0,10.0,-17.42,-16.83999999999999,-7.009999999999998,1.0999999999999999,0.015265436318067926,0.003978779840848823,0.0,0.4166666666666665,-0.4330098611221773,-0.9929259593875015,0.317771883289125,0.1574132620000001,-0.21091812555032252,0.3889299763998899,0.36161764705882327,92.13166666666666,3.984645160930235,19.83,-20.0,-10.0,17.42,16.83999999999999,7.009999999999998,-0.1574132620000001
