text_id,Adv_flesch_reading_ease,Adv_flesch_kincaid_grade_score,Adv_dale_chall_score,Adv_gunning_fog_index,Adv_coleman_liau_index,Adv_smog_index,Adv_ARI,Adv_CAREC,Adv_CARES,Adv_CML2RI,Adv_cpidr_density,Adv_avg_integration_cost,Adv_max_integration_cost,Adv_avg_embedding_depth,Adv_max_embedding_depth,Adv_mean_entropy_pythia,Adv_word_length,Adv_wordFreq_frequency,Adv_n_words,Adv_sentence_count,Adv_syllable_count_textstats,Adv_depid_density,Adv_total_integration_cost,Adv_CAREC_M,Adv_mean_entropy_gpt2,Adv_comprehension_score,Adv_QA_RT,Adv_Pythia 70M Mean,Adv_Pythia 70M Max,Ele_flesch_reading_ease,Ele_flesch_kincaid_grade_score,Ele_dale_chall_score,Ele_gunning_fog_index,Ele_coleman_liau_index,Ele_smog_index,Ele_ARI,Ele_CAREC,Ele_CARES,Ele_CML2RI,Ele_cpidr_density,Ele_avg_integration_cost,Ele_max_integration_cost,Ele_avg_embedding_depth,Ele_max_embedding_depth,Ele_mean_entropy_pythia,Ele_word_length,Ele_wordFreq_frequency,Ele_n_words,Ele_sentence_count,Ele_syllable_count_textstats,Ele_depid_density,Ele_total_integration_cost,Ele_CAREC_M,Ele_mean_entropy_gpt2,Ele_comprehension_score,Ele_QA_RT,Ele_Pythia 70M Mean,Ele_Pythia 70M Max,diff_flesch_reading_ease,diff_flesch_kincaid_grade_score,diff_dale_chall_score,diff_gunning_fog_index,diff_coleman_liau_index,diff_smog_index,diff_ARI,diff_CAREC,diff_CARES,diff_CML2RI,diff_cpidr_density,diff_avg_integration_cost,diff_max_integration_cost,diff_avg_embedding_depth,diff_max_embedding_depth,diff_mean_entropy_pythia,diff_word_length,diff_wordFreq_frequency,diff_n_words,diff_sentence_count,diff_syllable_count_textstats,diff_depid_density,diff_total_integration_cost,diff_CAREC_M,diff_mean_entropy_gpt2,diff_comprehension_score,diff_QA_RT,diff_Pythia 70M Mean,diff_Pythia 70M Max
1_8_4,35.95,16.9,9.21,19.14,11.79,16.5,20.1,0.16202,0.4612723870143558,13.975558321052626,0.4929577464788732,0.5356656184486372,14.0,3.0,4,6.900044,4.900709219858156,10.51105957136012,141,4,219,0.4097222222222222,94.0,0.17907,6.1226954,0.8,11320.366666666669,4.290922,21.133966,45.12,15.5,8.56,18.1,10.22,14.9,18.3,0.12993,0.4498329523346256,16.214748949411742,0.4565217391304347,0.5558712121212122,16.0,3.75,6,6.3940015,4.6231884057971016,10.18544812727788,138,4,204,0.39568345323741,90.0,0.15109,5.5965533,0.8666666666666667,9689.033333333333,3.8782344,17.2337,-9.169999999999995,1.3999999999999986,0.6500000000000004,1.0399999999999991,1.5699999999999985,1.5999999999999996,1.8000000000000007,0.03209000000000001,0.011439434679730187,-2.2391906283591165,0.03643600734843849,-0.020205593672574906,-2.0,-0.75,-2.0,0.5060425000000004,0.2775208140610541,0.32561144408223974,3.0,0.0,15.0,0.014038768984812211,4.0,0.027980000000000005,0.5261420999999995,-0.06666666666666665,1631.3333333333358,0.41268759999999993,3.900266000000002
1_8_5,46.44,15.0,9.74,17.24,12.31,15.9,19.3,0.20838,0.3714447372551339,6.323685142372877,0.4752475247524752,0.616949461777048,11.0,5.0,5,6.9897866,5.03030303030303,10.98215323527932,99,3,152,0.4059405940594059,72.0,0.26844,6.1761193,0.9,9094.9,5.4075446,16.091057,52.23,12.8,8.26,14.33,10.39,15.0,15.2,0.17917,0.2449183591743869,7.384879036956523,0.4642857142857143,0.5847324597324598,9.0,4.0,5,7.269956,4.7560975609756095,10.364023021021698,82,3,120,0.4047619047619047,54.0,0.25619,6.6028266,1.0,8843.566666666668,5.1434207,15.2066765,-5.789999999999999,2.1999999999999993,1.4800000000000004,2.9099999999999984,1.92,0.9000000000000004,4.100000000000001,0.029210000000000014,0.126526378080747,-1.0611938945836457,0.010961810466760924,0.03221700204458822,2.0,1.0,0.0,-0.28016939999999924,0.27420546932742074,0.6181302142576222,17.0,0.0,32.0,0.0011786892975012009,18.0,0.012250000000000039,-0.42670730000000034,-0.09999999999999998,251.33333333333212,0.2641238999999995,0.8843804999999989
1_9_1,40.69,13.1,12.26,16.07,13.52,14.9,15.4,0.28079,0.3573570272381831,6.610700386440669,0.4157303370786517,0.4237117552334943,12.0,2.333333333333333,3,7.4894176,5.318181818181818,11.281155528565211,88,4,146,0.4044943820224719,49.0,0.36045,6.2914815,0.7333333333333333,9140.1,4.793164,17.03987,70.63,7.8,10.37,11.0,10.84,10.7,11.3,0.15804,0.2585723719620733,13.706910244444453,0.4366197183098591,0.3753846153846153,6.0,2.333333333333333,3,7.1812615,4.914285714285715,10.741443171283638,70,4,101,0.3661971830985915,32.0,0.25171,6.3793325,0.7333333333333333,9398.266666666666,4.607126,14.277182,-29.939999999999998,5.3,1.8900000000000006,5.07,2.6799999999999997,4.200000000000001,4.1,0.12274999999999997,0.0987846552761098,-7.096209858003784,-0.02088938123120737,0.048327139848878986,6.0,0.0,0.0,0.3081561000000006,0.40389610389610375,0.539712357281573,18.0,0.0,45.0,0.03829719892388039,17.0,0.10874,-0.08785100000000057,0.0,-258.16666666666606,0.18603799999999993,2.7626880000000007
1_9_2,78.08,7.0,9.39,9.92,7.49,9.3,9.1,0.05636,0.2715324969260549,12.99828830909091,0.525,0.3902452619843924,8.0,3.25,5,7.857233,4.333333333333333,10.685539998791802,111,4,148,0.45,59.0,0.12576,6.5032244,0.9666666666666668,8667.533333333333,5.0453744,21.094646,89.08,4.8,8.87,6.82,6.26,6.4,7.4,0.01219,0.1578036907815649,18.5126814326923,0.5188679245283019,0.3267586580086579,5.0,3.25,5,7.906279,4.208333333333333,10.857510291115275,96,5,117,0.4579439252336448,40.0,0.07353,6.5588737,1.0,7920.566666666667,4.965572,19.901432,-11.0,2.2,0.5200000000000014,3.0999999999999996,1.2300000000000004,2.9000000000000004,1.6999999999999993,0.04417,0.11372880614449002,-5.514393123601391,0.00613207547169814,0.06348660397573452,3.0,0.0,0.0,-0.0490459999999997,0.125,-0.17197029232347383,15.0,-1.0,31.0,-0.007943925233644789,19.0,0.05223000000000001,-0.05564930000000068,-0.033333333333333215,746.9666666666662,0.07980240000000016,1.193214000000001
1_9_3,65.52,7.6,10.57,9.62,9.5,9.9,9.3,0.14295,0.2529368642111207,7.374732651219533,0.5675675675675675,0.3672969187675069,4.0,2.6,3,7.2941337,4.802816901408451,11.135214701258004,71,5,103,0.4285714285714285,37.0,0.2264,6.5152597,1.0,8653.4,4.9088106,14.502615,82.14,5.4,9.8,8.56,6.84,8.8,7.2,0.00754,0.1222333630909797,10.70155525294118,0.4666666666666667,0.4237364511021799,4.0,3.0,5,7.275181,4.327586206896552,10.261093591443393,58,4,75,0.3870967741935484,32.0,0.10709,6.5668445,1.0,8327.933333333332,4.787205,11.849548,-16.620000000000005,2.1999999999999993,0.7699999999999996,1.0599999999999987,2.66,1.0999999999999996,2.1000000000000005,0.13541,0.130703501120141,-3.3268226017216467,0.10090090090090087,-0.05643953233467297,0.0,-0.3999999999999999,-2.0,0.018952699999999822,0.47523069451189937,0.8741211098146113,13.0,1.0,28.0,0.041474654377880116,5.0,0.11930999999999999,-0.05158480000000054,0.0,325.46666666666715,0.12160559999999965,2.653067
1_9_4,81.83,5.5,8.45,9.07,7.01,9.7,7.3,-0.06546,0.198696615003773,15.135782158732043,0.5957446808510638,0.2813690476190476,4.0,2.1666666666666665,3,7.0432677,4.393258426966292,10.194747610552492,89,6,116,0.5102040816326531,31.0,0.01781,6.33378,0.8666666666666667,10776.3,4.7877655,13.98382,81.43,5.7,8.38,8.72,7.07,9.3,7.4,-0.05506,0.1428036476423269,12.401501822620371,0.6041666666666666,0.3369642857142857,4.0,2.1666666666666665,3,6.9032316,4.373626373626373,10.214243267605438,91,6,117,0.5306122448979592,37.0,0.02694,6.1298833,0.9333333333333332,10236.766666666666,4.8017097,13.98382,0.3999999999999915,-0.20000000000000018,0.06999999999999851,0.34999999999999964,-0.0600000000000005,0.3999999999999986,-0.10000000000000053,-0.010400000000000006,0.05589296736144611,2.734280336111672,-0.008421985815602828,-0.05559523809523814,0.0,0.0,0.0,0.14003610000000055,0.019632053339918798,-0.019495657052946314,-2.0,0.0,-1.0,-0.020408163265306145,-6.0,-0.00913,0.2038966999999996,-0.06666666666666654,539.5333333333328,-0.013944200000000073,0.0
1_9_5,76.56,7.6,8.84,11.33,8.59,10.9,10.5,0.15927,0.2704140851824133,11.003291631249978,0.5772357723577236,0.4326361208075852,16.0,2.5,4,7.600844,4.491666666666666,10.56656103487483,120,6,158,0.4285714285714285,71.0,0.21312,6.7797446,1.0,6706.1,5.4582744,21.29486,73.17,6.8,9.01,9.2,9.68,10.4,9.4,0.115,0.1444527623622644,12.864158604761895,0.5769230769230769,0.5418250058644147,11.0,1.8,4,7.6270027,4.786666666666667,10.911904429520025,75,5,103,0.4691358024691358,49.0,0.19619,6.608852,0.9333333333333332,6180.6,5.325637,24.909609,3.3900000000000006,0.7999999999999998,-0.16999999999999993,2.130000000000001,-1.0899999999999999,0.5,1.0999999999999996,0.04426999999999999,0.12596132282014888,-1.8608669735119179,0.000312695434646737,-0.10918888505682955,5.0,0.7,0.0,-0.026158699999999868,-0.2950000000000008,-0.3453433946451945,45.0,1.0,55.0,-0.040564373897707284,22.0,0.01693,0.17089260000000017,0.06666666666666676,525.5,0.13263739999999924,-3.6147489999999998
1_9_6,83.25,5.0,7.69,7.67,6.2,8.8,5.7,0.04976,0.2629364645475119,17.363337630172406,0.5327868852459017,0.3782121944887794,5.0,2.111111111111111,5,6.643069,4.1652892561983474,10.206271514006216,121,9,159,0.4796747967479675,60.0,0.08387,5.8486323,0.9666666666666668,8368.166666666666,4.8021646,17.48095,82.95,5.1,7.53,7.76,6.6,8.5,6.2,0.08102,0.2828273279625564,18.30448292025862,0.52,0.3511931699731581,5.0,1.6666666666666667,3,6.538948,4.243902439024391,10.054981636762337,123,9,160,0.4682539682539682,56.0,0.11502,6.024072,0.9333333333333332,7786.433333333333,4.7205443,15.644676,0.29999999999999716,-0.09999999999999964,0.16000000000000014,-0.08999999999999986,-0.39999999999999947,0.3000000000000007,-0.5,-0.031259999999999996,-0.01989086341504448,-0.9411452900862152,0.012786885245901658,0.027019024515621326,0.0,0.4444444444444444,2.0,0.10412099999999924,-0.0786131828260439,0.15128987724387954,-2.0,0.0,-1.0,0.01142082849399928,4.0,-0.031149999999999997,-0.1754397000000001,0.03333333333333355,581.7333333333327,0.08162029999999998,1.8362739999999995
2_10_1,61.8,11.1,9.76,13.23,10.62,11.2,14.8,0.18941,0.3831445208726838,5.55549795641025,0.4705882352941176,0.3411116803278688,8.0,4.0,7,8.143586,4.7293233082706765,11.68011652166365,133,5,189,0.4087591240875912,58.0,0.23047,7.36921,0.7666666666666667,10659.7,5.5533442,21.254005,67.08,9.1,8.29,11.83,9.34,11.6,11.3,0.0861,0.2641105962544745,15.520897806699743,0.419047619047619,0.3198311093047934,4.0,3.0,4,6.7034783,4.6,10.694456705241056,105,5,152,0.3679245283018867,41.0,0.13543,6.3912377,0.8666666666666667,12295.666666666666,4.4065204,21.818333,-5.280000000000001,2.0,1.4700000000000006,1.4000000000000004,1.2799999999999994,-0.40000000000000036,3.5,0.10331,0.11903392461820933,-9.965399850289494,0.05154061624649858,0.0212805710230754,4.0,1.0,3.0,1.4401077000000013,0.12932330827067684,0.9856598164225954,28.0,0.0,37.0,0.040834595785704475,17.0,0.09504000000000001,0.9779723000000002,-0.09999999999999998,-1635.9666666666653,1.1468238,-0.5643279999999997
2_10_2,45.29,13.4,11.16,14.97,12.65,14.0,16.3,0.23113,0.4488683109367212,-0.8389335835442893,0.5038167938931297,0.4666425927597725,9.0,3.8,7,7.2887774,5.147286821705427,11.589918709225564,129,5,202,0.4285714285714285,66.0,0.27345,6.420162,0.7333333333333333,10681.666666666666,4.7651896,14.736181,69.31,8.3,9.74,10.71,9.69,10.1,10.6,0.09933,0.3359434327537513,11.383526731661105,0.5,0.4392180451127819,4.0,2.5,3,7.2527995,4.690265486725664,11.000322295242114,113,6,163,0.4396551724137931,57.0,0.15154,6.0856295,0.7666666666666667,11018.666666666666,4.631424,14.532666,-24.020000000000003,5.1,1.42,4.26,2.960000000000001,3.9000000000000004,5.700000000000001,0.1318,0.11292487818296987,-12.222460315205394,0.003816793893129722,0.027424547646990594,5.0,1.2999999999999998,4.0,0.035977899999999785,0.4570213349797623,0.5895964139834504,16.0,-1.0,39.0,-0.011083743842364602,9.0,0.12191000000000002,0.3345325000000008,-0.03333333333333344,-337.0,0.13376560000000026,0.20351499999999945
2_10_3,60.35,9.6,9.63,10.48,10.04,9.7,11.3,0.23411,0.3969426545209188,3.4375615169014067,0.4736842105263157,0.4009852098087392,6.0,4.0,7,6.262913,4.683760683760684,11.277049376977242,117,6,170,0.4406779661016949,55.0,0.27697,5.523489,0.9666666666666668,7960.4,4.124044,14.397907,70.33,7.9,9.24,8.99,8.47,8.3,9.5,0.21647,0.3188801721835655,8.668829356521716,0.4761904761904761,0.4574016179898532,4.0,2.333333333333333,4,6.6299863,4.422018348623853,11.317571425965102,109,6,148,0.4587155963302752,58.0,0.25976,5.707817,0.8,8267.0,4.32985,13.711733,-9.979999999999997,1.6999999999999993,0.39000000000000057,1.4900000000000002,1.5699999999999985,1.3999999999999986,1.8000000000000007,0.017640000000000017,0.0780624823373533,-5.231267839620309,-0.002506265664160401,-0.056416408181113986,2.0,1.666666666666667,3.0,-0.3670732999999995,0.2617423351368311,-0.04052204898786016,8.0,0.0,22.0,-0.018037630228580293,-3.0,0.017210000000000003,-0.1843280000000007,0.16666666666666674,-306.60000000000036,-0.20580600000000082,0.6861739999999994
2_10_4,57.91,10.6,10.74,12.89,11.02,12.0,13.2,0.21742,0.5758251862866278,0.971986505555554,0.4774193548387097,0.5182681228519777,16.0,2.5,4,8.094972,4.934210526315789,12.557631596016526,152,6,230,0.4113924050632911,98.0,0.21568,6.654712,0.9,10966.333333333334,5.627419,39.758286,62.48,8.8,9.63,11.07,10.44,10.8,10.7,0.10619,0.2800204793908101,3.301504054743826,0.4318181818181818,0.6168856048166392,17.0,2.2,4,8.018796,4.793103448275862,11.83138659734902,87,5,127,0.375,73.0,0.16993,6.7973733,0.9,9162.866666666669,5.235564,17.50459,-4.57,1.799999999999999,1.1099999999999994,1.8200000000000003,0.5800000000000001,1.1999999999999993,2.5,0.11123,0.2958047068958177,-2.329517549188272,0.04560117302052785,-0.09861748196466158,-1.0,0.2999999999999998,0.0,0.07617600000000024,0.14110707803992728,0.7262449986675055,65.0,1.0,103.0,0.03639240506329111,25.0,0.04575000000000001,-0.14266130000000032,0.0,1803.4666666666653,0.3918549999999996,22.253695999999998
2_1_1,49.99,13.6,9.78,15.53,12.66,13.8,17.9,0.27737,0.3762301708081177,17.38449412054794,0.4957983193277311,0.6065320534039501,22.0,3.0,3,6.5965276,5.084745762711864,11.362257116736515,118,4,182,0.4285714285714285,91.0,0.31204,5.6654425,0.8666666666666667,9476.133333333331,4.3547573,16.453358,49.96,11.6,9.16,12.63,12.59,13.0,14.1,0.20148,0.3555806549814328,20.33301503904164,0.4766355140186916,0.5646076998050682,13.0,2.8,3,6.9318147,5.179245283018868,11.548258824274178,106,5,168,0.4299065420560747,74.0,0.24191,6.0170484,0.8666666666666667,7553.233333333334,4.256545,15.84748,0.030000000000001137,2.0,0.6199999999999992,2.8999999999999986,0.07000000000000028,0.8000000000000007,3.799999999999999,0.07589000000000001,0.020649515826684894,-2.948520918493699,0.01916280530903952,0.041924353598881914,9.0,0.20000000000000018,0.0,-0.3352871000000004,-0.09449952030700359,-0.1860017075376632,12.0,-1.0,14.0,-0.001335113484646211,17.0,0.07013,-0.3516059,0.0,1922.8999999999978,0.09821230000000014,0.6058780000000024
2_1_2,62.41,10.9,9.47,12.43,9.41,11.6,13.6,0.19105,0.3293950415929532,14.312488449689427,0.5625,0.4467880352710073,15.0,2.6,4,7.088946,4.542635658914729,11.526823051105424,129,5,181,0.5307692307692308,75.0,0.23819,6.1882544,0.9333333333333332,5480.266666666666,5.0481505,20.53359,77.77,7.1,8.43,8.8,8.18,9.4,9.4,0.11876,0.1384272144330055,17.18525232998501,0.5851063829787234,0.4098836765827612,12.0,2.4,4,6.992003,4.368421052631579,11.352019949983218,95,5,126,0.5416666666666666,49.0,0.19476,6.1797414,0.9333333333333332,5224.033333333334,4.9552865,20.533024,-15.36,3.8000000000000007,1.040000000000001,3.629999999999999,1.2300000000000004,2.1999999999999993,4.199999999999999,0.07229,0.19096782715994767,-2.8727638802955813,-0.022606382978723416,0.0369043586882461,3.0,0.20000000000000018,0.0,0.09694299999999956,0.17421460628315,0.17480310112220643,34.0,0.0,55.0,-0.010897435897435859,26.0,0.043430000000000024,0.00851299999999977,0.0,256.23333333333267,0.0928640000000005,0.0005659999999991783
2_1_3,61.7,11.2,9.75,13.19,7.96,11.2,13.0,0.20805,0.2286314525239091,11.864475081538451,0.514018691588785,0.4553030303030302,8.0,2.25,3,7.241452,4.330188679245283,10.703182570534626,106,4,147,0.4324324324324324,60.0,0.27405,6.6881294,0.7333333333333333,9906.3,4.721195,13.980093,55.88,11.4,8.82,12.3,8.65,11.9,12.3,0.2112,0.1265273644496302,26.94960835789474,0.5211267605633803,0.4492063492063491,8.0,2.0,2,7.5519223,4.402777777777778,10.858963764368678,72,3,103,0.4324324324324324,41.0,0.30504,7.0176144,0.8666666666666667,7943.266666666666,4.9292736,14.385903,5.82,-0.20000000000000107,0.9299999999999997,0.8899999999999988,-0.6900000000000004,-0.7000000000000011,0.6999999999999993,-0.003149999999999986,0.1021040880742789,-15.085133276356288,-0.007108068974595261,0.0060966810966811,0.0,0.25,1.0,-0.3104703000000004,-0.07258909853249484,-0.1557811938340521,34.0,1.0,44.0,0.0,19.0,-0.030989999999999962,-0.32948500000000003,-0.13333333333333341,1963.0333333333328,-0.20807860000000034,-0.40581000000000067
2_1_4,80.11,6.2,6.94,7.81,5.97,8.5,6.9,0.11905,0.3991616707896441,20.22353166918137,0.5384615384615384,0.3642539525691699,14.0,2.2,5,6.8766956,4.133333333333334,10.066379727865064,165,10,217,0.4514285714285714,82.0,0.13131,5.882185,0.9333333333333332,7340.866666666667,4.7021613,24.650295,80.82,5.9,7.74,7.16,6.78,8.3,7.4,0.13315,0.1863180803645703,16.056567742307674,0.5306122448979592,0.3307495908346972,5.0,1.6666666666666667,2,7.3978333,4.3052631578947365,10.34047745712433,95,6,126,0.4077669902912621,41.0,0.20617,6.1337767,1.0,8826.033333333333,4.823522,15.867227,-0.7099999999999937,0.2999999999999998,-0.7999999999999998,0.6499999999999995,-0.8100000000000005,0.1999999999999993,-0.5,-0.014099999999999988,0.2128435904250738,4.166963926873695,0.007849293563579218,0.03350436173447274,9.0,0.5333333333333334,3.0,-0.5211377000000006,-0.1719298245614027,-0.2740977292592657,70.0,4.0,91.0,0.04366158113730928,41.0,-0.07485999999999998,-0.25159170000000053,-0.06666666666666676,-1485.166666666666,-0.12136069999999943,8.783068
2_1_5,56.08,11.3,9.84,13.66,9.7,12.5,13.0,0.26759,0.4381605287734277,9.26024042692306,0.5241379310344828,0.45376623193911,8.0,3.1666666666666665,5,7.0368376,4.659574468085107,11.217775694457917,141,6,209,0.4765100671140939,82.0,0.29503,6.7007174,0.5666666666666667,6078.033333333334,5.050617,20.848213,70.73,7.7,9.16,10.89,8.41,10.9,9.6,0.17291,0.3214745110670054,12.929019189999996,0.5158730158730159,0.4894987468671679,19.0,2.2857142857142856,4,7.4012237,4.540983606557377,11.225452497946048,122,7,176,0.4883720930232558,83.0,0.21158,7.00289,0.5666666666666667,7119.8,5.278767,21.292772,-14.650000000000006,3.6000000000000005,0.6799999999999997,2.7699999999999996,1.2899999999999991,1.5999999999999996,3.4000000000000004,0.09467999999999999,0.11668601770642228,-3.6687787630769364,0.00826491516146688,-0.0357325149280579,-11.0,0.8809523809523809,1.0,-0.36438609999999994,0.11859086152772935,-0.007676803488131156,19.0,-1.0,33.0,-0.01186202590916191,-1.0,0.08345000000000002,-0.30217259999999957,0.0,-1041.7666666666664,-0.2281500000000003,-0.44455899999999815
2_1_6,43.46,14.1,10.5,15.39,12.36,14.6,17.1,0.17292,0.4403206337514976,8.878049815322559,0.528169014084507,0.4576737684372891,30.0,4.6,11,7.332231,5.0647482014388485,11.72059759843868,139,5,216,0.4930555555555556,84.0,0.20241,6.474193,1.0,7475.233333333334,5.163122,20.472813,71.14,7.6,9.59,9.55,10.44,10.5,10.5,0.09234,0.2340456850513756,10.233162782619043,0.5283018867924528,0.336513949013949,2.0,3.5,10,6.756671,4.872549019607843,11.095065099572718,102,6,147,0.4953271028037383,44.0,0.15883,6.359025,0.9666666666666668,6751.3,4.7310038,16.111511,-27.68,6.5,0.9100000000000001,5.84,1.92,4.1,6.600000000000001,0.08057999999999998,0.206274948700122,-1.3551129672964848,-0.00013287270794581918,0.12115981942334009,28.0,1.0999999999999996,1.0,0.5755600000000003,0.19219918183100582,0.6255324988659616,37.0,-1.0,69.0,-0.002271547248182737,40.0,0.04358000000000001,0.11516799999999972,0.033333333333333215,723.9333333333334,0.43211820000000056,4.3613019999999985
2_2_1,74.59,6.2,9.96,8.38,9.62,8.8,8.7,0.2356,0.3071859314680335,9.24162244571428,0.4495412844036697,0.4023450841676279,4.0,1.9,3,8.159124,4.675675675675675,12.27737443084723,111,10,148,0.4090909090909091,51.0,0.28682,6.8266106,1.0,6339.866666666667,5.7346625,28.864594,84.88,4.4,8.84,6.98,7.06,8.2,5.7,0.14075,0.256235412477769,18.181143486363624,0.4056603773584906,0.4262345679012346,7.0,1.9,3,7.452564,4.367924528301887,11.109500226860645,106,10,136,0.3551401869158878,55.0,0.19001,6.376368,1.0,6751.533333333334,5.0784154,28.864594,-10.289999999999992,1.7999999999999998,1.120000000000001,1.4000000000000004,2.5599999999999996,0.6000000000000014,2.999999999999999,0.09485000000000002,0.05095051899026454,-8.939521040649344,0.04388090704517911,-0.02388948373360672,-3.0,0.0,0.0,0.7065600000000005,0.3077511473737884,1.1678742039865853,5.0,0.0,12.0,0.05395072217502134,-4.0,0.09681000000000001,0.45024260000000016,0.0,-411.66666666666697,0.6562470999999999,0.0
2_2_2,64.41,8.1,8.94,10.83,8.23,11.2,8.3,0.10011,0.4242970850039294,11.4160820089838,0.532051282051282,0.3769365438483085,7.0,3.1,6,7.841146,4.516339869281046,11.33417663495039,153,10,222,0.5064102564102564,74.0,0.12029,6.92652,1.0,9567.233333333334,5.6191545,36.682312,80.92,5.9,7.33,8.55,6.67,9.7,6.9,0.05974,0.3498635428803595,15.89167502724088,0.5211267605633803,0.419055316091954,5.0,2.7777777777777777,6,6.988467,4.198581560283688,10.727723185496886,141,9,183,0.4859154929577465,73.0,0.08836,6.5627613,0.9,9150.066666666668,4.8951755,38.67478,-16.510000000000005,2.1999999999999993,1.6099999999999994,2.2799999999999994,1.5600000000000005,1.5,1.4000000000000004,0.04037,0.0744335421235699,-4.475593018257081,0.010924521487901795,-0.04211877224364552,2.0,0.3222222222222224,0.0,0.8526790000000002,0.3177583089973579,0.6064534494535039,12.0,1.0,39.0,0.02049476345250989,1.0,0.03193,0.3637587,0.09999999999999998,417.16666666666606,0.7239789999999999,-1.9924679999999952
2_2_3,56.96,8.9,10.98,11.72,11.65,11.8,10.4,0.19741,0.320187798753854,1.1258606486759135,0.52,0.4085837595907928,6.0,2.2857142857142856,3,7.7574444,5.009803921568627,12.536262844170343,102,7,155,0.4901960784313725,54.0,0.25717,7.025898,0.8333333333333334,7707.633333333333,5.8564663,35.233418,62.48,8.8,10.0,10.14,10.32,10.8,10.4,0.16498,0.1914731138076987,0.5077604791666701,0.5,0.4047491638795987,3.0,2.6,3,7.5353374,4.837209302325581,11.470391374927477,86,5,126,0.4318181818181818,39.0,0.24834,6.912252,0.8333333333333334,8682.066666666668,5.420766,33.756798,-5.519999999999996,0.09999999999999964,0.9800000000000004,1.58,1.33,1.0,0.0,0.032430000000000014,0.1287146849461553,0.6181001695092434,0.020000000000000018,0.0038345957111941,3.0,-0.3142857142857145,0.0,0.2221069999999994,0.1725946192430463,1.0658714692428664,16.0,2.0,29.0,0.05837789661319065,15.0,0.008830000000000005,0.11364600000000014,0.0,-974.4333333333343,0.4357002999999997,1.476619999999997
2_2_4,60.95,9.4,10.77,11.77,13.29,11.9,13.4,0.15228,0.1734158351641322,4.079848482051261,0.5535714285714286,0.5319954867827208,6.0,4.0,7,8.868695,5.267857142857143,13.009216261007586,56,3,82,0.4642857142857143,31.0,0.27115,8.149232,0.9,8844.533333333333,7.39436,33.68756,79.9,6.3,9.2,9.08,9.92,9.7,9.8,0.08688,0.1041821007282036,13.274955300432888,0.46,0.5405773420479303,4.0,2.0,3,8.428805,4.74,12.250051395867867,50,3,66,0.38,30.0,0.20464,8.147815,0.9333333333333332,10369.766666666666,6.3919,32.836067,-18.950000000000003,3.1000000000000005,1.5700000000000003,2.6899999999999995,3.369999999999999,2.200000000000001,3.5999999999999996,0.0654,0.0692337344359286,-9.195106818381626,0.09357142857142858,-0.008581855265209493,2.0,2.0,4.0,0.4398900000000001,0.527857142857143,0.7591648651397183,6.0,0.0,16.0,0.0842857142857143,1.0,0.06651000000000001,0.0014170000000000016,-0.033333333333333215,-1525.2333333333336,1.0024600000000001,0.8514929999999978
2_2_5,68.06,6.7,10.65,10.11,11.93,10.5,9.9,0.23558,0.4610408462176742,9.19363221812556,0.4857142857142857,0.4186147000001489,7.0,2.4166666666666665,4,7.5073347,5.183098591549296,12.204124766629686,142,12,214,0.3916083916083916,77.0,0.24903,6.474084,0.9333333333333332,8547.266666666666,5.1627526,31.521252,75.1,6.0,9.1,8.67,9.09,9.2,8.1,0.05762,0.2218144472905882,16.971138062686556,0.5188679245283019,0.4538498674528086,7.0,2.25,3,7.3817697,4.626168224299065,11.708802390815595,107,8,142,0.490566037735849,60.0,0.09928,6.3468657,0.9,6856.133333333333,4.8510556,32.35703,-7.039999999999992,0.7000000000000002,1.5500000000000007,1.4399999999999995,2.84,1.3000000000000007,1.8000000000000007,0.17796,0.23922639892708603,-7.777505844560997,-0.03315363881401617,-0.0352351674526597,0.0,0.16666666666666652,1.0,0.12556499999999993,0.5569303672502306,0.4953223758140908,35.0,4.0,72.0,-0.09895764612745739,17.0,0.14975,0.1272183,0.033333333333333215,1691.1333333333332,0.31169700000000056,-0.8357780000000012
2_2_6,76.22,5.6,9.5,9.09,8.98,10.3,7.5,0.13893,0.2393980448978625,14.305632296419429,0.4761904761904761,0.3416621193932118,2.0,2.857142857142857,4,7.216657,4.7023809523809526,11.206365878056934,84,7,117,0.4117647058823529,36.0,0.20708,6.356806,0.9333333333333332,9903.2,4.8014107,16.568876,95.27,2.4,8.25,6.86,7.4,8.4,5.8,0.14824,0.1809573167947837,14.95660491964284,0.4647887323943662,0.3647186147186146,2.0,2.0,3,7.632564,4.579710144927536,11.1088693220959,69,7,86,0.3835616438356164,32.0,0.22407,6.489886,0.9,7050.333333333333,4.4628983,18.368607,-19.049999999999997,3.1999999999999997,1.25,2.2299999999999995,1.58,1.9000000000000004,1.7000000000000002,-0.009310000000000013,0.05844072810307882,-0.6509726232234119,0.01140174379610992,-0.023056495325402826,0.0,0.8571428571428572,1.0,-0.4159070000000007,0.12267080745341641,0.09749655596103324,15.0,0.0,31.0,0.028203062046736505,4.0,-0.016990000000000005,-0.13308000000000053,0.033333333333333215,2852.8666666666677,0.33851239999999994,-1.7997310000000013
