text_id,align_idx,rank_ET,rank_Formula,rank_Psycholinguistic,rank_LLM,rank_std,ET_minus_Formula,Psycholinguistic_minus_Formula,ET_minus_Psycholinguistic,ET_minus_LLM,diff_mean_nonzero_TF,diff_SkipRateTotal,diff_RegRateTotal,diff_flesch_reading_ease,diff_dale_chall_score,diff_gunning_fog_index,diff_ARI,diff_coleman_liau_index,diff_flesch_kincaid_grade_score,diff_CML2RI,diff_CAREC,diff_CARES,diff_SBERT,diff_text_evaluator,diff_lexile,diff_cpidr_density,diff_avg_integration_cost,diff_avg_embedding_depth,diff_PLL_bert-base-uncased,diff_PPL Pythia 70M,diff_mean_entropy_pythia,diff_word_length,diff_wordFreq_frequency,diff_llama-3.3-70b-versatile_simple_specific_prompt,diff_gpt-4o_simple_specific_prompt,diff_gpt-5_simple_specific_prompt,diff_gemini-2.0-flash_simple_specific_prompt,diff_gemini-2.5-pro_simple_specific_prompt,diff_claude-sonnet-4-0_simple_specific_prompt,psycholing_uniquely_aligned_with_ET
3_3_5,695,56.49789029535865,64.33544303797467,50.332278481012665,75.88607594936708,11.022121877953612,-7.837552742616019,-14.003164556962005,6.165611814345986,-19.38818565400843,41.48865267886333,-0.06025288813750351,0.05746219592373439,-15.899999999999991,2.71,-0.3999999999999999,2.5999999999999996,3.06,1.9999999999999998,-8.637440569999995,0.27061999999999997,0.1265974010868111,-0.43682,200.0,-90.0,-0.08205128205128209,-0.08978328173374606,-0.5,20.008579254150398,143.7442143108195,0.05365467071533203,0.6307692307692307,0.613024116609008,3.0,2.0,4.0,2.0,5.0,2.0,1.6719409282700326
1_3_4,110,43.20675105485231,62.827004219409275,61.04430379746835,68.69198312236287,10.98746510424752,-19.620253164556964,-1.7827004219409233,-17.83755274261604,-25.48523206751056,22.927322118900804,0.004375804375804426,-0.04057472651222649,-1.0200000000000031,1.3100000000000005,1.2599999999999998,1.299999999999999,0.6400000000000006,0.40000000000000036,-9.953854895238088,0.23407,0.0670623729602309,-0.41162,680.0,120.0,-0.022688598979013097,0.19079259610821075,-0.5,30.737049102783203,47.71870904597942,0.7238655090332031,0.10595238095238102,0.8232916439024773,4.0,1.0,3.0,3.0,2.0,2.0,1.7827004219409233
2_6_4,458,46.11814345991561,25.047468354430382,39.264240506329116,23.60759493670886,10.981023503771237,21.070675105485225,14.216772151898734,6.853902953586491,22.510548523206747,44.90736750391744,-0.039969834087481115,-0.0025595319712966857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.216772151898734
1_8_2,218,43.79746835443038,25.047468354430382,39.264240506329116,20.98101265822785,10.975853794251195,18.749999999999996,14.216772151898734,4.533227848101262,22.816455696202528,-9.886372104033512,0.010224510224510153,-0.0016981266981266063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-2.0,0.0,14.216772151898734
1_4_4,134,43.16455696202531,20.864978902953585,39.57278481012658,24.64135021097047,10.956246005709323,22.299578059071724,18.707805907172993,3.5917721518987307,18.52320675105484,-15.585721617693366,0.01394409114997347,-0.0019967446438033942,8.46,0.0,0.0,-0.7999999999999998,-1.04,-1.0999999999999996,0.3077469125000061,0.0023900000000000032,-0.020771633827792804,-0.14573,29.0,-10.0,0.0,0.0,0.0,7.621639251708984,11.372891976296486,-0.001232147216796875,-0.17647058823529305,-0.05658028653607161,0.0,1.0,-1.0,0.0,1.0,0.0,18.707805907172993
3_7_1,786,62.95358649789029,83.48628691983122,65.33227848101266,58.871308016877634,10.8824181897999,-20.532700421940923,-18.15400843881855,-2.3786919831223727,4.082278481012658,46.4684823288207,-0.03344780219780222,0.06219267598343686,-36.89,2.17,6.42,4.9,4.469999999999999,5.800000000000001,-4.461368592857141,0.10775,0.196531354465214,-0.49751,280.0,1400.0,-0.015217391304347905,0.12666666666666665,0.0,42.71391296386719,2787.4549484624067,-0.6921176910400373,0.7173913043478262,0.7898373434800643,1.0,1.0,5.0,1.0,2.0,2.0,18.15400843881855
1_8_1,217,51.898734177215196,61.69831223628694,36.81962025316456,42.94303797468354,10.846742112087663,-9.799578059071742,-24.87869198312238,15.079113924050638,8.955696202531655,2.3138694327526537,0.03183317245817252,-0.006264076576576599,-16.58,1.0500000000000007,3.200000000000001,5.4,1.6899999999999995,4.300000000000001,-1.2998034919028214,0.06058,0.0519330583719047,0.0,260.0,190.0,-0.045454545454545525,-0.07907907907907907,-3.0,31.964675903320312,-127.04415583508785,0.45497608184814453,0.27083333333333304,-0.15999347135984365,1.0,2.0,3.0,0.0,1.0,0.0,-5.279535864978897
3_7_7,817,58.902953586497894,57.162447257383974,51.84335443037975,35.12658227848102,10.845527880777496,1.74050632911392,-5.319092827004226,7.059599156118146,23.776371308016877,30.10328028034496,-0.003977464106774409,0.018209628015662505,-9.469999999999999,0.9600000000000009,1.589999999999998,1.5,1.33,1.5,-2.1855574349999998,0.04505000000000001,0.014584271268511702,-0.5144,110.0,1440.0,0.050537634408602206,0.045045045045045085,0.0,5.358112335205078,-5.026907693691015,-0.0443115234375,0.22643678160919567,0.037145472396661106,1.0,-2.0,0.0,2.0,2.0,0.0,-5.319092827004226
3_5_3,734,62.36286919831224,61.339662447257375,79.03481012658227,53.29113924050633,10.808678683862503,1.0232067510548646,17.695147679324897,-16.671940928270033,9.071729957805907,37.09852021941583,-0.023336385836385892,0.05185439560439559,-26.389999999999993,0.7099999999999991,2.5700000000000003,5.199999999999999,5.749999999999998,3.9000000000000004,3.894009483333342,0.03051999999999999,0.0335713272139192,-0.6657500000000001,320.0,0.0,0.07058823529411756,-0.022875816993464027,1.0,38.6813850402832,3917.5162326097848,1.731236457824707,1.0,0.2914260301697329,0.0,4.0,2.0,0.0,3.0,2.0,-15.648734177215168
3_5_1,726,43.79746835443038,67.90611814345992,48.28322784810126,58.628691983122366,10.79919485842428,-24.108649789029542,-19.62289029535866,-4.485759493670884,-14.831223628691987,1.953863561335936,0.048151756727338124,-0.06621742813603282,-24.700000000000003,1.2599999999999998,8.640000000000002,8.6,1.459999999999999,7.399999999999999,0.9681699916666631,0.06820000000000001,0.07881771452301492,-0.0036499999999999866,240.0,340.0,-0.012058570198105079,-0.2773049645390072,0.0,55.121257781982415,83.58907348544864,-0.22974252700805753,0.17915590008613425,0.5143001390908477,2.0,0.0,2.0,3.0,2.0,2.0,19.62289029535866
1_1_7,56,63.88185654008439,47.7373417721519,37.79272151898734,47.837552742616026,10.795493489244786,16.144514767932492,-9.944620253164558,26.08913502109705,16.044303797468366,33.73126510878325,0.03920941030316022,-0.00662492849992849,-6.43,-0.5399999999999991,2.26,0.5,1.7400000000000002,0.40000000000000036,-4.210388994545454,0.08233000000000001,0.06800023183202769,-0.20029999999999998,200.0,-30.0,-0.10416666666666663,-0.48260869565217396,0.0,4.219902038574226,-14.972729803870607,0.3556222915649405,0.30555555555555536,0.14947169786972836,0.0,-1.0,2.0,5.0,4.0,0.0,-9.944620253164558
2_2_3,339,54.38818565400843,47.62658227848102,71.04430379746836,66.37130801687765,10.75613037254533,6.7616033755274145,23.417721518987342,-16.656118143459928,-11.983122362869217,14.658715541421032,0.05015889653447042,-0.027304646766587615,4.570000000000007,1.3200000000000003,2.34,-1.4000000000000004,0.22000000000000064,-1.700000000000001,-6.07320763333334,0.034640000000000004,0.1371548599528411,-0.37114,510.0,-80.0,0.025408348457350294,0.04987212276214831,0.5,50.66221618652344,162.28578564915097,0.36720895767211914,0.1234119782214167,0.44347551111699346,2.0,1.0,2.0,2.0,4.0,3.0,-9.894514767932513
3_10_5,594,38.77637130801688,25.047468354430382,39.264240506329116,17.362869198312236,10.755225881119463,13.728902953586495,14.216772151898734,-0.4878691983122394,21.41350210970464,-16.15326027755384,0.0011661515567765735,-0.0005151098901098883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,-2.0,13.241033755274255
1_6_2,173,60.88607594936709,76.93565400843882,51.708860759493675,57.93248945147679,10.750111714984165,-16.049578059071727,-25.226793248945143,9.177215189873415,2.9535864978902993,46.101386703021944,-0.023127879546798402,0.03401185495780096,-38.919999999999995,2.6400000000000006,4.91,5.699999999999999,4.17,6.699999999999999,-8.056696962500013,0.09953,0.10656134365048178,0.15186,340.0,240.0,-0.015151515151515138,-0.038510911424903704,0.0,74.33843994140625,66.26277789196479,-1.1098895072937003,0.8599508599508594,0.24179289380372815,2.0,2.0,1.0,1.0,3.0,2.0,6.872362869198312
1_6_4,181,40.12658227848102,65.07911392405063,51.12341772151898,58.79746835443038,10.744272865196846,-24.952531645569614,-13.955696202531648,-10.996835443037966,-18.670886075949362,-1.9018513863216526,-0.07339404622013324,0.0471504112808461,-4.560000000000002,2.4099999999999993,2.5600000000000005,3.5999999999999996,2.4000000000000004,1.7999999999999998,-10.14990206714287,0.17739,0.0751991782002997,-0.43482999999999994,270.0,-740.0,-0.040760869565217406,0.30341880341880345,-0.5,-1.7538986206054688,64.44138180473637,0.9098715782165527,0.25271739130434767,0.21552206600827262,2.0,4.0,-1.0,3.0,0.0,4.0,13.955696202531648
3_6_1,744,51.64556962025316,60.991561181434605,48.544303797468345,35.052742616033754,10.731829853373407,-9.345991561181442,-12.44725738396626,3.1012658227848178,16.59282700421941,16.12110796404471,-0.008054993252361642,0.012401797763639894,-8.460000000000008,0.8300000000000001,1.0600000000000005,1.4000000000000004,1.6800000000000006,1.2000000000000002,-3.6564282333333367,0.08896,0.08714541029549129,-0.79191,281.0,50.0,-0.052631578947368474,-0.020408163265306145,0.0,9.234466552734375,18.816386203560455,0.14768505096435458,0.28947368421052655,0.41872057658078,1.0,-2.0,1.0,2.0,1.0,0.0,6.244725738396625
1_10_6,22,39.11392405063291,25.13185654008439,48.89240506329114,29.008438818565406,10.677864192130047,13.982067510548521,23.760548523206754,-9.778481012658233,10.105485232067505,22.560994082559716,-0.008805798279482469,-0.03757705073494541,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,-20.0,0.0,0.0,-0.03021978021978028,0.0,4.664051055908203,376.5264766296975,0.7185878753662109,0.0,0.0,1.0,0.0,-1.0,0.0,-1.0,2.0,4.203586497890289
1_7_2,197,33.333333333333336,37.41033755274262,21.25,47.004219409282705,10.669274148336813,-4.077004219409282,-16.160337552742618,12.083333333333336,-13.670886075949369,-42.20915180274153,0.04785095535095535,-0.06613008613008609,7.450000000000003,-0.669999999999999,0.40000000000000036,-0.10000000000000142,-0.6899999999999995,-0.8000000000000007,-2.235671240000002,-0.01397000000000001,0.0703726740161447,-0.23786,280.0,1180.0,-0.06153846153846154,-0.010084033613445398,-1.0,-2.4224395751953125,-58.203176925076946,-0.10927867889404119,-0.12153846153846182,-0.03519513203117164,0.0,3.0,1.0,1.0,1.0,2.0,-8.006329113924053
1_7_4,206,61.30801687763714,36.904008438818565,41.32911392405063,47.869198312236286,10.637605020494671,24.404008438818572,4.425105485232066,19.978902953586505,13.438818565400851,19.9367086606955,0.010031236593736559,0.020488122050622087,5.420000000000009,-0.41999999999999993,0.7199999999999989,0.7000000000000011,-0.6299999999999999,0.0,-1.4596237773809477,0.05883000000000001,0.019116465833288302,-0.48466,20.0,70.0,0.02380952380952389,0.041806020066889604,-1.0,10.264369964599616,-1.7344014675137203,0.05983591079711914,-0.16666666666666607,-0.153108319989947,1.0,2.0,2.0,0.0,1.0,2.0,4.425105485232066
2_3_4,379,52.447257383966246,40.2373417721519,50.83069620253164,29.60970464135021,10.601672181327862,12.209915611814345,10.59335443037974,1.616561181434605,22.837552742616037,-1.974912935911334,0.0060651231961861285,0.01954877290274601,-1.0200000000000102,-0.1399999999999988,0.39999999999999947,0.8000000000000007,0.6399999999999988,0.40000000000000036,-0.058133434065943845,0.03771,0.0052031596294093985,-0.53987,10.0,50.0,0.023684210526315863,-0.021052631578947267,0.0,10.027862548828125,13.289987501665422,0.20627307891845703,0.06140350877192979,0.14089114113267343,0.0,0.0,2.0,0.0,1.0,0.0,10.59335443037974
2_5_5,438,36.413502109704645,25.9704641350211,35.221518987341774,51.57172995780591,10.601045403590527,10.443037974683545,9.251054852320674,1.1919831223628705,-15.158227848101262,11.846644306037092,-0.02407722995958289,-0.014999706176176797,6.43,-1.0199999999999996,0.28000000000000114,-0.09999999999999787,-1.4499999999999993,-0.3999999999999986,1.0017245388235239,0.03795,-0.015504737991992501,-0.6877099999999999,150.0,-20.0,-0.020000000000000018,-0.020833333333333315,1.0,0.86083984375,-3.0515040616702436,0.11750316619873047,-0.17857142857142883,-0.775098818411557,1.0,3.0,1.0,1.0,1.0,2.0,9.251054852320674
3_7_6,814,39.87341772151899,25.047468354430382,39.264240506329116,18.59704641350211,10.581907959882837,14.825949367088608,14.216772151898734,0.6091772151898738,21.27637130801688,-32.052824173209615,-0.008519754055468398,0.02233778126635269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,14.216772151898734
3_10_6,601,46.49789029535865,65.39029535864978,44.359177215189874,42.573839662447256,10.578993521607572,-18.89240506329113,-21.031118143459906,2.1387130801687775,3.9240506329113956,4.100216771753992,0.012839344794989993,-0.011691702115089186,-24.700000000000003,1.17,6.3100000000000005,8.7,2.2299999999999995,7.3999999999999995,-2.8848567529166615,0.05794,0.0132194477513013,0.18595000000000006,200.0,490.0,0.052688172043010795,-0.1428571428571429,2.5,-4.658058166503906,-24.415249036772593,-0.09617996215820312,0.1806451612903226,0.02273079550020185,0.0,0.0,4.0,0.0,4.0,0.0,16.75369198312235
1_9_4,252,33.08016877637131,25.047468354430382,39.264240506329116,14.852320675105487,10.555492022722381,8.032700421940927,14.216772151898734,-6.184071729957807,18.22784810126582,-14.044838479919747,-0.00804375804375801,-0.011972329472329402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,-1.0,0.0,0.0,0.0,1.8486286919831194
3_8_1,824,33.24894514767932,47.252109704641356,48.67879746835443,58.892405063291136,10.542002066360828,-14.003164556962034,1.4266877637130762,-15.42985232067511,-25.643459915611814,-14.472009393369603,0.01953774969969302,-0.05296302887396001,-2.030000000000001,0.75,0.47000000000000064,1.3999999999999986,0.5199999999999996,0.7999999999999989,-5.053737842857132,0.11325999999999997,0.017612613591246093,0.0,40.0,70.0,-0.005494505494505475,-0.02183908045977012,0.0,14.309463500976562,442.8319172053632,-0.3022317886352539,0.0879120879120876,0.354822487343732,1.0,3.0,3.0,0.0,3.0,2.0,-1.4266877637130762
1_3_1,92,62.320675105485236,87.23101265822784,80.49050632911391,76.57172995780591,10.520502956921955,-24.910337552742604,-6.740506329113927,-18.169831223628677,-14.251054852320678,77.83416099805959,-0.07853110058992413,0.06509984451160919,-37.9,3.3400000000000007,6.31,7.9,7.43,6.199999999999999,-11.941378328888895,0.15307,0.0989894076682417,-0.42639999999999995,450.0,430.0,0.02941176470588236,0.18433179723502302,0.0,22.45719909667968,247.89492090943534,1.2482457160949698,1.187782805429864,1.5963441204102011,2.0,4.0,3.0,2.0,4.0,3.0,6.740506329113927
2_9_2,550,32.23628691983122,18.89240506329114,38.54430379746836,43.080168776371316,10.516887776545582,13.343881856540083,19.65189873417722,-6.308016877637137,-10.843881856540094,-33.277585877558806,0.04007130124777186,-0.0725074272133096,13.870000000000005,-0.35999999999999943,-1.0500000000000007,-0.40000000000000036,-1.6800000000000006,-1.1999999999999993,3.2270925166666657,-0.005170000000000001,0.0543547093092443,0.3450000000000001,130.0,20.0,0.005217391304347896,-0.1208791208791209,3.0,2.7420921325683594,-14.088479540765334,0.0796346664428711,-0.3854545454545457,-0.44676210459913257,1.0,2.0,0.0,1.0,0.0,2.0,7.035864978902946
3_8_1,826,26.962025316455694,25.047468354430382,39.264240506329116,13.597046413502111,10.510575284201204,1.914556962025312,14.216772151898734,-12.302215189873422,13.364978902953583,-19.575575071506307,-0.014883362251783328,-0.020962663067926213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-2.0,0.0,-1.0,0.0,-10.38765822784811
3_6_6,778,41.687763713080166,25.047468354430382,39.264240506329116,20.537974683544302,10.421178938436706,16.640295358649784,14.216772151898734,2.4235232067510495,21.149789029535864,-23.745074289405693,0.04842032967032972,-0.024242870225013008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.216772151898734
1_9_2,241,39.40928270042195,58.13291139240507,59.76265822784811,42.816455696202524,10.411798854599938,-18.723628691983123,1.6297468354430364,-20.35337552742616,-3.407172995780577,35.812617925963764,-0.015373647265282314,-0.055248854440869744,-15.909999999999997,0.5499999999999989,2.6799999999999997,2.5,3.1799999999999997,1.9,-1.08379020000001,0.13401000000000002,0.1051717214359062,-0.78748,-90.0,0.0,-0.022875816993464082,0.025000000000000022,0.0,6.7916717529296875,170.7855044745334,0.20907878875732422,0.6263736263736259,0.4679903296263124,0.0,0.0,3.0,2.0,2.0,0.0,-1.6297468354430364
1_3_3,105,43.755274261603375,42.44198312236287,64.6360759493671,45.87552742616034,10.402536749968545,1.313291139240505,22.194092827004226,-20.88080168776372,-2.1202531645569636,1.5194620253164999,-0.08874215124215129,0.08147351897351901,0.5,1.6500000000000004,-0.19999999999999973,1.4,0.29000000000000004,-0.20000000000000007,-3.0097848666666565,0.046739999999999976,0.052055227587281705,-0.3228700000000001,100.0,0.0,0.030303030303030276,0.027863777089783298,-0.5,14.746845245361328,1190.102335512011,1.484596252441408,0.12121212121212155,0.3473393003307752,0.0,5.0,1.0,0.0,1.0,2.0,-19.567510548523217
3_10_1,577,31.223628691983123,41.160337552742625,46.471518987341774,23.143459915611814,10.382438445816941,-9.936708860759502,5.311181434599149,-15.247890295358651,8.080168776371309,-31.685761046990365,-0.023069818112921636,0.0075075786282682855,-1.009999999999998,0.4299999999999997,0.34999999999999964,0.29999999999999893,-0.28999999999999915,0.40000000000000036,-0.7420494987179467,0.012030000000000013,0.003478719720702599,-0.41941,280.0,40.0,0.020689655172413834,-0.09523809523809518,0.0,12.86737060546875,13.019382983296055,0.3042621612548828,-0.04827586206896495,0.09708582310932279,-1.0,0.0,2.0,0.0,0.0,0.0,-5.311181434599149
3_8_2,835,38.9873417721519,60.701476793248936,51.526898734177216,39.757383966244724,10.370979133619867,-21.714135021097036,-9.17457805907172,-12.539556962025316,-0.7700421940928237,2.535933224493533,-0.0020931449502878396,-0.01686780481423339,-16.919999999999995,2.25,5.709999999999999,1.700000000000001,2.0299999999999994,2.4000000000000004,-7.982991465079351,0.1388,-0.015324242523247308,0.0,291.0,0.0,0.07142857142857151,-0.0625,0.0,-7.671596527099609,49.09813271023819,0.22715377807617188,0.35714285714285765,0.29968229746559416,0.0,2.0,0.0,3.0,1.0,0.0,9.17457805907172
1_5_4,165,44.050632911392405,62.20464135021098,37.935126582278485,50.35864978902953,10.369985973125518,-18.154008438818572,-24.269514767932492,6.11550632911392,-6.308016877637122,-2.5906920861294225,0.06861680115870067,-0.069211669770329,-3.049999999999997,1.129999999999999,1.0299999999999976,1.6999999999999993,0.35000000000000053,1.1999999999999993,-6.697510470000012,0.09451000000000001,0.0845399291611601,-0.5597200000000001,470.0,100.0,-0.012820512820512886,-0.03640040444893833,0.0,7.998863220214844,-24.860976239952194,-0.312410831451416,0.057692307692308376,0.3767020875917595,1.0,1.0,3.0,2.0,2.0,0.0,12.038502109704652
1_9_3,245,41.51898734177215,25.047468354430382,39.264240506329116,20.537974683544302,10.367106991423169,16.47151898734177,14.216772151898734,2.2547468354430364,20.98101265822785,3.398624091381123,-0.025067797389225932,0.011600248207391084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.216772151898734
3_3_1,667,36.9620253164557,51.68248945147678,38.662974683544306,26.4240506329114,10.359866319084611,-14.720464135021082,-13.019514767932478,-1.7009493670886044,10.537974683544302,-7.5739415783527875,0.026587995337995385,-0.05315517815517812,-16.919999999999998,1.4299999999999997,3.639999999999999,2.0999999999999996,2.6099999999999994,2.4000000000000004,-1.8121340142857179,0.024409999999999987,0.008342610089118102,0.0,20.0,0.0,0.0,0.0,0.0,-6.1800336837768555,-60.45175535297349,-0.08453226089477539,0.45454545454545414,0.0,0.0,1.0,1.0,0.0,0.0,0.0,13.019514767932478
2_5_5,433,66.9620253164557,80.8386075949367,84.12183544303798,91.70886075949367,10.351849375326044,-13.87658227848101,3.2832278481012764,-17.159810126582286,-24.74683544303798,117.24495665915572,-0.07967403318446958,0.1381301950561913,-31.000000000000007,5.809999999999999,4.26,3.7,3.4699999999999998,3.6000000000000005,-15.408059342857129,0.21669,0.2602083632376341,-0.7786,720.0,-250.0,0.16249999999999998,-0.023640661938534313,0.5,61.45660400390625,1314.9868549044322,1.924875259399414,0.7849462365591391,2.411594552788417,4.0,3.0,6.0,5.0,5.0,5.0,-3.2832278481012764
3_2_5,652,34.050632911392405,49.92088607594937,57.207278481012665,39.74683544303797,10.336068661365875,-15.870253164556964,7.286392405063296,-23.15664556962026,-5.696202531645568,-35.67262032778973,-0.0009990009990010207,-0.0030334249084248976,-8.459999999999994,0.7100000000000009,1.8200000000000003,1.0,1.33,1.1999999999999993,-2.0487663106060623,0.06484000000000001,0.0496175801741632,0.0,140.0,60.0,0.0,0.0633333333333333,0.0,7.094154357910156,11.68117290522855,0.32160139083862305,0.2272727272727284,0.40313841863996913,0.0,4.0,1.0,0.0,2.0,0.0,-7.286392405063296
3_6_1,747,46.16033755274262,56.255274261603375,55.435126582278485,71.14978902953587,10.33550503534866,-10.094936708860757,-0.8201476793248901,-9.274789029535867,-24.98945147679325,-3.1423411968532946,0.014260196325413699,-0.006552324487107075,-10.650000000000006,0.08000000000000007,4.279999999999999,5.3999999999999995,0.7800000000000002,4.1000000000000005,-4.581293223809531,0.11533000000000002,0.026834112015930903,0.0,330.0,-800.0,0.01811594202898542,0.09523809523809518,0.0,7.283782958984375,61.14769280993215,2.1984777450561523,-0.025691699604743157,-0.1074448305586877,1.0,2.0,4.0,3.0,4.0,2.0,0.8201476793248901
3_5_3,738,35.949367088607595,48.586497890295355,28.409810126582276,25.548523206751053,10.290584357431381,-12.63713080168776,-20.17668776371308,7.539556962025319,10.400843881856542,-7.751509128178498,0.012145483193277296,-0.03650967598577892,-9.469999999999999,-0.20999999999999908,2.7300000000000004,1.0999999999999996,1.2299999999999986,1.6000000000000005,-1.120243110000004,0.07123,0.0013712138888008,0.0,120.0,1020.0,0.03749999999999998,-0.21052631578947367,0.0,-3.367298126220703,-68.11736548135127,-0.6262621879577637,0.16544117647058787,-0.3892787077094031,0.0,-3.0,1.0,0.0,-1.0,2.0,5.0975738396624415
2_1_3,295,37.76371308016878,58.57067510548523,60.30854430379747,52.44725738396624,10.243379255747797,-20.80696202531645,1.7378691983122394,-22.54483122362869,-14.683544303797461,-9.937028203643308,0.013083893230952104,-0.026154074683486406,-14.21,1.9700000000000006,5.0600000000000005,8.2,1.1600000000000001,5.5,-1.4138422476190513,-0.07469,0.0623976458968926,0.0,30.0,340.0,0.06227106227106233,-0.05974025974025976,1.0,26.900283813476577,-73.81837577715908,0.035561561584472656,0.21923076923076934,0.9210619181841562,2.0,0.0,2.0,2.0,4.0,0.0,-1.7378691983122394
1_3_3,104,44.936708860759495,53.913502109704645,55.561708860759495,33.25949367088608,10.232807732506547,-8.97679324894515,1.6482067510548504,-10.625,11.677215189873415,31.221354027278153,-0.046017056433723114,0.008233164483164496,-16.92,1.2199999999999998,3.0700000000000003,1.4000000000000004,1.799999999999999,2.4000000000000004,-2.3921037857142835,0.07139999999999999,0.07309139611255029,0.05404999999999999,10.0,10.0,0.03846153846153849,0.0,4.0,-2.5564651489257812,6.766535360769467,0.33776092529296875,0.4629629629629628,-0.8577142508686375,0.0,1.0,-1.0,1.0,1.0,1.0,-1.6482067510548504
1_4_3,131,60.168776371308034,84.75210970464136,70.26898734177216,74.83122362869197,10.207598121206587,-24.58333333333332,-14.483122362869196,-10.100210970464126,-14.662447257383938,73.5674853662183,-0.0159138730567302,0.003253253253253291,-35.87,3.5999999999999996,4.8,6.8,6.910000000000001,5.5,-11.36941376166667,0.12696000000000002,0.1656145803698686,-0.27002000000000004,369.0,260.0,-0.0444444444444444,0.06666666666666671,1.0,14.891937255859375,81.58860626146367,0.12494516372680664,0.8968253968253972,2.6970816540461104,2.0,5.0,2.0,3.0,4.0,2.0,14.483122362869196
3_8_2,832,46.75105485232067,71.4029535864979,55.87025316455696,56.62447257383966,10.20047955130146,-24.65189873417723,-15.532700421940945,-9.119198312236286,-9.87341772151899,-3.802714316526476,0.044560185185185175,-0.027380316442816383,-17.590000000000003,1.1799999999999997,6.200000000000001,6.5,2.7299999999999986,4.699999999999999,-4.336768780606064,0.10174000000000001,0.1374834367489496,0.0,269.0,180.0,-0.042042042042042094,-0.02380952380952378,4.0,37.823760986328125,7.258391933363285,0.248077392578125,0.40740740740740744,-0.252831562553812,1.0,1.0,4.0,1.0,3.0,1.0,15.532700421940945
2_4_2,389,63.75527426160338,84.52004219409282,78.46518987341773,65.0,10.19849322601223,-20.76476793248944,-6.054852320675096,-14.709915611814345,-1.2447257383966175,115.56044810970309,-0.06495649564956502,0.05267610094342767,-42.980000000000004,2.9499999999999993,7.539999999999999,10.4,7.199999999999999,8.200000000000001,-5.321005984242433,-0.013670000000000015,0.1507944477021447,-0.7722699999999999,580.0,340.0,0.0,0.1372843210802701,-1.0,149.1896705627441,2486.554162317822,2.6651792526245117,0.8952380952380956,5.283205505879581,3.0,2.0,3.0,3.0,3.0,0.0,6.054852320675096
3_5_4,739,52.573839662447256,77.20464135021098,62.82436708860759,61.677215189873415,10.18098865030712,-24.63080168776372,-14.38027426160339,-10.250527426160332,-9.10337552742616,16.582726289389996,-0.0390338827838827,0.05810068310068309,-25.71999999999999,2.1400000000000006,12.21,11.6,4.42,7.800000000000001,-6.943549612500007,-0.04599,0.1853925700832646,0.10432999999999998,570.0,540.0,-0.09176788124156554,-0.031007751937984496,0.0,54.17455291748047,150.31439704256923,0.39101314544677734,0.6878378378378374,1.5355353342449476,2.0,0.0,2.0,4.0,4.0,1.0,14.38027426160339
3_9_2,869,30.50632911392405,50.10021097046414,39.177215189873415,52.4789029535865,10.180878246440932,-19.59388185654009,-10.922995780590725,-8.670886075949365,-21.97257383966245,-45.90138497407531,0.02511311331212651,-0.04186284521399661,-3.0500000000000114,1.5,3.3100000000000005,1.5999999999999996,0.17999999999999972,1.2000000000000002,-1.420489494444439,0.040760000000000005,0.005656620866865289,-0.2708,180.0,30.0,0.04605263157894729,-0.0717703349282297,-1.0,8.402420043945309,11.893768087453367,-0.598482608795166,-0.01644736842105221,0.4044982530158361,3.0,0.0,1.0,1.0,1.0,3.0,10.922995780590725
