unique_paragraph_id,align_idx,Llama-2 7B Mean,Llama-2 13B Mean,OPT 6.7B Mean,Pythia 2.8B Mean,Pythia 6.9B Mean,GPT-J 6B Mean,Mistral-v0.1 7B Mean,Mistral-v0.3 7B Mean,Mistral-Instruct-v0.3 7B,GPT-2 117M Mean,GPT-2 345M Mean,GPT-2 774M Mean,GPT-2 1558M Mean,GPT-Neo 125M Mean,GPT-Neo 1.3B Mean,GPT-Neo 2.7B Mean,OPT 350M Mean,OPT 1.3B Mean,OPT 2.7B Mean,Pythia 70M Mean,Pythia 160M Mean,Pythia 410M Mean,Pythia 1B Mean,Pythia 1.4B Mean,Gemma 7B Mean,Recurrent-Gemma 9B Mean,Gemma-2 9B Mean,GEMMA-2 27B,RWKV-4 169M Mean,RWKV-4 430M Mean,RWKV-4 3B Mean,RWKV-4 7B Mean,Mamba 370M Mean,Mamba 790M Mean,Mamba 1.4B Mean,Mamba 2.8B Mean
2_3_Ele_2,373,3.5281785,3.280239,3.377637,3.6917446,3.6545658,3.6581814,3.4280906,3.406787,3.4488184,4.459198,3.9941144,3.7208967,3.453556,4.695459,3.9052956,3.71619,4.3421807,3.652508,3.5170307,5.327338,4.942839,4.3868985,4.030408,3.6998487,3.5408516,3.4583645,3.6596131,3.5072598,4.5752096,4.2116013,3.5681243,3.4652827,3.9260964,3.496894,3.500476,3.6125271
2_3_Ele_3,374,3.4198003,3.312456,3.3561769,3.6083782,3.400774,3.4819956,3.311826,3.2903357,3.4221191,3.8569117,3.5803888,3.3604453,3.4219036,4.190543,3.489386,3.4984953,3.8447123,3.674299,3.4740238,4.4920135,4.208821,3.7200534,3.7894704,3.5823743,3.5071442,3.4543655,3.5603397,3.297409,4.047373,3.6390188,3.5372417,3.4614336,3.7514935,3.6353626,3.5618618,3.572498
2_3_Ele_3,375,3.9120665,3.8098447,3.978698,4.166453,3.7316828,3.9583127,3.810655,3.8257174,3.9785638,4.467738,4.108513,3.846732,3.6069803,4.907161,4.4020257,4.3927665,4.2765393,4.1572275,4.3668103,5.0766163,5.013446,4.24771,4.619607,3.9943852,3.794961,3.851,3.9148126,3.7263122,4.775376,4.366396,4.1351047,3.8907819,4.304288,4.191385,3.9620492,3.9298723
2_3_Ele_3,378,2.8389115,2.9316149,3.0176775,3.0462341,3.0966778,3.080075,2.912121,3.0298526,3.0814555,3.3429065,3.2782645,3.035841,3.042443,3.4687579,3.1648736,3.142778,3.124038,3.0500114,3.2012398,3.9198275,3.6074104,3.182232,3.0780354,3.1010246,3.008941,3.014983,3.0648549,2.7852082,3.4200068,3.19606,2.966447,2.9054747,3.199711,3.0516706,3.0424457,3.1281023
2_3_Ele_4,379,3.7818637,3.892474,3.8503635,4.3607597,3.9690542,4.0270324,3.6137843,3.5953815,3.674869,4.165019,4.139546,3.8066297,3.8869658,4.5518293,3.8052418,4.06196,4.402932,4.233587,4.0521955,4.538329,4.5761385,4.33655,4.2608876,3.926997,3.9132054,3.859878,4.0411243,3.7868924,4.375347,4.1071277,4.0736423,3.9172468,4.1495585,3.9877024,4.0468316,3.8069088
2_3_Ele_4,380,4.847587,4.5892973,4.772801,4.745089,4.6088023,4.825868,4.660619,4.5743914,4.7142262,4.7597017,4.2084236,4.4523487,4.7303696,5.424355,4.656146,4.9322667,4.801674,4.96459,4.8360567,5.8198833,4.728988,4.9695125,4.8622055,4.829112,4.7971187,4.604667,5.2370443,4.695703,4.8639765,4.925145,4.7257504,4.949879,4.796736,4.8190722,4.9859138,4.908304
2_3_Ele_4,381,5.9762883,5.8383837,6.006772,6.2591114,5.85407,5.9728985,5.783524,5.78738,6.027857,6.1713247,6.293444,6.067012,6.178152,6.4007087,6.1782875,6.141635,6.2555914,6.5521145,6.0536995,6.667743,6.5703077,6.247271,6.475595,6.273214,6.2315903,6.0372047,6.718704,5.8890686,6.356374,6.1995373,6.0049205,5.9386573,6.1577153,6.0297084,6.098043,6.067732
2_3_Ele_4,382,4.7127028,4.756885,4.5947275,4.5147486,4.5125723,4.5746756,4.6129045,4.7369413,4.8403974,4.854784,4.677589,4.4244556,4.516438,5.4324346,4.642702,4.6080484,4.7444487,4.590176,4.8171244,5.877778,5.2918735,4.76512,4.930825,4.578246,4.820988,4.5297155,4.8254957,4.86253,4.9779325,4.676292,4.444457,4.6057925,4.728234,4.4979663,4.626814,4.5068016
2_3_Ele_4,383,3.636741,3.5833533,3.6271112,3.5469072,3.368498,3.5088732,3.567814,3.571481,3.7027757,3.8745239,3.6029418,3.3572872,3.2555418,4.05808,3.6173677,3.494336,3.7340982,3.6045039,3.4446108,4.398582,4.145311,3.861366,3.5121307,3.5816457,3.712518,3.546852,3.5874023,3.59375,3.9288452,3.6706629,3.4586134,3.5643454,3.5352252,3.7538118,3.4958937,3.5554955
2_3_Ele_4,384,3.3647661,3.3624718,3.7135315,3.6105201,3.558393,3.4529254,3.4605834,3.3832252,3.565321,3.895347,3.5788198,3.3521495,3.4687264,3.920231,3.7674854,3.6175022,3.9103944,3.8645406,3.7658932,4.3820434,4.359693,3.9173155,3.7984896,3.8736653,3.4736693,3.6006587,3.6922302,3.4226878,4.045727,3.909392,3.6506512,3.705482,3.8104722,3.7426076,3.6898568,3.484088
2_4_Adv_1,386,2.0800579,1.8350561,2.440085,2.843841,2.626389,2.6046662,1.8748515,1.9282573,2.0032022,3.9461524,3.3311498,3.0608604,2.805696,4.437377,3.27559,2.9475038,3.8307307,2.9923553,2.784397,4.8809175,4.5620484,3.4756608,3.3566284,3.100798,2.0259464,2.0856407,2.1605318,1.9493129,4.137945,3.6875963,2.6450899,2.4357479,3.2273238,3.0927434,2.937483,2.5050209
2_4_Adv_1,387,3.7892587,3.6697843,4.3970027,4.8218775,4.1898932,4.9129467,3.8587658,3.8494184,3.9338377,5.822425,5.3355947,5.0588384,4.509426,6.3468432,5.287814,4.979319,5.975139,5.162088,5.0039854,6.907519,6.1750255,5.637332,5.575659,5.339989,3.8131514,3.9269254,4.1434355,3.444256,5.8805156,5.674569,4.7996616,4.59216,5.494916,5.081295,4.6737814,4.5318
2_4_Adv_2,388,3.6525464,3.351812,3.9144835,3.7461512,3.9283247,4.13203,3.5372849,3.5028605,3.6029143,4.6248507,4.2705274,4.2925715,3.9700139,4.8875055,4.2457137,3.9571297,4.869835,4.4264727,4.1955,5.3344593,4.5902205,4.5333605,4.085132,4.074997,3.5355866,3.591937,3.4652462,3.1935377,4.651844,4.1005225,4.125647,4.122856,4.189263,4.1692214,4.1454225,4.060471
2_4_Adv_2,389,3.8262062,3.684776,4.534432,4.7503486,4.3206353,4.4717336,3.4762225,3.4946563,3.656076,6.710966,5.780805,5.4676046,5.064114,7.15901,5.8209777,5.195069,6.7665854,5.511697,4.894635,7.9157124,6.9670143,6.0128927,5.618752,5.402843,3.6994529,3.7592,3.7345717,3.542315,6.8468847,6.12546,4.367345,4.1418962,5.853507,5.1415024,4.614688,4.1340976
2_4_Adv_2,390,2.2097065,2.3944945,2.5879364,2.6524258,2.4323676,2.3732908,2.1790535,2.206477,2.2041457,3.5684457,3.2605617,2.888827,2.6749852,3.7839162,3.1132565,2.6756628,3.9464233,2.9875484,2.756307,4.670292,3.5347846,3.1378295,2.818704,2.6781745,2.5533516,2.262998,2.6600652,2.20318,3.3786683,2.7489307,2.7047982,2.4976583,2.7455595,2.7317624,2.6325166,2.5051873
2_4_Adv_3,391,2.450394,2.2702844,2.7356257,2.7257423,2.5534592,2.698776,2.3750272,2.4065418,2.5816987,4.329206,3.5599396,2.7694879,2.775458,4.043063,3.2873359,2.897137,4.2870483,3.2776065,2.8579602,4.628997,4.113982,3.4211097,3.182668,2.6927161,2.7513218,2.5489814,2.5436423,2.4385014,3.661242,3.213485,2.7863383,2.4653022,3.1241574,2.9650197,2.6275864,2.6982214
2_4_Adv_3,392,3.1554866,3.0521233,3.5510538,3.3862805,3.1038463,3.334773,3.012293,3.0022974,3.170169,4.039902,3.875923,3.6173472,3.289397,4.541839,3.4172993,3.2123792,4.299597,3.5739489,3.5681098,4.6233053,4.220308,3.7398226,3.6634328,3.5190039,3.3472402,3.1007411,2.8773282,3.0339758,4.1023517,3.7239282,3.138525,3.2176783,3.934153,3.4021482,3.555899,3.3510327
2_4_Adv_3,393,4.591087,4.1732197,4.428863,4.5617247,4.2006636,4.2106266,4.2803674,4.381408,4.6802554,4.6977644,4.402338,4.121107,4.3242135,5.222228,4.301753,4.351312,4.6106863,4.812569,4.6817846,5.3685765,5.057439,4.642434,4.812217,4.579024,4.229733,4.180597,4.5312877,4.277494,5.0507026,4.7092633,4.489983,4.247096,4.638126,4.3676343,4.4711504,4.367384
2_4_Adv_3,394,3.4842012,3.2037241,4.76253,4.586829,4.312793,4.1642203,2.897105,2.9313478,3.162148,6.31615,5.4661384,5.345639,4.776068,6.361673,5.4687715,5.254533,6.4055376,5.89623,5.368945,7.175564,6.4254704,5.5205135,5.5337863,5.0115037,4.1478715,4.11267,3.7631578,3.0476973,6.134543,5.790364,4.5341554,3.8323958,5.616223,5.1695213,4.6295166,4.473723
2_4_Adv_4,395,2.878612,2.8877087,4.167579,4.3141246,4.3182406,3.924844,2.8151543,2.7746005,3.027523,6.4392614,5.553812,5.19645,4.7826886,6.645097,5.3789926,4.910331,6.5348268,5.1687756,4.676608,7.7698503,6.7152505,5.7688594,5.599635,5.0057154,3.198976,3.4531274,2.906028,2.8040795,6.4245224,5.669133,4.011831,3.8694634,5.3515654,4.79749,4.4245315,3.5915437
2_4_Adv_4,396,4.268561,3.9494407,4.5437517,4.706041,4.5887322,4.3137527,4.0481677,4.1534863,4.3217344,5.3151193,4.9119325,4.666042,4.597083,5.6065974,5.044631,4.568828,5.6399465,5.474397,4.8503637,6.245688,5.7705655,5.221083,5.105221,4.752131,4.3711963,4.274218,4.8628483,4.300305,5.471876,5.2033906,4.9944234,4.4936156,5.139467,4.7611217,4.64921,4.489159
2_4_Adv_4,397,4.624324,4.246916,4.8052344,5.1256413,4.83474,4.7335563,4.207021,4.3678513,4.323862,5.9440246,5.357508,4.754452,4.3670583,5.7618585,5.3470154,5.394618,6.1089454,5.1151233,5.2384796,6.238246,6.2292643,5.704916,5.487355,5.260589,4.624016,4.549306,4.744287,4.074235,5.5145574,5.476884,4.68642,4.2369986,5.52256,4.9743147,5.071822,4.4291315
2_4_Adv_5,398,4.489898,4.3271813,5.8219533,6.0902433,5.471022,5.3143435,4.085695,4.1965756,4.334384,7.929523,6.7102175,7.147691,6.2650566,7.9125867,6.1438727,6.1006594,7.917022,6.984532,5.641876,9.053927,7.9639664,7.4035997,6.624127,6.7162232,5.2174387,4.9105325,5.0105767,4.0105352,8.032052,6.691876,5.508586,4.961969,6.84035,5.914003,5.4242616,5.0012093
2_4_Adv_5,399,3.858983,3.7459755,4.0435658,4.0176883,3.9896872,4.1776175,3.6656182,3.8316166,3.7879324,4.2039685,4.227653,4.0671487,4.0465817,4.347099,4.112244,4.1189837,4.2989664,4.117437,3.9671385,4.6954937,4.7418017,4.338137,4.216312,4.2075686,4.0060644,4.144016,3.8769329,3.5420735,4.5406594,4.308282,3.984477,3.9429853,4.5079136,4.153313,4.2634206,3.9047775
2_4_Adv_5,400,5.034153,5.026456,5.190665,5.1183543,4.914195,5.0465975,5.0960183,5.0387974,5.0595593,5.188343,5.190318,4.9327235,4.92829,5.4816947,5.258429,5.0877542,5.3426,5.211535,4.978389,5.286833,5.5016313,5.083261,5.19481,5.1208906,4.9929595,5.047421,5.6667624,5.0849037,5.5262437,5.1754556,5.1661406,5.1395836,5.3056664,5.274944,5.239156,4.9627447
2_4_Adv_5,401,3.7558496,3.633446,3.6361113,3.7899475,3.8445837,3.6872609,3.7047083,3.7289684,3.996455,3.9079607,4.0479527,3.974067,3.8108504,3.7476835,4.1066566,3.7191412,3.864481,3.7789295,3.5992553,4.1671085,3.9786494,3.9137404,3.9856846,3.795202,3.7232475,3.7213824,3.832967,3.654536,3.9056237,3.793383,3.8067195,3.8344326,4.0505033,4.0757213,3.7728398,3.6519725
2_4_Adv_5,402,5.182735,5.3713393,5.4190927,5.438422,5.0059066,5.0570655,5.2259564,5.400966,5.573072,5.3030195,5.014459,5.0926127,5.2480335,5.556377,5.4181056,5.277186,5.214073,5.2753234,5.5619254,5.8682065,5.717792,5.219646,5.452298,5.378453,5.3440986,5.437598,5.779557,5.1210938,5.553721,5.370639,5.2175226,5.437529,5.4309945,5.3812394,5.271142,5.1132436
2_4_Adv_6,403,5.2343445,5.2084293,5.9687276,6.1684732,6.2350497,5.610153,5.3216205,5.526214,5.580367,6.4510455,6.467062,6.194438,6.1541476,6.854335,6.487971,6.0381527,6.599442,6.2918606,5.9202294,7.2567677,6.5137477,5.7817616,6.220263,6.3119965,5.101947,4.809609,5.4765625,5.0027795,6.61723,6.295591,5.889185,5.6531744,6.3971124,6.078883,6.350012,5.5523806
2_4_Adv_6,404,4.438723,4.4704957,4.480266,4.5347114,4.5441184,4.5927105,4.331995,4.3972387,4.746717,5.10768,4.823585,4.405296,4.683934,5.5339413,5.0034237,5.065944,5.0556693,4.7869353,4.7860985,5.9698095,6.1674457,5.04927,4.8341994,5.026326,4.5733953,4.176993,5.458008,4.211046,5.124767,4.785083,4.630805,4.6337023,4.812664,4.7558846,4.6722293,4.168402
2_4_Adv_6,405,5.895002,5.6692257,5.9088964,5.948641,6.137243,6.0569043,5.7536035,5.7979503,6.139842,5.8000174,5.714121,5.9953423,6.1840544,6.1930137,6.442197,6.5745625,6.198973,6.088501,6.129767,6.6190577,6.0173187,5.9209156,5.547282,6.1489954,5.901418,6.1210675,6.455295,5.8066406,6.1850953,6.3284535,6.3303432,6.1283484,6.146233,6.153768,6.1591315,6.189962
2_4_Adv_6,406,4.8082843,4.1401944,5.3415112,5.257019,5.355129,4.870092,4.491817,4.4272943,4.5393596,6.5870776,6.166465,5.7604146,5.639968,6.2111483,5.748931,5.6086264,6.3197722,6.1371098,5.6943607,7.18381,6.7129083,6.203354,5.850478,5.445766,4.7839108,4.5551167,5.1175637,4.389047,6.119934,5.767986,5.3379426,5.1992908,5.852683,5.5690417,5.5628757,5.264571
2_4_Adv_7,407,4.1534777,3.8846722,4.1854177,4.555299,4.2143955,4.4857006,3.9922483,3.9963658,4.181473,5.480867,4.7260594,4.57681,4.700698,6.061546,4.5417247,4.294157,5.504964,4.869731,4.460152,6.0754843,6.002612,5.360273,5.031424,4.6929946,3.8860815,3.972401,4.369367,3.685268,5.55091,4.9494004,4.479856,4.00129,4.7955003,4.407265,4.5397058,4.1063113
2_4_Adv_7,408,4.175033,4.1463714,4.5457754,5.2963266,4.368023,4.9071236,4.562789,4.586426,4.8798046,6.903558,5.9356236,5.199986,4.952952,6.9302773,5.588329,5.0199027,6.6415887,5.93516,5.3799763,8.183798,7.2286043,6.679141,5.962884,5.3858237,3.9476764,4.5204444,4.3625593,3.9006743,6.4915643,6.171413,4.681055,4.4261785,6.396985,5.435134,4.845161,4.6132374
2_4_Adv_7,409,4.6552863,4.6237464,5.1843033,5.5156612,5.394252,5.6626663,5.060332,5.139718,5.3798523,7.8852925,6.4469194,5.9180613,6.1551666,8.165802,5.9374757,5.7512736,7.6448455,6.5173655,5.524715,9.636374,8.246693,7.114669,5.537751,5.868923,4.3262577,4.605046,4.473469,4.2959433,7.850234,6.141398,5.3307734,5.1802063,6.5409675,5.393227,5.553995,5.0973597
2_4_Adv_7,410,3.0463064,3.0667942,3.0891209,3.0212827,3.2169776,3.188136,3.2253962,3.2486,3.449565,3.439556,3.1648962,3.2037303,3.0236282,3.9302237,3.138078,3.1047337,3.4235837,3.0429358,3.096894,3.7433176,3.866531,3.5213552,3.4373808,3.2217894,3.2691936,2.938489,3.2121038,3.0876737,3.5165594,3.5242403,3.2274408,3.1492496,3.5434124,3.4716208,3.2260435,3.1705024
2_4_Adv_7,411,4.048409,3.735348,3.7724733,4.222844,4.1086764,4.0369043,3.8020256,3.8769279,3.869614,5.1531377,4.3064103,4.282752,4.115322,5.2647386,4.288539,4.4202476,5.1729894,4.3175545,4.05542,5.6822257,5.4001703,4.5086327,4.5542307,4.408121,4.040754,3.965963,4.6072526,3.70988,4.772437,4.4459786,4.149531,3.9893498,4.286959,4.0696225,4.049929,3.9388437
2_4_Ele_1,386,2.3864896,2.192796,2.7167532,2.66265,2.7105117,2.7141314,2.2660513,2.329924,2.4903889,3.5508575,3.0448217,2.8170145,2.769916,3.7558148,2.8709772,2.7986348,3.360186,2.8934793,2.7667768,4.1582003,3.826158,3.060174,2.8923717,2.8228545,2.3855176,2.4485352,2.4623332,2.032595,3.725335,3.2060943,2.729343,2.591277,2.999803,2.8600287,2.7446814,2.5713077
2_4_Ele_1,387,3.5937,3.4912078,4.349829,4.697342,3.9972782,5.1467414,3.6129498,3.5203671,3.6721275,5.9250684,5.6124387,5.0349593,4.521342,6.2803736,5.273064,5.2423935,6.4613957,5.415583,5.235786,6.1001425,6.1119957,5.782515,5.490376,5.8141365,3.9974287,3.6181157,3.5426984,2.982363,5.990962,5.7792788,4.620205,4.252094,5.392773,5.03559,4.890572,4.5838923
2_4_Ele_2,388,3.30314,2.9464593,3.3752394,3.5707207,3.626009,3.3539,3.2038016,3.2499092,3.4870672,4.1080375,3.7298393,3.5372903,3.264156,4.276351,3.572676,3.6264648,4.080616,3.4916003,3.4054532,4.574636,4.26939,3.7020373,3.7497215,3.4544332,2.974933,3.262996,2.9961429,2.7709928,3.887748,3.6771557,3.5531776,3.3959956,3.7363245,3.491507,3.630221,3.4426565
2_4_Ele_2,389,3.544397,3.7667215,4.172774,4.0195956,4.094758,4.2099733,3.4945402,3.5868244,3.7392757,5.1156855,4.555189,4.118239,4.2083144,5.257512,4.5599103,4.489843,5.050117,4.5246058,4.4079757,5.5351415,4.9823923,4.803357,4.4985723,4.2869406,3.5282872,3.821948,3.7954051,3.420009,5.031304,4.5642924,4.158026,4.1477237,4.5902677,4.4337897,4.350121,3.9131696
2_4_Ele_2,390,2.2388506,2.374814,2.4280405,2.5373266,2.3052182,2.2416353,2.1467996,2.1700902,2.1420767,3.6117663,3.1844993,2.7829452,2.23292,3.7161462,2.9897275,2.6536493,3.731501,2.9556515,2.6240027,4.630536,3.445164,3.0449495,2.7396774,2.5395448,2.4784544,2.241362,2.5581753,2.1426668,3.1015794,2.4899535,2.5846574,2.3420265,2.6739645,2.5658607,2.4389071,2.5022986
2_4_Ele_3,391,2.509307,2.3610747,2.7924783,2.9328756,2.6669738,2.7923834,2.4604445,2.485379,2.72076,4.5125847,3.669994,2.8883967,2.7224035,4.224966,3.5357099,3.112809,4.420896,3.3066251,3.031271,5.154138,4.270621,3.6205842,3.3796437,3.0174713,2.742831,2.602901,2.672957,2.4471831,3.8331256,3.3739443,2.6032934,2.5853095,3.2479765,3.0218744,2.8083975,2.9772527
2_4_Ele_3,392,4.167253,4.1832128,4.33654,4.1392703,3.9246788,3.9805288,4.135051,4.197257,4.428096,4.840831,4.0108266,4.379632,3.9071393,5.257744,4.2825613,4.243702,4.803539,4.49817,4.4667053,5.426689,4.826376,4.285083,4.20678,4.2918305,4.2827907,4.1178517,4.316702,4.04117,4.466232,4.3042517,4.0770173,4.194923,4.3200107,4.394148,4.224035,4.1458206
2_4_Ele_3,393,4.591087,4.1732197,4.428863,4.5617247,4.2006636,4.2106266,4.2803674,4.381408,4.6802554,4.6977644,4.402338,4.121107,4.3242135,5.222228,4.301753,4.351312,4.6106863,4.812569,4.6817846,5.3685765,5.057439,4.642434,4.812217,4.579024,4.229733,4.180597,4.5312877,4.277494,5.0507026,4.7092633,4.489983,4.247096,4.638126,4.3676343,4.4711504,4.367384
2_4_Ele_3,394,3.4842012,3.2037241,4.76253,4.586829,4.312793,4.1642203,2.897105,2.9313478,3.162148,6.31615,5.4661384,5.345639,4.776068,6.361673,5.4687715,5.254533,6.4055376,5.89623,5.368945,7.175564,6.4254704,5.5205135,5.5337863,5.0115037,4.1478715,4.11267,3.7631578,3.0476973,6.134543,5.790364,4.5341554,3.8323958,5.616223,5.1695213,4.6295166,4.473723
2_4_Ele_4,395,3.072285,2.9751,3.9075797,4.032245,3.7752512,3.4994674,2.9555643,2.925219,3.0481238,5.903627,5.0696073,4.666025,4.510626,5.9854107,4.775269,4.430447,5.808276,4.810152,4.4944134,6.6717014,5.818214,5.1010203,4.940281,4.4019146,3.1661768,2.9663446,3.0604284,2.9982018,6.268803,5.2012653,4.237951,3.7855604,4.941289,4.6756263,3.9543931,3.6027412
2_4_Ele_4,396,4.600654,4.4585037,5.095859,5.0760736,4.971185,4.911028,4.4433937,4.576267,4.85992,5.6633053,5.255846,5.0269184,4.8114123,6.0408187,5.450996,5.1047015,5.8655696,5.837923,5.284141,6.625313,6.2522755,5.5044713,5.487879,5.5622406,4.7612267,4.632901,5.1247606,4.7653637,5.833501,5.735048,5.5801725,4.9213476,5.4684467,5.2001343,4.988905,4.9037538
2_4_Ele_4,397,5.4241285,4.8975334,5.9801164,5.7132087,5.427048,5.492824,4.9472094,5.140205,5.107378,6.9134407,6.620542,5.932003,5.377808,6.9336276,6.0199876,6.195247,7.3939147,6.375515,6.3375974,7.736495,7.721201,6.94237,6.490767,6.416537,5.168504,5.469596,6.0323744,5.3680773,7.3531446,6.6069703,5.6020546,5.37726,6.4559083,5.942465,6.1151614,5.2288556
2_4_Ele_5,398,4.426819,3.9476404,5.4889073,5.5942416,5.364589,5.3501444,3.762765,4.104316,4.154005,7.4976187,6.6324205,6.623357,6.0996804,7.606,6.3266993,5.9330473,7.4711847,6.200765,5.5133505,8.291827,7.8390284,6.8041677,6.375781,6.014432,5.4168377,5.2164893,4.970663,3.9208715,7.5751643,6.4587297,5.3675256,5.0863314,6.303993,5.4966865,5.4605994,4.876833
2_4_Ele_5,399,4.782185,4.0861974,4.7589607,4.782333,4.800575,4.7740364,4.1391397,4.1920333,4.2922716,5.0068407,4.843535,4.922773,4.8824935,5.1121397,4.77393,4.8908477,5.1322336,5.129527,4.925095,5.6952744,5.463829,5.1071362,5.1082416,4.788761,4.6886306,4.9296346,4.529907,3.965454,5.0751534,4.970388,4.6768794,4.881226,5.181017,4.8942103,5.103937,4.5427175
2_4_Ele_5,400,5.795213,6.2256203,6.0346646,6.104467,5.715408,5.952534,5.8932586,6.005207,6.350602,5.8776145,5.8615484,5.973801,5.821541,6.5014725,5.8126326,5.9755197,6.4139447,6.1375656,6.0920687,6.553245,6.253357,6.3525085,5.937597,6.2770534,5.8483,5.649861,6.4587054,6.1395087,5.9551077,5.8247457,5.9477296,5.976002,5.780148,6.4385643,6.0169396,5.958604
2_4_Ele_5,401,3.3897157,3.292178,3.2439551,3.4418874,3.521008,3.3823614,3.4374838,3.437416,3.6795316,3.433074,3.5824354,3.5546339,3.3953612,3.3871303,3.674357,3.3751009,3.4336324,3.3990352,3.2674704,3.7947104,3.5123863,3.4151525,3.6353674,3.4078822,3.394845,3.3616104,3.4536579,3.2835317,3.4657667,3.4147525,3.4439147,3.497801,3.698414,3.5794957,3.4992251,3.410414
2_4_Ele_5,402,5.0964785,4.8692803,5.1935244,4.848092,5.109292,4.795823,4.862787,4.9136004,5.0315127,5.145098,4.925482,5.0280933,4.9906855,5.1698523,5.056027,4.9793844,5.103051,5.320632,5.238289,5.5110626,5.2622,5.191045,5.1891413,5.128922,5.0202613,5.0225825,5.049181,4.850925,5.345882,5.431742,5.113543,5.076369,5.1973453,5.177202,5.0886474,5.096278
2_4_Ele_6,403,4.604372,4.8443995,5.0192623,5.0236025,4.876856,4.9492702,4.713907,4.6490965,4.7479587,5.5342464,5.4727774,5.1764565,5.1500773,5.9264274,5.317396,5.2912498,5.706164,5.1042547,5.0676584,5.773693,5.7868505,5.144531,5.108007,4.9883614,4.8819604,4.7790785,5.112603,4.529514,5.2381015,5.1690702,4.883421,4.9204183,4.8696523,5.0888987,4.989848,4.9325
2_4_Ele_6,404,4.4289265,4.3637953,4.6737185,4.6435122,4.603051,4.817205,4.4001493,4.434869,4.656916,5.2875953,5.092459,4.9851866,4.974983,5.674062,5.2271547,4.957543,5.074492,4.7727957,4.4660463,5.843591,5.922538,5.020729,5.039012,5.02455,4.605575,4.2143164,5.460547,4.2896485,5.400629,5.057233,4.5464497,4.5590744,5.118181,4.884738,4.7158318,4.3998156
2_4_Ele_6,405,5.29028,5.0622697,5.1425357,5.106426,5.0893807,5.3047075,5.1720943,5.161542,5.405065,5.4765606,4.9641247,5.261149,5.2632856,5.3826156,5.2507863,5.4025726,5.5172935,5.3630805,5.31893,5.901071,5.2656493,5.1509666,5.191028,5.140375,5.3092427,5.1857133,5.616211,5.264486,5.5638237,5.3528695,5.3016934,5.1002026,5.376044,5.1598063,5.227875,5.0972314
2_4_Ele_6,406,4.415929,4.009553,4.829266,4.903352,4.772366,4.737275,4.2363863,4.175759,4.2846813,6.060392,5.73723,5.273269,5.3057294,5.9922543,5.422391,5.133817,6.074228,5.621909,5.218386,6.5512815,6.1599298,5.7446713,5.2283835,5.196353,4.328244,4.4109287,4.7335877,4.1229024,5.6637573,5.227082,5.065363,4.639814,5.402099,5.071223,5.168206,4.4597487
2_4_Ele_7,407,3.991731,3.6477077,4.1004386,4.367102,4.0067225,4.1341558,3.869746,3.880741,3.9972003,5.1801677,4.505687,4.4315863,4.486791,5.707509,4.5079985,4.1971865,5.0749054,4.643634,4.22522,5.9346156,5.543098,4.862365,4.730464,4.5025864,3.6287618,3.7464938,4.1408606,3.6002371,5.120234,4.6981874,4.4012804,3.7923815,4.6881976,4.1731925,4.2751365,3.9114814
2_4_Ele_7,408,4.7940054,4.627045,4.680807,5.364121,4.8278418,4.7662587,4.544828,4.4569707,5.262252,5.6836667,5.2836084,4.9422293,4.7437816,5.9981275,5.1875157,5.383187,5.4472737,4.823466,4.470184,6.603798,6.3297215,5.8601747,5.0544224,5.209953,4.481153,4.546064,4.8169436,4.41992,5.3133745,5.4333744,4.8773174,4.7417164,5.443973,5.283287,4.8228865,4.509219
2_4_Ele_7,409,6.4496884,6.845752,6.4020944,6.7564116,7.0055637,7.0003185,6.7606745,6.948671,7.5094275,6.9695983,6.55341,5.902399,6.0211253,7.08801,6.1797633,6.819729,6.23666,7.0326867,6.154231,7.1631813,6.987685,6.8216157,6.68985,6.828784,6.665513,6.2831674,5.789551,5.7749023,6.8770065,6.8266215,6.742569,6.66932,6.833099,6.441245,6.6712275,6.5443645
2_4_Ele_7,411,4.1143694,3.6288345,3.911037,4.0649967,3.9570272,4.1265416,3.956363,3.9424293,3.8903804,4.6667166,4.03323,3.9988573,3.8878865,4.833767,4.202722,4.4718537,4.791659,4.1798415,4.1794844,5.1583242,4.9070897,4.1390805,4.3009024,4.2973075,3.9689598,3.9309294,4.497332,3.6746478,4.2923794,4.1807213,4.131512,3.891185,4.1147523,4.208717,4.0294557,4.0269465
2_5_Adv_1,412,3.290598,3.1762543,3.4151351,3.5379734,3.1478138,3.357857,3.2844,3.3151438,3.494968,4.1939883,3.9029303,3.6006818,3.497342,4.8187146,3.6160715,3.4130063,4.3955064,3.7256074,3.794687,5.3625245,4.787305,4.16954,3.7577348,3.7450235,3.3129637,3.2090197,3.2133112,3.2511246,4.5879445,4.032623,3.5056186,3.392836,4.052872,3.6905286,3.5255177,3.442399
2_5_Adv_1,413,3.9637299,3.9010816,4.5790195,4.6031303,4.3766346,4.542382,3.8485324,3.8638513,4.0734544,5.4996805,4.865951,4.891722,4.4473825,5.771383,5.242022,4.6611333,5.2437024,5.1929026,4.9387803,6.241007,6.1378713,5.519885,5.007219,4.9186544,4.093853,4.060142,4.0457706,3.9693546,5.721683,5.040708,4.7824135,4.6830235,5.232342,4.8378572,4.9823146,4.393347
