ID,label,text,Google WC,Sentence Count,Paragraphs
3803,-0.76989626,"Now there was once a maiden whose name was Jorinda. She was prettier than all the pretty girls that ever were seen before, and a shepherd lad, whose name was Jorindel, was very fond of her, and they were soon to be married. One day they went to walk in the wood, that they might be alone; and Jorindel said, ‘We must take care that we don't go too near to the fairy's castle.' It was a beautiful evening; the last rays of the setting sun shone bright through the long stems of the trees upon the green underwood beneath, and the turtle-doves sang from the tall birches. Jorinda sat down to gaze upon the sun; Jorindel sat by her side; and both felt sad, they knew not why; but it seemed as if they were to be parted from one another for ever. They had wandered a long way; and when they looked to see which way they should go home, they found themselves at a loss to know what path to take.",173,6,2
3804,-0.147458393,"An honest farmer had once an ass that had been a faithful servant to him a great many years, but was now growing old and every day more and more unfit for work. His master therefore was tired of keeping him and began to think of putting an end to him; but the ass, who saw that some mischief was in the wind, took himself slyly off, and began his journey towards the great city, ‘For there,' thought he, ‘I may turn musician.' After he had travelled a little way, he spied a dog lying by the roadside and panting as if he were tired. ‘What makes you pant so, my friend?' said the ass. ‘Alas!' said the dog, ‘my master was going to knock me on the head, because I am old and weak, and can no longer make myself useful to him in hunting; so I ran away; but what can I do to earn my livelihood?' ‘Hark ye!' said the ass, ‘I am going to the great city to turn musician: suppose you go with me, and try what you can do in the same way?' The dog said he was willing, and they jogged on together.",199,10,2
3805,-1.077611573,"The wolf and the wild boar were first on the ground; and when they espied their enemies coming, and saw the cat's long tail standing straight in the air, they thought she was carrying a sword for Sultan to fight with; and every time she limped, they thought she was picking up a stone to throw at them; so they said they should not like this way of fighting, and the boar lay down behind a bush, and the wolf jumped up into a tree. Sultan and the cat soon came up, and looked about and wondered that no one was there. The boar, however, had not quite hidden himself, for his ears stuck out of the bush; and when he shook one of them a little, the cat, seeing something move, and thinking it was a mouse, sprang upon it, and bit and scratched it, so that the boar jumped up and grunted, and ran away, roaring out, ‘Look up in the tree, there sits the one who is to blame.'",172,3,1
3806,-0.839384401,"In a village dwelt a poor old woman, who had gathered together a dish of beans and wanted to cook them. So she made a fire on her hearth, and that it might burn the quicker, she lighted it with a handful of straw. When she was emptying the beans into the pan, one dropped without her observing it, and lay on the ground beside a straw, and soon afterwards a burning coal from the fire leapt down to the two. Then the straw began and said: ‘Dear friends, from whence do you come here?' The coal replied: ‘I fortunately sprang out of the fire, and if I had not escaped by sheer force, my death would have been certain, I should have been burnt to ashes.' The bean said: ‘I too have escaped with a whole skin, but if the old woman had got me into the pan, I should have been made into broth without any mercy, like my comrades.' ‘And would a better fate have fallen to my lot?' said the straw.",175,8,1
3807,0.055211105,"It happened that, on the very day she was fifteen years old, the king and queen were not at home, and she was left alone in the palace. So she roved about by herself, and looked at all the rooms and chambers, till at last she came to an old tower, to which there was a narrow staircase ending with a little door. In the door there was a golden key, and when she turned it the door sprang open, and there sat an old lady spinning away very busily. ‘Why, how now, good mother,' said the princess; ‘what are you doing there?' ‘Spinning,' said the old lady, and nodded her head, humming a tune, while buzz! went the wheel. ‘How prettily that little thing turns round!' said the princess, and took the spindle and began to try and spin. But scarcely had she touched it, before the fairy's prophecy was fulfilled; the spindle wounded her, and she fell down lifeless on the ground.",164,9,1
3808,0.485115124,"A shepherd's dog had a master who took no care of him, but often let him suffer the greatest hunger. At last he could bear it no longer; so he took to his heels, and off he ran in a very sad and sorrowful mood. On the road he met a sparrow that said to him, ‘Why are you so sad, my friend?' ‘Because,' said the dog, ‘I am very very hungry, and have nothing to eat.' ‘If that be all,' answered the sparrow, ‘come with me into the next town, and I will soon find you plenty of food.' Soon they went together into the town: and as they passed by a butcher's shop, the sparrow said to the dog, ‘Stand there a little while till I peck you down a piece of meat.' So the sparrow perched upon the shelf: and having first looked carefully about her to see if anyone was watching her, she pecked and scratched at a steak that lay upon the edge of the shelf, till at last down it fell.",177,7,1
3809,-0.900441127,"Then they came to another grove of trees, where all the leaves were of gold; and afterwards to a third, where the leaves were all glittering diamonds. And the soldier broke a branch from each; and every time there was a loud noise, which made the youngest sister tremble with fear; but the eldest still said, it was only the princes, who were crying for joy. So they went on till they came to a great lake; and at the side of the lake there lay twelve little boats with twelve handsome princes in them, who seemed to be waiting there for the princesses. One of the princesses went into each boat, and the soldier stepped into the same boat with the youngest. As they were rowing over the lake, the prince who was in the boat with the youngest princess and the soldier said, ‘I do not know why it is, but though I am rowing with all my might we do not get on so fast as usual, and I am quite tired: the boat seems very heavy today.' ‘It is only the heat of the weather,' said the princess: ‘I feel it very warm too.'",197,6,2
3810,-0.020055509,"Then the fish came swimming to him, and said, ‘Well, what is her will? What does your wife want?' ‘Ah!' said the fisherman, ‘she says that when I had caught you, I ought to have asked you for something before I let you go; she does not like living any longer in the pigsty, and wants a snug little cottage.' ‘Go home, then,' said the fish; ‘she is in the cottage already!' So the man went home, and saw his wife standing at the door of a nice trim little cottage. ‘Come in, come in!' said she; ‘is not this much better than the filthy pigsty we had?' And there was a parlour, and a bedchamber, and a kitchen; and behind the cottage there was a little garden, planted with all sorts of flowers and fruits; and there was a courtyard behind, full of ducks and chickens. ‘Ah!' said the fisherman, ‘how happily we shall live now!' ‘We will try to do so, at least,' said his wife.",168,12,1
3811,-0.975162943,"Once in summer-time the bear and the wolf were walking in the forest, and the bear heard a bird singing so beautifully that he said: ‘Brother wolf, what bird is it that sings so well?' ‘That is the King of birds,' said the wolf, ‘before whom we must bow down.' In reality the bird was the willow-wren. ‘IF that's the case,' said the bear, ‘I should very much like to see his royal palace; come, take me thither.' ‘That is not done quite as you seem to think,' said the wolf; ‘you must wait until the Queen comes,' Soon afterwards, the Queen arrived with some food in her beak, and the lord King came too, and they began to feed their young ones. The bear would have liked to go at once, but the wolf held him back by the sleeve, and said: ‘No, you must wait until the lord and lady Queen have gone away again.' So they took stock of the hole where the nest lay, and trotted away. The bear, however, could not rest until he had seen the royal palace, and when a short time had passed, went to it again.",195,8,1
3812,-0.074393372,"Then the king said to the young princess, ‘As you have given your word you must keep it; so go and let him in.' She did so, and the frog hopped into the room, and then straight on—tap, tap—plash, plash—from the bottom of the room to the top, till he came up close to the table where the princess sat. ‘Pray lift me upon chair,' said he to the princess, ‘and let me sit next to you.' As soon as she had done this, the frog said, ‘Put your plate nearer to me, that I may eat out of it.' This she did, and when he had eaten as much as he could, he said, ‘Now I am tired; carry me upstairs, and put me into your bed.' And the princess, though very unwilling, took him up in her hand, and put him upon the pillow of her own bed, where he slept all night long. As soon as it was light he jumped up, hopped downstairs, and went out of the house. ‘Now, then,' thought the princess, ‘at last he is gone, and I shall be troubled with him no more.'",192,8,1
3813,-0.379957131,"When I was a boy I lived in one of those rustic neighborhoods on the outskirts of the great ""Maine woods."" Foxes were plenty, for about all those sunny pioneer clearings birch-partridges breed by thousands, as also field-mice and squirrels, making plenty of game for Reynard. There were red foxes, ""cross-grays,"" and ""silver-grays;"" even black foxes were reported. These animals were the pests of the farm-yards, and made havoc with the geese, cats, turkeys, and chickens. In the fall of the year, particularly after the frosts, the clearings were overrun by them night and morning. Their sharp, cur-like barks used often to rouse us, and of a dark evening we would hear them out in the fields, ""mousing"" around the stone-heaps, making a queer, squeaking sound like a mouse, to call the real mice out of their grass nests inside the stone-heaps. This, indeed, is a favorite trick of Reynard.",149,7,2
3815,0.278434963,"It was about nine o'clock in the morning when the ship first appeared. At once there was the greatest excitement in the village. It was a British warship. What would she do? Would she tack about in the bay to pick up stray coasters as prizes, or would she land soldiers to burn the town? In either case there would be trouble enough. Those were sad days, those old war-times in 1812. The sight of a British warship in Boston Bay was not pleasant. We were poor then, and had no monitors to go out and sink the enemy or drive him off. Our navy was small, and, though we afterwards had the victory and sent the troublesome ships away, never to return, at that time they often came near enough, and the good people in the little village of Scituate Harbor were in great distress over the strange ship that had appeared at the mouth of the harbor.",158,10,2
3816,-1.262675749,"No other creature is so absolutely graceful as a rattlesnake, and none more gentle in intention. It is only against imposition that he protests. Our forefathers had learned a not unworthy lesson from their contact with nature in the New World when they put upon the first flag of the colonies a rattlesnake, with the Latin legend, Nemo me impune lacessit—""No one wounds me with impunity."" The flag of independence, however, only half told the real meaning of its emblem—the warning, and not the self-restraint. There is a device, to my notion, much more expressive: a rattlesnake rampant, with the Spanish motto, Ni huyes ni persigues—""Thou needst not flee, but thou must not pursue."" Or, in other words, ""I impose upon no one; no one must impose upon me."" That is the real meaning of the rattlesnake, as any one can testify who knows him well.",146,7,1
3817,-1.709055933,"In the matter of eating and drinking Peter was inclined to vegetarianism, being fond of beet-root and cabbage, but he soon took to carnal habits, always liking his food to be divided into three portions, consisting of greens, potatoes, and meat. In addition to such food as we gave him he by no means despised any delicacies he could discover on his own account. For instance he cleaned out a pot of glycerin. Having tilted the lid up, he pulled out the pins from a pincushion, but was saved in time; he was curious about a powder-box, and came mewing downstairs a Peter in white; he did not despise the birds out of a hat; he lost his temper when he saw his rival in the looking-glass, and was beside himself with rage when the glass swung round and he saw only a plain board. His most curious experience was his first glimpse of the moon, which he saw from our bit of back garden. He was rooted to the ground with wonder at the amazing sight, and we called him in vain. The only reply was a melancholy, love-stricken mew which went to my heart.",196,7,1
3819,-1.773906294,"It was in vain to sit still and wish for what was not to be had; and this extremity roused my application. We had several spare yards, and two or three large spars of wood, and a spare topmast or two in the ship; I resolved to fall to work with these, and I flung as many of them overboard as I could manage for their weight, tying every one with a rope, that they might not drive away. When this was done I went down the ship's side, and pulling them to me, I tied four of them together at both ends as well as I could, in the form of a raft, and laying two or three short pieces of plank upon them crossways, I found I could walk upon it very well, but that it was not able to bear any great weight, the pieces being too light. So I went to work, and with a carpenter's saw I cut a spare topmast into three lengths, and added them to my raft, with a great deal of labor and pains.",183,4,1
3820,-1.809435057,"Having now brought my mind a little to relish my condition, and given over looking out to sea, to see if I could spy a ship—I say, giving over these things, I began to apply myself to arrange my way of living, and to make things as easy to me as I could. My habitation was a tent under the side of a rock, surrounded with a strong pale of posts and cables; but I might now rather call it a wall, for I raised a kind of wall up against it of turfs, about two feet thick, on the outside; and after some time (I think it was a year and a half) I raised rafters from it, leaning to the rock, and thatched or covered it with boughs of trees, and such things as I could get, to keep out the rain; which I found at some times of the year very violent.",154,2,2
3821,-1.667214118,"It would have made a Stoic smile to have seen me and my little family sit down to dinner. There was my majesty, the prince and lord of the whole island; I had the lives of all my subjects at my absolute command; I could hang, draw, give liberty, and take it away, and no rebels among all my subjects. Then, to see how like a king I dined, too, all alone, attended by my servants! Poll, as if he had been my favorite, was the only person permitted to talk to me. My dog, who was now grown old, sat always at my right hand; and two cats, one on one side of the table and one on the other, expecting now and then a bit from my hand, as a mark of especial favor. With this attendance and in this plentiful manner I lived; neither could I be said to want anything but society; and of that, some time after this, I was likely to have too much.",170,6,1
3822,-1.467099264,"We came back to our castle, and there I fell to work for my man Friday; and first of all I gave him a pair of linen drawers, which I had out of the poor gunner's chest I mentioned, which I found in the wreck, and which, with a little alteration, fitted him very well; and then I made him a jerkin of goat's skin, as well as my skill would allow (for I was now grown a tolerably good tailor); and I gave him a cap which I made of hare's skin, very convenient, and fashionable enough; and thus he was clothed, for the present, tolerably well, and was mighty well pleased to see himself almost as well clothed as his master. It is true he went awkwardly in these clothes at first: wearing the drawers was very awkward to him, and the sleeves of the waistcoat galled his shoulders and the inside of his arms; but a little easing them where he complained they hurt him, and using himself to them, he took to them at length very well.",181,2,1
3823,-1.251990702,"We had, upon the first appearance of the boat's coming from the ship, considered of separating our prisoners; and we had, indeed, secured them effectually. Two of them, of whom the captain was less assured than ordinary, I sent with Friday, and one of the three delivered men, to my cave, where they were remote enough, and out of danger of being heard or discovered, or of finding their way out of the woods if they could have delivered themselves. Here they left them bound, but gave them provisions, and promised them, if they continued there quietly, to give them their liberty in a day or two; but that if they attempted their escape they should be put to death without mercy. They promised faithfully to bear their confinement with patience, and were very thankful that they had such good usage as to have provisions and light left them; for Friday gave them candles (such as we made ourselves) for their comfort; and they did not know but that he stood sentinel over them at the entrance.",177,4,1
3825,-0.469289372,"The boat was cast on an island, and Prospero and his little one landed in safety. Now this island was enchanted, and for years had lain under the spell of a fell witch, Sycorax, who had imprisoned in the trunks of trees all the good spirits she found there. She died shortly before Prospero was cast on those shores, but the spirits, of whom Ariel was the chief, still remained in their prisons. Prospero was a great magician, for he had devoted himself almost entirely to the study of magic during the years in which he allowed his brother to manage the affairs of Milan. By his art he set free the imprisoned spirits, yet kept them obedient to his will, and they were more truly his subjects than his people in Milan had been. For he treated them kindly as long as they did his bidding, and he exercised his power over them wisely and well. One creature alone he found it necessary to treat with harshness: this was Caliban, the son of the wicked old witch, a hideous, deformed monster, horrible to look on, and vicious and brutal in all his habits.",193,7,2
3826,-0.841551275,"There was once a wicked duke named Frederick, who took the dukedom that should have belonged to his brother, sending him into exile. His brother went into the Forest of Arden, where he lived the life of a bold forester, as Robin Hood did in Sherwood Forest in merry England. The banished duke's daughter, Rosalind, remained with Celia, Frederick's daughter, and the two loved each other more than most sisters. One day there was a wrestling match at court, and Rosalind and Celia went to see it. Charles, a celebrated wrestler, was there, who had killed many men in contests of this kind. Orlando, the young man he was to wrestle with, was so slender and youthful, that Rosalind and Celia thought he would surely be killed, as others had been; so they spoke to him, and asked him not to attempt so dangerous an adventure; but the only effect of their words was to make him wish more to come off well in the encounter, so as to win praise from such sweet ladies.",174,6,2
3827,-0.323956964,"Antonio was a rich and prosperous merchant of Venice. His ships were on nearly every sea, and he traded with Portugal, with Mexico, with England, and with India. Although proud of his riches, he was very generous with them, and delighted to use them in relieving the wants of his friends, among whom his relation, Bassanio, held the first place. Now Bassanio, like many another gay and gallant gentleman, was reckless and extravagant, and finding that he had not only come to the end of his fortune, but was also unable to pay his creditors, he went to Antonio for further help. ""To you, Antonio,"" he said, ""I owe the most in money and in love: and I have thought of a plan to pay everything I owe if you will but help, me."" ""Say what I can do, and it shall be done,"" answered his friend.",144,6,4
3828,0.29292368,"When Grandmother Lane was a little girl her father came in one day and said, ""Wife, it is all settled at last. I have sold the farm. Next week we will start West. There is a large company going from here, and we must try to get ready to go with them."" Little Mary, as grandmother was then called, heard the news with great delight, because she knew it would mean a long, long journey, lasting months, and carrying them into a new country, where there was never any cold weather and where great crops could be raised without much hard work, and there would always be plenty to eat. Besides, her family was not going alone, but many other families whom they knew were going at the same time, so that she would have some of her playmates with her all the way.",143,6,2
3829,1.163126524,"Many years ago on the sparsely settled prairies of America there lived an old man who was known by the odd name of ""Johnny Appleseed"" His wife had died long ago and his children had grown up and scattered to the corners of the earth. He had not even a home that he could call his own, but wandered about from place to place, with only a few friends and little or no money. His face was wrinkled, his hair was thin and grey, and his shoulders stooped. His clothes were old and ragged and his hat was old and shabby. Yet inside of him was a heart that was brave and true, and he felt that even he, old and poor as he was, could be of use in the world, because he loved his fellow-men, and love always finds something to do.",144,5,1
3830,-0.315866135,"About eleven o'clock, when all the house was still, the window of June's closet softly opened. There was a roofed doorway just underneath it, with an old grapevine trellis running up one side of it. A little dark figure stepped out timidly on the narrow, steep roof, clinging with its hands to keep its balance, and then down upon the trellis, which it began to crawl slowly down. The old wood creaked and groaned and trembled, and the little figure trembled and stood still. If it should give way, and fall crashing to the ground! She stood a minute looking down; then she took a slow, careful step; then another and another, hand under hand upon the bars. The trellis creaked and shook and cracked, but it held on, and June held on, and dropped softly down, gasping and terrified at what she had done, all in a little heap on the grass below.",153,7,2
3831,-1.382536058,"As they rounded the spur of rocks which had made the watch-tower of the sentinel, the full scene burst upon their eyes. There was a wide, sweet space in the valley, made as if for the very purpose of the great rendezvous. A flat of green cottonwoods adjoined the river-bank. ""Benches,"" or natural terraces, of sweet grass rose along the hillside a half-mile away. Hundreds of horses, picketed or hobbled, grazed here and there. Others, favorite steeds of their masters, stood tied at the doors of lodges, in front of which rose long, tufted spears, in the heraldry of that land insignia of their owner's rank. Teepees, a hundred and twoscore, skin tents of the tribes and homes also of the whites, were grouped irregularly over a space of more than half a mile. At the doors of many of these, silent Native Americans sat and smoked. In the wide interspaces of the village were many men, some of them dressed in brown buckskins, others clad more gaudily. These passed to and fro, some on foot, others riding furiously. Animation was in all the air.",185,11,1
3832,-1.320423367,"Just above the cliffs grew a number of dwarfed spruces, some of them with trunks six inches in diameter, yet lying flat along the ground, so that the gnarled and wind-pressed boughs were scarcely knee-high. They stood so closely together, and were so stiff, that I could not pass between them; but, on the other hand, they were strong enough to bear my weight, so that I could walk over their tops when it was inconvenient to go around. Some small brown sparrows, of two or three species, lived there, and they were very talkative. Sharp, metallic chirps were heard, also, as the blue snow-bird flitted about, showing the white feathers on either side of its tail, in scudding from one sheltering bush to another. Doubtless, careful search would have discovered its home, snugly built of circularly laid grasses, and tucked deeply into some cozy hollow beside the root of a spruce.",151,5,2
3833,-0.452659687,"One evening, just at dark, two beggars came into the valley. They stopped at every house and asked for food and a place to sleep; but the people were too busy or too tired to attend to their needs. They were thinking only of the coming of Zeus. Footsore and weary, the two beggars at last climbed the hill to the hut of Philemon and Baucis. These good people had eaten very little, for they were saving their best food for Zeus. When they saw the beggars, Philemon said, ""Surely these men need food more than Zeus. They look almost starved."" ""Indeed, they do!"" said Baucis, and she ran quickly to prepare supper for the strangers. She spread her best white cloth upon the table, and brought out bacon, herbs, honey, grapes, bread, and milk. She set these upon the table in all the best dishes she had and called the strangers in. Then what do you suppose happened? The dishes that the strangers touched turned to gold. The pitcher was never empty, although they drank glass after glass of milk. The loaf of bread stayed always the same size, although the strangers cut slice after slice.",192,15,6
3834,0.70560033,"Once at sunset an old man came through the forest where the poplar trees lived. The trees were going to sleep, and it was growing dark. The man held something under his cloak. It was a pot of gold—the very pot of gold that lies at the foot of the rainbow. He had stolen it and was looking for some place to hide it. A poplar tree stood by the path. ""This is the very place to hide my treasure,"" the man said. ""The branches spread out straight, and the leaves are large and thick. How lucky that the trees are all asleep!"" He placed the pot of gold in the thick branches, and then ran quickly away. The gold belonged to Iris, the beautiful maiden who had a rainbow bridge to the earth. The next morning she missed her precious pot. It always lay at the foot of the rainbow, but it was not there now. Iris hurried away to tell her father, the great Zeus, of her loss. He said that he would find the pot of gold for her.",177,15,6
3835,-1.141776425,"The feeling between the Americans of the two different parties was more violent than that between the patriots and the British troops, and before long it became entirely unsafe for any Tory to remain in his own home in New Jersey. Many of them went to New York, where the patriotic feeling was not so strong at that time, and there they formed themselves into a regular military company called the ""Associated Loyalists""; and this company was commanded by William Temple Franklin, son of the great Benjamin Franklin, who had been appointed Governor of New Jersey by the British Crown. He was now regarded with great hatred by the patriots of New Jersey, because he was a strong Tory. This difference of opinion between William Franklin and his father was the most noted instance of this state of feeling which occurred in those days.",144,4,1
3836,-0.992186958,"A pet grizzly bear had been for a number of years a feature at Hartranft's. As a puny infant, barely able to crawl, Solomon, as he was solemnly dubbed, was brought in off the Teton Mountains, and as milk was scarcer than money at the horse-ranch, he was aristocratically fed on malted milk. On this expensive diet the cub throve amazingly. Good feeding was continued after his weaning from the rubber nipple, and at the end of three years Solomon had grown to be a fat wooly monster. He was kept chained to a post in the warm season, and had an enclosed stall in a big barn for his winter quarters. Ordinarily he was good-natured, but he was a rough and not altogether safe playfellow. The near-by bawling of cattle always aroused in him ebullitions of rage. ""Solomon's got an awful grouch agin any noise bigger than what he can make hisself,"" was the saying of the ranch hands.",158,8,3
3837,-1.076108092,"The Ninth New York Volunteers was organized in April, 1861, in the City of New York. Two of the companies were made up of men from outside the city. C was composed of men from Hoboken and Paterson, New Jersey, and G marched into the regimental headquarters fully organized from the town of Fort Lee in that State. With this last named company came Carlo, the subject of this sketch. When he joined the regiment, he had passed beyond the period of puppyhood and was in the full flush of dogly beauty. He was large, not very large,—would probably have turned the scales at about fifty pounds. His build was decidedly ""stocky,"" and, as horsey men would say, his feet were well under him; his chest was broad and full, back straight, color a warm dark brindle, nose and lips very black, while he had a broad, full forehead and a wonderful pair of large, round, soft, dark-brown eyes. Add to this description an air of supreme, well-bred dignity, and you have an idea of one of the noblest animals that ever lived.",182,8,2
3838,-1.270860639,"The Fourth of July, 1862, was a gala day at Roanoke Island. The camps of the island and the vessels in the harbor were in holiday attire. Colors were flying, bands playing, drums beating, patriotic steam was up to high pressure. The good old day, so dear to the hearts of Americans, was made more glorious by the exchange of camp hospitalities and an indulgence in such simple hilarity as the occasion seemed to require; but ""Jeff"" was not forgotten. Early in the morning he was bathed and scrubbed, more than to his heart's content, and then patriotically decorated. In his right ear was a red ribbon, in his left a white one; around his neck another of blue. Thus adorned he was brought on shore to pay me a visit, and as he came through my door he appeared to be filled with the pride of patriotism and a realization of the greatness of the occasion. His reward for this unusual demonstration was instantaneous, and consisted of some apples and a toothsome dessert of sugar. Afterward he made the round of the camps with a special escort of warrant officers and devoted Jack Tars.",194,9,2
3839,-0.819014554,"Some of the stories told of his childish brightness are hard to believe. They relate, for instance, that before he was two years old he could talk almost as plainly and clearly as a grown person; that he could repeat many passages of ""Pilgrim's Progress,"" from having heard them, before he could read; and that at five years old he could read very rapidly, and remembered almost everything he read. His father, the wood-carver, had died while Humphry was still very young, and had left his family poor. But by good-fortune a kind neighbor and friend, a Mr. Tonkine, took care of the widow and her children, and obtained a place for Humphry as an apprentice with an apothecary of the town. Humphry proved, indeed, a rather troublesome inmate of the apothecary's house. He set up a chemical laboratory in his little room upstairs, and there devoted himself to all sorts of experiments. Every now and then an explosion would be heard, which made the members of the apothecary's household quake with terror.",172,7,2
3840,-0.933956739,"Charles Goodyear was born at New Haven, Connecticut, in 1801. He was the eldest of the six children of a leading hardware merchant of that place, a man both of piety and of inventive talent. When Charles was a boy, his father began the manufacture of hardware articles, and at the same time carried on a farm. He often required his son's assistance, so that Charles's schooling was limited. He was very fond of books, however, from an early age, and instead of playing with his mates, devoted most of his leisure time to reading. It was even while he was a schoolboy that his attention was first turned to the material, the improvement of which for common uses became afterwards his life-work. ""He happened to take up a thin scale of India-rubber,"" says his biographer, ""peeled from a bottle, and it was suggested to his mind that it would be a very useful fabric if it could be made uniformly so thin, and could be so prepared as to prevent its melting and sticking together in a solid mass."" Often afterward he had a vivid presentiment that he was destined by Providence to achieve these results.",196,8,2
3842,-1.977920314,"To the student of French history and character nothing the French have done in this war is surprising; nevertheless it seemed to me that I had a fresh revelation every day during my sojourn in France in the summer of 1916. Every woman of every class (with a few notable exceptions seen for the most part in the Ritz Hotel) was working at something or other: either in self-support, to relieve distress, or to supplement the efforts and expenditures of the Government (two billion francs a month); and it seemed that I never should see the last of those relief organizations of infinite variety known as ""oeuvres."" Some of this work is positively creative, much is original, and all is practical and indispensable. As the most interesting of it centers in and radiates from certain personalities whom I had the good fortune to meet and to know as well as their days and mine would permit, it has seemed to me that the surest way of vivifying any account of the work itself is to make its pivot the central figure of the story. So I will begin with Madame Balli.",190,5,2
3843,-2.030641565,"When I traveled through South Africa the other day this new Constitution had been working for a few years, and I can only say that I was astonished at the results. Here and there in the remoter districts, it is true, some racial feeling still prevailed, but taken as a whole this seems absolutely to have died away. Briton and Boer have come together in a manner for which I believe I am right in saying there is no precedent in the history of the world, so shortly, at any rate, after a prolonged and bitter struggle to the death. I might give many instances, but I will only take one. At Pretoria I was asked to inspect a company of Boy Scouts, and there I found English and Dutch lads serving side by side with the utmost brotherhood. Again I met most of the men who had been leaders of the Boers in the war. One and all professed the greatest loyalty to England. Moreover, I am certain that this was not lip loyalty; it was from the heart. Especially was I impressed by that great man, Gen. Botha, with whom I had several conversations.",196,9,1
3844,-2.158359899,"What began, during the springtime of my actual reference, in a couple of dusky ground-floor rooms at number 7 Half-Moon Street, was simply an establishment all in a few days of a personal relation with London that was not of course measurable at the moment—I saw in my bedazzled state of comparative freedom too many other relations ahead, a fairly intoxicated vision of choice and range—but that none the less set going a more intimately inner consciousness, a wheel within the wheels, and led to my departing, the actual, the general incident closed, in possession of a return-ticket ""good,"" as we say, for a longer interval than I could then dream about, and that the first really earnest fumble of after years brought surprisingly to light. I think it must have been the very proportions themselves of the invitation and the interest that kept down, under the immense impression, everything in the nature of calculation and presumption; dark, huge and prodigious the other party to our relation, London's and mine, as I called it, loomed and spread—much too mighty a Goliath for the present in any conceivable ambition even of a fast-growing David.",193,2,1
3845,-2.892146705,"On the mutual understanding of each other by Britons and Americans the future happiness of nations depends more than on any other world cause. I have never held a whole-hearted brief for the British character. There is a lot of good in it, but much which is repellent. It has a kind of deliberate unattractiveness, setting out on its journey with the words: ""Take me or leave me."" One may respect a person of this sort, but it is difficult either to know or to like him. I am told that an American officer said recently to a British staff officer in a friendly voice: ""So we're going to clean up Brother Boche together!"" and the British staff officer replied ""Really!"" No wonder Americans sometimes say: ""I've got no use for those fellows."" The world is consecrate to strangeness and discovery, and the attitude of mind concreted in that ""Really!"" seems unforgivable, till one remembers that it is manner rather than matter which divides the hearts of American and Briton.",168,10,3
3846,-1.561510027,"Once upon a time there lived in a certain village in a province of Spain called the Mancha, a gentleman named Quixada or Queseda, whose house was full of old lances, halberds, and other weapons. He was, besides, the owner of an ancient target or shield, a raw-boned steed, and a swift greyhound. His food consisted daily of common meats, some lentils on Fridays, and perhaps a roast pigeon for Sunday's dinner. His dress was a black suit with velvet breeches, and slippers of the same colour, which he kept for holidays, and a suit of homespun which he wore on week-days. On the purchase of these few things he spent the small rents that came to him every year. He had in his house a woman-servant about forty years old, a niece not yet twenty, and a lad that served him both in field and at home, and could saddle his horse or manage a pruning-hook.",156,6,2
3847,-2.265746694,"To which Don Quixote, noting the humility of the constable of the castle—for such he took him to be—replied: ""Anything, sir constable, may serve me, for my arms are my dress, and the battlefield is my bed."" While he was speaking, the innkeeper laid hand on Don Quixote's stirrup and helped him to alight. This he did with great difficulty and pain, for he had not eaten a crumb all that day. He then bade the innkeeper have special care of his horse, saying he was one of the best animals that ever ate bread. The innkeeper looked at Rozinante again and again, but he did not seem to him half so good as Don Quixote valued him. However, he led him civilly to the stable, and returned to find his guest in the hands of the high-born damsels, who were helping him off with his armour. They had taken off his back and breast plates, but they could in no way get his head and neck out of the strange, ill-fashioned helmet which he had fastened on with green ribands.",179,7,3
3848,-0.413637413,"The innkeeper cried to them to let him alone, for he had already told them that he was mad. But Don Quixote cried out louder than the innkeeper, calling them all disloyal men and traitors, and that the lord of the castle was a treacherous and bad knight to allow them to use a knight-errant so basely; and if he had only received the order of knighthood he would have punished him soundly for his treason. Then calling to the carriers he said: ""As for you, base and rascally ruffians, you are beneath my notice. Throw at me, approach, draw near and do me all the hurt you may, for you shall ere long receive the reward of your insolence."" These words, which he spoke with great spirit and boldness, struck a terrible fear into all those who assaulted him, and, partly moved by his threats and partly persuaded by the innkeeper, they left off throwing stones at him, and he allowed them to carry away the wounded men, while he returned to his watch with great quietness and gravity.",179,5,2
3849,-1.2658349,"Don Quixote persuaded a certain labourer, his neighbour, an honest man, but one of very shallow wit, to go away with him and serve him as squire. In the end he gave him so many fair words and promises that the poor fellow determined to go with him. Don Quixote, among other things, told him that he ought to be very pleased to depart with him, for at some time or other an adventure might befall which should in the twinkling of an eye win him an island and leave him governor thereof. On the faith of these and other like promises, Sancho Panza (for so he was called) forsook his wife and children and took service as squire to his neighbour. Whilst they were journeying along, Sancho Panza said to his master: ""I pray you have good care, sir knight, that you forget not that government of the island which you have promised me, for I shall be able to govern it be it never so great.""",167,5,2
3859,-2.261080639,"The curate rode first on the mule, and with him rode Don Quixote and the princess. The others, Cardenio, the barber, and Sancho Panza, followed on foot. And as they rode, Don Quixote said to the damsel: ""Madam, let me entreat your highness to lead the way that most pleaseth you."" Before she could answer, the curate said: ""Towards what kingdoms would you travel? Are you for your native land of Micomicon?"" She, who knew very well what to answer, being no babe, replied: ""Yes, sir, my way lies towards that kingdom."" ""If it be so,"" said the curate, ""you must pass through the village where I dwell, and from thence your ladyship must take the road to Carthagena, where you may embark. And, if you have a prosperous journey, you may come within the space of nine years to the Lake Meona, I mean Meolidas, which stands on this side of your highness's kingdom some hundred days' journey or more.""",157,8,5
